employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_GOOD_00476_00001,Thomas Miller,Male,24,Support,Support Specialist,2,4,1,1,4,9567,21,0,15,8,20,3,Travel_Frequently,No
EMP_COMP_GOOD_00476_00002,Amanda Johnson,Female,50,Engineering,Data Scientist,4,1,4,2,3,14987,24,1,4,4,4,26,Travel_Frequently,No
EMP_COMP_GOOD_00476_00003,Nancy Gonzalez,Male,25,Human Resources,Sales Representative,4,1,2,2,4,9214,18,2,11,2,15,24,Travel_Rarely,No
EMP_COMP_GOOD_00476_00004,Mark Ramirez,Male,32,Finance,IT Administrator,4,3,2,2,2,4299,16,1,14,8,16,12,Travel_Rarely,Yes
EMP_COMP_GOOD_00476_00005,Patricia Jones,Female,28,Legal,IT Administrator,1,1,4,1,2,15713,21,0,12,8,22,18,Travel_Rarely,No
EMP_COMP_GOOD_00476_00006,Amanda Hernandez,Female,42,Research and Development,Marketing Manager,3,4,4,3,1,3951,20,1,3,3,7,13,Travel_Frequently,No
EMP_COMP_GOOD_00476_00007,Robert Lewis,Male,31,Support,Research Scientist,3,3,3,3,1,8250,18,2,15,0,23,8,Non-Travel,No
EMP_COMP_GOOD_00476_00008,Linda White,Male,44,Finance,Legal Counsel,5,1,2,1,3,14851,25,2,1,1,1,18,Non-Travel,No
EMP_COMP_GOOD_00476_00009,Lisa Davis,Male,26,Support,Sales Representative,4,3,4,3,1,9617,25,2,11,2,13,24,Travel_Frequently,No
EMP_COMP_GOOD_00476_00010,Melissa Ramirez,Male,43,Engineering,Support Specialist,2,3,1,2,3,11382,12,1,14,9,24,8,Travel_Frequently,Yes
EMP_COMP_GOOD_00476_00011,Donald Davis,Female,55,Legal,Software Engineer,1,4,1,1,2,6838,22,0,5,5,8,25,Travel_Rarely,Yes
EMP_COMP_GOOD_00476_00012,Barbara Moore,Female,48,Support,Research Scientist,3,4,3,2,2,11709,17,2,7,0,12,20,Travel_Rarely,Yes
EMP_COMP_GOOD_00476_00013,Thomas Johnson,Male,34,Engineering,Research Scientist,2,2,2,4,2,10289,11,3,8,1,10,22,Non-Travel,No
EMP_COMP_GOOD_00476_00014,Joshua Lee,Male,36,Engineering,Business Analyst,5,3,1,1,2,6781,22,0,10,5,19,1,Travel_Frequently,No
EMP_COMP_GOOD_00476_00015,Margaret Taylor,Female,43,Research and Development,Research Scientist,4,3,1,4,2,9186,17,2,11,0,19,3,Travel_Rarely,No
EMP_COMP_GOOD_00476_00016,Jessica Perez,Male,24,Support,Data Scientist,1,2,4,1,3,12274,23,0,3,0,8,14,Non-Travel,Yes
EMP_COMP_GOOD_00476_00017,Robert Martin,Female,54,Marketing,Research Scientist,1,2,1,1,4,13495,23,3,14,7,21,16,Non-Travel,Yes
EMP_COMP_GOOD_00476_00018,Dorothy Davis,Male,41,Engineering,Financial Analyst,3,1,3,4,2,13425,24,3,5,5,11,16,Travel_Rarely,Yes
EMP_COMP_GOOD_00476_00019,John Ramirez,Female,50,Finance,Business Analyst,5,4,4,2,4,6955,14,1,15,6,18,12,Non-Travel,Yes
EMP_COMP_GOOD_00476_00020,Margaret Harris,Female,50,Finance,Legal Counsel,1,1,2,1,2,6173,22,0,13,10,13,18,Non-Travel,Yes
EMP_COMP_GOOD_00476_00021,Ashley Hernandez,Female,25,Engineering,IT Administrator,2,2,2,4,1,16081,20,1,8,3,14,11,Travel_Rarely,No
EMP_COMP_GOOD_00476_00022,Matthew Thompson,Female,37,Legal,Sales Representative,3,1,2,4,3,9180,21,0,12,3,18,19,Travel_Rarely,Yes
EMP_COMP_GOOD_00476_00023,Jessica Williams,Female,40,Operations,Business Analyst,5,1,2,1,3,5027,23,3,10,4,12,5,Non-Travel,Yes
EMP_COMP_GOOD_00476_00024,Carol Jackson,Male,47,Legal,Operations Manager,1,4,4,4,3,5288,11,0,11,9,14,16,Travel_Frequently,No
EMP_COMP_GOOD_00476_00025,Barbara Martinez,Female,37,Legal,Data Scientist,5,2,4,3,1,10031,25,3,2,2,5,11,Travel_Frequently,Yes
EMP_COMP_GOOD_00476_00026,Paul Jones,Male,23,Research and Development,Financial Analyst,2,2,4,4,3,11218,24,1,13,4,23,23,Non-Travel,Yes
EMP_COMP_GOOD_00476_00027,Kevin Wilson,Male,46,Research and Development,Data Scientist,4,2,2,2,2,6939,24,0,4,4,10,21,Travel_Frequently,Yes
EMP_COMP_GOOD_00476_00028,Mary Johnson,Female,36,Engineering,Product Manager,1,4,2,1,3,16152,17,0,15,10,15,9,Travel_Rarely,Yes
EMP_COMP_GOOD_00476_00029,Matthew Robinson,Female,41,Marketing,HR Manager,1,4,1,2,3,6604,12,3,5,5,6,2,Travel_Rarely,No
EMP_COMP_GOOD_00476_00030,Emily Sanchez,Female,56,Human Resources,Research Scientist,4,3,3,2,4,7242,25,2,4,3,10,15,Travel_Rarely,Yes
EMP_COMP_GOOD_00476_00031,William Martin,Female,30,IT,HR Manager,3,2,4,3,4,11438,15,3,15,4,17,11,Non-Travel,Yes
EMP_COMP_GOOD_00476_00032,Donald Smith,Male,30,Legal,Marketing Manager,2,4,1,2,1,7312,15,0,14,3,16,5,Travel_Frequently,No
EMP_COMP_GOOD_00476_00033,Andrew Harris,Female,27,Engineering,HR Manager,2,2,2,1,3,7019,22,0,3,3,8,11,Travel_Rarely,Yes
EMP_COMP_GOOD_00476_00034,Susan White,Male,40,Marketing,HR Manager,5,2,4,2,1,5174,16,3,10,6,11,15,Travel_Frequently,Yes
EMP_COMP_GOOD_00476_00035,Linda Jackson,Male,46,Research and Development,Data Scientist,5,2,2,3,3,7617,12,1,4,2,10,27,Travel_Rarely,No
EMP_COMP_GOOD_00476_00036,David Miller,Female,37,Research and Development,IT Administrator,4,3,4,1,3,12488,25,0,5,5,6,17,Non-Travel,No
EMP_COMP_GOOD_00476_00037,Karen Walker,Female,33,Engineering,IT Administrator,3,2,3,3,3,8397,25,1,14,5,19,24,Travel_Frequently,Yes
EMP_COMP_GOOD_00476_00038,Elizabeth Rodriguez,Male,39,IT,Financial Analyst,2,4,3,4,4,16418,11,2,8,5,8,22,Travel_Rarely,Yes
EMP_COMP_GOOD_00476_00039,Jennifer Hernandez,Female,42,Finance,Financial Analyst,4,1,1,2,1,14571,14,0,11,6,17,21,Travel_Frequently,No
EMP_COMP_GOOD_00476_00040,Nancy Lopez,Female,48,Legal,Accountant,3,3,4,4,2,8144,21,3,15,5,17,24,Travel_Frequently,Yes
EMP_COMP_GOOD_00476_00041,Barbara Martin,Female,56,IT,HR Manager,5,2,2,1,4,9813,22,0,2,2,12,29,Travel_Rarely,Yes
EMP_COMP_GOOD_00476_00042,Amanda Thompson,Female,30,Human Resources,Marketing Manager,3,3,4,3,1,9134,18,2,2,2,4,5,Travel_Frequently,No
EMP_COMP_GOOD_00476_00043,Brian Moore,Female,52,Engineering,Marketing Manager,4,2,4,2,4,8369,19,1,0,0,1,14,Travel_Frequently,No
EMP_COMP_GOOD_00476_00044,Sandra Thompson,Female,35,Human Resources,Product Manager,1,2,2,2,2,9285,13,2,11,9,21,20,Travel_Frequently,Yes
EMP_COMP_GOOD_00476_00045,Jennifer Rodriguez,Male,57,Human Resources,Data Scientist,1,1,3,4,3,10973,24,2,11,7,13,6,Non-Travel,Yes
EMP_COMP_GOOD_00476_00046,Carol Smith,Male,26,Legal,Financial Analyst,4,1,2,3,4,5512,12,3,13,9,15,9,Non-Travel,Yes
EMP_COMP_GOOD_00476_00047,Joseph Martinez,Male,53,Human Resources,IT Administrator,2,2,4,1,2,11855,15,3,10,3,12,20,Travel_Frequently,Yes
EMP_COMP_GOOD_00476_00048,Richard Thomas,Female,44,Engineering,Sales Representative,3,2,2,3,3,8382,15,2,2,2,9,5,Travel_Frequently,No
EMP_COMP_GOOD_00476_00049,Mary Gonzalez,Male,23,Human Resources,Sales Representative,4,2,2,1,1,9646,11,1,8,3,17,14,Travel_Rarely,No
EMP_COMP_GOOD_00476_00050,Susan Williams,Female,37,Finance,Business Analyst,4,1,3,4,3,12064,11,3,2,2,4,15,Travel_Frequently,Yes
EMP_COMP_GOOD_00476_00051,Michael White,Male,49,Finance,Operations Manager,3,1,2,3,1,4842,20,2,13,3,20,17,Travel_Frequently,No
EMP_COMP_GOOD_00476_00052,William Gonzalez,Female,55,IT,Research Scientist,4,4,1,1,2,7996,17,3,2,2,4,22,Non-Travel,No
EMP_COMP_GOOD_00476_00053,Karen Taylor,Male,51,Finance,Legal Counsel,2,1,4,1,2,8562,19,2,14,3,20,13,Travel_Rarely,No
EMP_COMP_GOOD_00476_00054,Mary Perez,Female,23,IT,Product Manager,3,2,4,4,1,9855,12,1,0,0,7,9,Non-Travel,Yes
EMP_COMP_GOOD_00476_00055,Lisa Rodriguez,Male,24,Human Resources,Sales Representative,4,3,3,2,2,9464,24,1,4,4,5,7,Non-Travel,Yes
EMP_COMP_GOOD_00476_00056,Brian Davis,Female,46,IT,IT Administrator,4,3,3,1,1,5517,20,2,11,9,19,14,Non-Travel,No
EMP_COMP_GOOD_00476_00057,Kenneth Sanchez,Female,26,Finance,Financial Analyst,3,4,2,4,4,16454,12,0,10,0,17,29,Non-Travel,Yes
EMP_COMP_GOOD_00476_00058,Jennifer Lee,Female,36,Operations,Software Engineer,5,3,2,1,2,10637,15,3,13,3,23,18,Travel_Rarely,Yes
EMP_COMP_GOOD_00476_00059,Lisa Johnson,Male,40,Operations,Sales Representative,3,3,4,1,3,4525,20,2,9,1,19,7,Travel_Frequently,No
EMP_COMP_GOOD_00476_00060,George Rodriguez,Male,41,Operations,Accountant,3,1,4,2,2,13080,11,2,0,0,0,24,Travel_Frequently,No
EMP_COMP_GOOD_00476_00061,Margaret Williams,Male,22,Marketing,Data Scientist,2,1,3,2,3,9561,18,2,0,0,3,16,Travel_Frequently,Yes
EMP_COMP_GOOD_00476_00062,James Martinez,Male,24,Support,Legal Counsel,5,2,4,4,4,6430,17,0,6,4,9,21,Travel_Frequently,No
EMP_COMP_GOOD_00476_00063,Amanda Miller,Male,33,Support,Software Engineer,3,4,2,1,1,4368,24,1,0,0,2,2,Non-Travel,Yes
EMP_COMP_GOOD_00476_00064,Thomas Jackson,Female,58,Operations,HR Manager,5,2,4,1,3,16158,14,0,10,8,14,26,Travel_Frequently,Yes
EMP_COMP_GOOD_00476_00065,Joseph Lewis,Male,52,Finance,IT Administrator,4,3,3,1,3,7980,16,2,5,5,5,10,Non-Travel,No
EMP_COMP_GOOD_00476_00066,Nancy Martinez,Female,33,Sales,Sales Representative,1,4,2,3,2,9404,16,1,12,8,14,11,Travel_Rarely,No
EMP_COMP_GOOD_00476_00067,Robert Johnson,Female,45,Research and Development,HR Manager,1,1,2,2,4,9361,16,0,15,0,25,13,Non-Travel,Yes
EMP_COMP_GOOD_00476_00068,Brian Williams,Male,33,Support,IT Administrator,2,4,1,4,3,11500,17,3,13,4,13,14,Non-Travel,No
