employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_GOOD_00170_00001,Barbara Garcia,Female,23,IT,Accountant,1,1,4,3,2,15280,21,3,5,5,13,7,Travel_Rarely,No
EMP_COMP_GOOD_00170_00002,Barbara Jackson,Male,55,Engineering,Research Scientist,2,3,4,3,4,11471,12,1,9,1,19,13,Travel_Frequently,No
EMP_COMP_GOOD_00170_00003,Barbara Ramirez,Male,37,Sales,Marketing Manager,3,3,2,3,3,4656,11,3,14,9,14,7,Travel_Frequently,Yes
EMP_COMP_GOOD_00170_00004,Nancy Gonzalez,Male,53,Support,Support Specialist,1,2,4,3,2,12129,18,0,5,5,8,27,Travel_Rarely,No
EMP_COMP_GOOD_00170_00005,Nancy Perez,Male,49,Research and Development,Accountant,1,2,1,4,4,4773,24,1,1,1,10,14,Travel_Frequently,Yes
EMP_COMP_GOOD_00170_00006,Melissa Ramirez,Male,32,Legal,Operations Manager,3,4,4,3,4,14856,11,0,13,4,21,17,Travel_Rarely,No
EMP_COMP_GOOD_00170_00007,Donald Sanchez,Female,52,Research and Development,Operations Manager,5,1,4,3,2,13287,23,0,15,10,25,11,Travel_Rarely,Yes
EMP_COMP_GOOD_00170_00008,Betty Thomas,Male,40,Operations,Research Scientist,4,4,3,1,2,4059,18,3,2,2,11,8,Non-Travel,No
EMP_COMP_GOOD_00170_00009,John Johnson,Male,56,Human Resources,HR Manager,3,3,2,1,1,15140,18,0,3,3,9,15,Non-Travel,No
EMP_COMP_GOOD_00170_00010,Brian Lewis,Male,51,Finance,HR Manager,5,3,4,1,1,9951,16,3,6,6,9,29,Travel_Rarely,No
EMP_COMP_GOOD_00170_00011,Matthew Williams,Male,55,Research and Development,Data Scientist,4,3,2,1,1,5720,15,2,1,1,7,10,Non-Travel,Yes
EMP_COMP_GOOD_00170_00012,Michelle Johnson,Female,28,Legal,Financial Analyst,4,4,4,1,4,15180,13,0,0,0,6,4,Non-Travel,Yes
EMP_COMP_GOOD_00170_00013,Lisa Lewis,Female,27,Finance,Support Specialist,1,4,1,2,2,11353,11,1,6,1,9,26,Travel_Frequently,Yes
EMP_COMP_GOOD_00170_00014,Jessica Brown,Male,40,Finance,Support Specialist,1,3,2,2,2,12938,21,1,9,7,14,28,Travel_Frequently,Yes
EMP_COMP_GOOD_00170_00015,Andrew Walker,Female,28,IT,Product Manager,1,3,2,3,2,4856,25,2,5,5,12,24,Travel_Rarely,Yes
EMP_COMP_GOOD_00170_00016,Thomas Harris,Female,40,Finance,Data Scientist,3,2,3,3,2,12532,13,2,9,2,9,2,Travel_Frequently,Yes
EMP_COMP_GOOD_00170_00017,Thomas Hernandez,Female,57,Legal,IT Administrator,3,3,3,4,1,7530,18,3,12,10,20,26,Non-Travel,No
EMP_COMP_GOOD_00170_00018,Matthew Gonzalez,Male,27,Finance,Accountant,1,1,3,1,1,8622,11,1,8,8,10,9,Travel_Rarely,No
EMP_COMP_GOOD_00170_00019,Robert Harris,Female,28,Legal,Marketing Manager,4,2,3,3,1,4677,25,0,3,1,7,4,Travel_Frequently,No
EMP_COMP_GOOD_00170_00020,Kevin Lopez,Male,25,IT,Financial Analyst,1,1,2,1,3,14823,21,0,7,7,11,29,Travel_Rarely,Yes
EMP_COMP_GOOD_00170_00021,Mary White,Male,52,Legal,Financial Analyst,1,1,1,3,2,11067,23,1,15,3,22,26,Travel_Rarely,No
EMP_COMP_GOOD_00170_00022,Susan Thomas,Male,44,Legal,Software Engineer,4,2,3,3,3,15948,13,0,15,5,20,11,Non-Travel,No
EMP_COMP_GOOD_00170_00023,Donald Harris,Female,27,Sales,Research Scientist,1,2,3,2,2,7979,17,0,8,8,15,8,Non-Travel,No
EMP_COMP_GOOD_00170_00024,Charles Martinez,Male,35,Marketing,Marketing Manager,5,4,2,1,2,5776,21,2,14,8,20,18,Travel_Frequently,Yes
