employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_GOOD_02301_00001,Michael White,Male,43,Research and Development,Marketing Manager,2,3,2,4,1,12800,14,1,11,8,20,17,Travel_Frequently,No
EMP_COMP_GOOD_02301_00002,Sandra Garcia,Male,36,Legal,Software Engineer,2,1,3,2,1,4464,13,3,0,0,3,7,Travel_Frequently,No
EMP_COMP_GOOD_02301_00003,Karen Williams,Male,34,Sales,Product Manager,2,1,2,2,4,8321,14,3,7,7,9,19,Travel_Rarely,No
EMP_COMP_GOOD_02301_00004,Michael Walker,Male,30,Legal,Software Engineer,3,4,3,1,4,7503,23,0,9,2,14,18,Travel_Rarely,Yes
EMP_COMP_GOOD_02301_00005,Matthew Martin,Female,42,Research and Development,Operations Manager,2,1,1,1,4,10484,12,0,4,4,4,27,Travel_Frequently,No
EMP_COMP_GOOD_02301_00006,Steven Robinson,Female,25,Marketing,HR Manager,3,3,4,1,3,8152,24,3,4,0,13,4,Travel_Frequently,Yes
EMP_COMP_GOOD_02301_00007,Carol Williams,Male,40,Research and Development,Business Analyst,5,4,1,2,4,5977,17,2,4,4,6,3,Non-Travel,No
EMP_COMP_GOOD_02301_00008,Elizabeth Perez,Female,45,Engineering,Marketing Manager,2,1,3,4,4,4898,17,2,6,4,11,16,Travel_Rarely,No
EMP_COMP_GOOD_02301_00009,Charles Moore,Female,43,Engineering,Support Specialist,3,2,1,2,3,5192,14,3,9,9,15,17,Travel_Rarely,No
EMP_COMP_GOOD_02301_00010,Melissa White,Female,51,Human Resources,Accountant,4,3,1,3,4,14826,13,0,10,5,18,12,Travel_Rarely,Yes
EMP_COMP_GOOD_02301_00011,Steven Jones,Female,33,Marketing,Product Manager,4,2,4,2,2,4921,18,0,1,1,8,3,Travel_Rarely,Yes
EMP_COMP_GOOD_02301_00012,Christopher Jackson,Female,48,Sales,Support Specialist,5,4,3,3,4,16458,13,2,6,3,6,28,Travel_Frequently,Yes
EMP_COMP_GOOD_02301_00013,Barbara White,Male,24,Engineering,Software Engineer,2,2,1,1,1,7420,11,2,13,6,15,18,Non-Travel,No
EMP_COMP_GOOD_02301_00014,Karen Martinez,Male,35,IT,HR Manager,5,2,2,1,3,11957,19,1,2,0,9,12,Non-Travel,No
EMP_COMP_GOOD_02301_00015,Michelle White,Female,50,Operations,Product Manager,3,2,3,2,2,7096,15,2,5,1,6,14,Travel_Rarely,No
EMP_COMP_GOOD_02301_00016,Anthony Smith,Female,38,Sales,Support Specialist,3,4,2,4,1,5354,21,3,3,3,4,22,Travel_Frequently,Yes
EMP_COMP_GOOD_02301_00017,Steven Lopez,Female,44,Engineering,IT Administrator,1,2,1,4,1,7797,17,0,7,2,12,29,Non-Travel,No
EMP_COMP_GOOD_02301_00018,Joshua Jackson,Female,36,IT,Data Scientist,1,3,2,1,1,5987,20,2,3,3,10,7,Travel_Frequently,Yes
EMP_COMP_GOOD_02301_00019,Daniel Williams,Female,51,Support,Financial Analyst,5,4,4,1,1,5036,17,0,7,3,17,8,Non-Travel,Yes
EMP_COMP_GOOD_02301_00020,Karen Moore,Male,53,Marketing,Business Analyst,2,3,1,4,2,4576,14,2,4,4,10,12,Travel_Rarely,No
EMP_COMP_GOOD_02301_00021,David Thomas,Female,27,Research and Development,Software Engineer,2,2,2,3,3,6197,12,1,3,3,13,13,Travel_Frequently,No
EMP_COMP_GOOD_02301_00022,David Jones,Female,51,Operations,Research Scientist,5,1,4,1,1,6368,12,2,15,10,15,19,Travel_Frequently,Yes
EMP_COMP_GOOD_02301_00023,Richard Rodriguez,Female,44,Research and Development,IT Administrator,3,2,3,3,1,11753,22,3,8,8,16,2,Travel_Frequently,No
EMP_COMP_GOOD_02301_00024,Carol Miller,Female,35,Sales,Marketing Manager,4,4,4,4,2,8122,16,3,1,0,7,18,Travel_Frequently,Yes
EMP_COMP_GOOD_02301_00025,Susan Williams,Female,56,IT,Support Specialist,5,1,3,2,2,11769,24,1,1,1,3,19,Travel_Rarely,Yes
EMP_COMP_GOOD_02301_00026,John Perez,Female,36,Legal,Sales Representative,4,4,3,2,1,6025,11,1,10,2,13,13,Travel_Rarely,Yes
EMP_COMP_GOOD_02301_00027,Sandra Ramirez,Female,24,IT,Business Analyst,3,4,1,4,3,10477,17,0,3,1,4,2,Non-Travel,No
EMP_COMP_GOOD_02301_00028,George Lopez,Female,55,Operations,Research Scientist,3,4,2,3,4,4456,19,1,12,4,13,10,Travel_Rarely,No
EMP_COMP_GOOD_02301_00029,Ashley Jones,Female,28,Legal,Sales Representative,4,4,2,2,3,13200,16,0,14,2,15,22,Travel_Frequently,Yes
