employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_GOOD_02174_00001,Kenneth Thompson,Male,36,Human Resources,Data Scientist,3,2,3,2,2,4964,24,3,9,9,9,18,Travel_Rarely,No
EMP_COMP_GOOD_02174_00002,Anthony Garcia,Male,43,Marketing,Software Engineer,5,4,1,1,1,15006,21,0,15,7,17,27,Non-Travel,Yes
EMP_COMP_GOOD_02174_00003,Betty Jackson,Male,38,Research and Development,Support Specialist,3,2,2,2,3,10716,23,2,10,5,19,6,Travel_Frequently,Yes
EMP_COMP_GOOD_02174_00004,Sandra Ramirez,Male,39,Legal,Marketing Manager,2,1,2,2,2,6797,11,3,11,8,18,24,Travel_Frequently,Yes
EMP_COMP_GOOD_02174_00005,Sarah Jackson,Male,32,Engineering,Legal Counsel,5,4,4,3,1,8681,18,0,1,0,9,4,Non-Travel,Yes
EMP_COMP_GOOD_02174_00006,David Gonzalez,Female,22,Finance,Marketing Manager,3,4,4,4,1,5165,12,3,5,4,11,2,Travel_Rarely,Yes
EMP_COMP_GOOD_02174_00007,Joseph Martinez,Male,29,Legal,Operations Manager,1,3,1,1,1,7006,15,1,4,0,6,8,Travel_Rarely,No
EMP_COMP_GOOD_02174_00008,David Rodriguez,Male,39,Sales,Marketing Manager,5,2,4,2,2,3853,23,2,7,1,16,5,Travel_Rarely,Yes
EMP_COMP_GOOD_02174_00009,Charles Williams,Female,22,Sales,Sales Representative,3,1,4,3,4,6905,21,2,7,2,14,28,Travel_Frequently,Yes
EMP_COMP_GOOD_02174_00010,Joseph Davis,Female,57,Legal,Product Manager,2,1,1,1,2,10535,12,2,12,8,22,2,Non-Travel,No
EMP_COMP_GOOD_02174_00011,Margaret Gonzalez,Male,28,Research and Development,Operations Manager,5,2,1,4,4,4578,15,0,1,1,10,22,Non-Travel,Yes
EMP_COMP_GOOD_02174_00012,Margaret Thomas,Male,29,Human Resources,Legal Counsel,3,2,1,2,3,7050,13,3,0,0,5,8,Non-Travel,No
EMP_COMP_GOOD_02174_00013,Paul Thompson,Male,31,Human Resources,Business Analyst,2,1,3,1,1,15510,14,2,2,2,3,5,Travel_Frequently,No
EMP_COMP_GOOD_02174_00014,Amanda Thompson,Male,41,Legal,Financial Analyst,3,4,4,2,2,7018,17,1,3,3,12,19,Travel_Frequently,No
EMP_COMP_GOOD_02174_00015,George Sanchez,Male,36,Marketing,Data Scientist,1,2,4,2,1,14562,18,1,12,5,13,19,Non-Travel,No
EMP_COMP_GOOD_02174_00016,Charles Thomas,Male,42,Human Resources,Operations Manager,4,3,2,1,4,4276,21,0,12,4,19,16,Travel_Frequently,Yes
