employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_BAD_02195_00001,Richard Wilson,Male,44,IT,Financial Analyst,4,2,1,4,4,11718,25,3,5,4,10,11,Travel_Rarely,No
EMP_COMP_BAD_02195_00002,Margaret Clark,Female,49,Research and Development,Operations Manager,3,4,4,4,4,6506,19,3,5,5,11,17,Travel_Frequently,No
EMP_COMP_BAD_02195_00003,Joshua Clark,Female,58,Sales,HR Manager,1,2,3,3,4,6029,16,2,2,2,7,5,Travel_Rarely,Yes
EMP_COMP_BAD_02195_00004,Christopher Garcia,Female,39,Support,HR Manager,5,1,2,1,4,5795,23,1,1,0,7,18,Non-Travel,No
EMP_COMP_BAD_02195_00005,Barbara Anderson,Female,35,Finance,Financial Analyst,4,3,3,4,2,11007,14,0,10,10,16,21,Travel_Frequently,Yes
EMP_COMP_BAD_02195_00006,Barbara Anderson,Female,40,Sales,Financial Analyst,3,2,3,1,1,12035,25,3,6,6,10,7,Travel_Frequently,No
EMP_COMP_BAD_02195_00007,Margaret Lopez,Male,25,Marketing,Legal Counsel,4,2,4,2,3,8103,18,3,0,0,9,4,Non-Travel,Yes
EMP_COMP_BAD_02195_00008,Amanda Harris,Female,30,Research and Development,Financial Analyst,1,1,1,4,1,10103,13,3,14,4,19,4,Non-Travel,No
EMP_COMP_BAD_02195_00009,David Clark,Female,47,Human Resources,Operations Manager,4,1,2,2,2,6270,23,0,14,0,20,26,Travel_Rarely,Yes
EMP_COMP_BAD_02195_00010,Jessica Lopez,Female,55,Engineering,IT Administrator,3,2,4,2,2,10231,22,1,9,1,9,4,Non-Travel,No
EMP_COMP_BAD_02195_00011,David Brown,Female,52,Operations,Sales Representative,3,4,1,1,1,10062,11,0,11,4,20,16,Travel_Frequently,Yes
EMP_COMP_BAD_02195_00012,Nancy Lewis,Female,37,Finance,Product Manager,1,1,3,4,1,11142,11,3,9,8,9,29,Travel_Frequently,Yes
EMP_COMP_BAD_02195_00013,Richard Johnson,Female,31,Human Resources,Product Manager,5,4,4,3,3,12499,20,1,6,3,13,17,Travel_Frequently,No
EMP_COMP_BAD_02195_00014,William Lewis,Male,58,Human Resources,Research Scientist,1,2,1,3,1,8857,21,2,5,5,5,20,Travel_Frequently,No
EMP_COMP_BAD_02195_00015,Michael Gonzalez,Male,57,Finance,Data Scientist,1,1,4,2,1,10249,24,0,2,2,7,4,Non-Travel,Yes
EMP_COMP_BAD_02195_00016,Kenneth Perez,Female,55,Sales,IT Administrator,3,2,4,1,2,9913,11,1,8,8,8,8,Travel_Frequently,Yes
EMP_COMP_BAD_02195_00017,Carol Martin,Female,32,Sales,Business Analyst,3,1,3,4,1,15381,22,3,9,5,18,6,Travel_Frequently,Yes
EMP_COMP_BAD_02195_00018,Carol Martin,Male,26,Operations,Business Analyst,3,3,3,3,1,12079,18,1,15,7,25,19,Non-Travel,Yes
EMP_COMP_BAD_02195_00019,Anthony Anderson,Female,23,Support,HR Manager,3,3,4,3,4,4894,20,2,7,7,10,5,Travel_Rarely,No
