employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_BAD_00402_00001,Emily Hernandez,Male,58,Human Resources,Legal Counsel,5,1,2,2,4,4172,18,1,5,2,6,11,Travel_Rarely,No
EMP_COMP_BAD_00402_00002,Emily Brown,Female,44,Finance,Product Manager,1,4,2,1,3,5136,14,3,10,9,15,9,Travel_Frequently,No
EMP_COMP_BAD_00402_00003,Robert Garcia,Female,25,Finance,HR Manager,5,3,4,2,1,3586,18,3,0,0,10,27,Non-Travel,No
EMP_COMP_BAD_00402_00004,Jennifer Rodriguez,Female,46,Support,Legal Counsel,1,3,4,4,4,7980,14,0,5,5,10,18,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00005,Richard Martin,Male,26,Research and Development,Sales Representative,5,2,1,4,3,12814,22,2,10,9,15,4,Non-Travel,No
EMP_COMP_BAD_00402_00006,Amanda Jackson,Male,51,IT,Support Specialist,4,4,2,1,1,4633,23,3,12,9,13,17,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00007,Jennifer Wilson,Male,40,Sales,Data Scientist,4,2,4,1,3,4668,20,3,0,0,0,15,Travel_Rarely,No
EMP_COMP_BAD_00402_00008,Steven Martinez,Male,33,Marketing,Business Analyst,2,3,3,1,1,5349,12,0,8,8,10,27,Travel_Frequently,No
EMP_COMP_BAD_00402_00009,Richard Hernandez,Male,57,Legal,Marketing Manager,3,3,1,1,4,12009,18,1,3,2,12,23,Travel_Frequently,No
EMP_COMP_BAD_00402_00010,Steven Martinez,Female,57,Human Resources,Accountant,1,4,2,2,2,5948,23,0,6,4,8,11,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00011,Amanda Perez,Male,38,Support,Data Scientist,1,1,2,3,2,6570,14,1,1,0,9,10,Non-Travel,No
EMP_COMP_BAD_00402_00012,Sarah Johnson,Female,53,Research and Development,Accountant,1,4,4,1,2,12634,19,0,4,4,4,29,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00013,Kimberly Harris,Male,47,Sales,Accountant,2,3,3,2,3,5610,20,2,11,3,20,9,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00014,Sandra Johnson,Male,36,Sales,Software Engineer,3,2,2,2,3,8592,21,3,4,4,9,4,Travel_Frequently,No
EMP_COMP_BAD_00402_00015,Lisa Gonzalez,Female,40,Sales,Sales Representative,5,4,3,1,3,5590,14,3,8,4,17,3,Non-Travel,No
EMP_COMP_BAD_00402_00016,Elizabeth Jackson,Male,52,Sales,Business Analyst,2,3,2,1,3,15074,17,1,4,3,4,21,Non-Travel,Yes
EMP_COMP_BAD_00402_00017,Charles Wilson,Male,25,Finance,Sales Representative,2,1,3,4,2,3898,12,1,8,6,9,7,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00018,David White,Male,54,Human Resources,Support Specialist,2,3,1,2,4,10181,17,2,3,2,13,7,Non-Travel,No
EMP_COMP_BAD_00402_00019,Kevin Lopez,Female,54,Sales,Legal Counsel,4,4,4,4,2,6679,21,3,1,1,10,3,Travel_Rarely,No
EMP_COMP_BAD_00402_00020,Mark White,Male,49,Human Resources,Support Specialist,4,3,4,2,3,14635,13,1,5,4,5,6,Non-Travel,Yes
EMP_COMP_BAD_00402_00021,Jessica Moore,Male,55,Human Resources,Financial Analyst,3,2,4,1,3,9320,24,1,14,10,15,10,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00022,Joshua Miller,Female,35,Marketing,Support Specialist,5,3,1,3,4,4970,22,1,3,0,11,15,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00023,George Lewis,Male,53,Sales,Business Analyst,4,4,2,1,3,8361,23,3,0,0,8,17,Non-Travel,Yes
EMP_COMP_BAD_00402_00024,Melissa Williams,Male,53,Research and Development,Operations Manager,3,1,4,1,2,9136,22,3,3,3,6,13,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00025,Sandra Davis,Female,54,Support,Operations Manager,5,1,1,2,2,7625,17,0,7,5,10,10,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00026,Donald Martin,Female,37,Finance,HR Manager,4,1,1,1,4,3586,23,1,4,3,10,19,Travel_Rarely,No
EMP_COMP_BAD_00402_00027,Joshua Anderson,Male,31,Research and Development,Operations Manager,3,2,3,4,1,3504,20,1,12,8,18,4,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00028,Michelle Davis,Female,31,Sales,Software Engineer,3,1,4,1,1,4262,18,3,13,5,20,1,Travel_Frequently,No
EMP_COMP_BAD_00402_00029,Linda Williams,Male,44,Research and Development,Data Scientist,4,2,4,4,3,5442,12,3,7,6,16,20,Non-Travel,Yes
EMP_COMP_BAD_00402_00030,Donna Harris,Female,31,Support,IT Administrator,5,4,4,4,1,3702,19,2,8,5,15,14,Travel_Rarely,No
EMP_COMP_BAD_00402_00031,Mary Smith,Female,28,Support,IT Administrator,4,4,1,3,3,5345,21,3,6,1,14,8,Travel_Rarely,No
EMP_COMP_BAD_00402_00032,Christopher Wilson,Female,53,Support,Support Specialist,3,2,4,1,2,13203,16,0,8,5,13,16,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00033,Amanda Jackson,Male,53,Legal,Research Scientist,4,2,1,4,3,6598,17,3,5,4,9,16,Travel_Rarely,No
EMP_COMP_BAD_00402_00034,Margaret Brown,Female,27,Engineering,HR Manager,1,3,4,2,4,12480,22,3,3,3,5,11,Travel_Rarely,No
EMP_COMP_BAD_00402_00035,John Johnson,Male,49,Engineering,Operations Manager,2,4,4,3,4,13440,13,0,15,10,20,12,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00036,Emily Miller,Male,55,IT,Data Scientist,5,1,2,2,1,9999,21,0,7,2,16,2,Travel_Frequently,No
EMP_COMP_BAD_00402_00037,James Lewis,Male,30,Marketing,Operations Manager,3,2,3,3,2,4696,21,2,8,6,13,26,Non-Travel,Yes
EMP_COMP_BAD_00402_00038,Paul Lewis,Female,55,Marketing,Sales Representative,4,2,2,4,2,10472,13,0,4,4,7,4,Travel_Frequently,No
EMP_COMP_BAD_00402_00039,Matthew Hernandez,Female,58,Operations,HR Manager,2,1,1,1,1,7399,14,3,1,1,11,14,Non-Travel,No
EMP_COMP_BAD_00402_00040,Richard Rodriguez,Male,32,IT,Support Specialist,5,3,4,4,1,6936,11,2,13,4,21,24,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00041,Christopher Harris,Male,46,Legal,Marketing Manager,1,1,4,3,3,7567,13,1,3,3,11,6,Non-Travel,No
EMP_COMP_BAD_00402_00042,Donald Thomas,Male,41,Human Resources,Research Scientist,1,1,2,2,1,4231,18,0,10,2,10,21,Travel_Rarely,No
EMP_COMP_BAD_00402_00043,Brian Garcia,Male,45,Research and Development,Marketing Manager,1,4,3,1,3,8080,18,3,10,5,11,10,Non-Travel,Yes
EMP_COMP_BAD_00402_00044,Margaret Lewis,Male,50,Legal,Accountant,4,2,1,1,3,9569,22,1,12,3,21,8,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00045,Linda Jones,Male,52,Finance,Software Engineer,5,2,3,3,4,4964,18,1,8,8,15,18,Travel_Frequently,No
EMP_COMP_BAD_00402_00046,Michael Hernandez,Male,26,Finance,Product Manager,5,1,3,4,1,15824,25,0,7,6,13,17,Non-Travel,No
EMP_COMP_BAD_00402_00047,Brian Lewis,Male,56,Research and Development,Legal Counsel,3,2,1,2,1,10180,15,0,7,0,8,11,Travel_Frequently,No
EMP_COMP_BAD_00402_00048,Brian Ramirez,Female,55,Sales,IT Administrator,4,4,4,4,2,13059,21,0,11,8,18,3,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00049,Christopher Martinez,Female,51,Finance,Legal Counsel,5,3,4,3,4,7295,23,1,0,0,2,5,Non-Travel,Yes
EMP_COMP_BAD_00402_00050,Lisa White,Female,57,IT,Accountant,4,4,3,2,4,4860,18,0,9,7,11,15,Travel_Frequently,No
EMP_COMP_BAD_00402_00051,Mary Harris,Male,43,IT,Business Analyst,1,2,1,1,1,3511,23,0,4,0,12,1,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00052,Nancy Smith,Female,46,IT,Business Analyst,2,1,2,1,4,5157,20,1,0,0,9,13,Travel_Frequently,No
EMP_COMP_BAD_00402_00053,Matthew Davis,Female,48,Marketing,IT Administrator,3,3,4,3,1,5644,13,0,5,4,6,18,Non-Travel,Yes
EMP_COMP_BAD_00402_00054,Matthew Johnson,Female,46,IT,Marketing Manager,3,1,2,4,1,9633,12,2,15,4,22,26,Travel_Rarely,No
EMP_COMP_BAD_00402_00055,Anthony Perez,Male,48,Research and Development,IT Administrator,4,1,3,4,3,9435,14,0,7,7,16,7,Non-Travel,Yes
EMP_COMP_BAD_00402_00056,George Anderson,Female,25,IT,HR Manager,3,2,2,2,4,12147,19,2,6,4,12,18,Non-Travel,Yes
EMP_COMP_BAD_00402_00057,Jessica Lee,Male,57,Research and Development,HR Manager,5,1,3,4,1,6806,20,0,8,5,18,17,Travel_Frequently,No
EMP_COMP_BAD_00402_00058,Linda Brown,Male,32,Operations,Operations Manager,4,2,3,1,3,9356,23,0,2,2,10,6,Travel_Rarely,No
EMP_COMP_BAD_00402_00059,Richard Lewis,Female,23,Sales,Operations Manager,5,3,2,3,4,14960,23,3,0,0,3,18,Non-Travel,No
EMP_COMP_BAD_00402_00060,Paul Lee,Male,47,Marketing,Data Scientist,5,3,4,2,2,7772,24,2,10,0,11,4,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00061,Karen Miller,Female,46,Marketing,IT Administrator,5,2,1,4,2,10136,15,2,1,1,8,8,Travel_Rarely,No
EMP_COMP_BAD_00402_00062,Anthony Moore,Female,38,Marketing,IT Administrator,2,1,3,2,2,8384,22,1,7,7,16,20,Non-Travel,No
EMP_COMP_BAD_00402_00063,Richard Jackson,Female,56,Research and Development,Accountant,5,2,1,2,4,6039,18,1,3,3,12,5,Non-Travel,Yes
EMP_COMP_BAD_00402_00064,Dorothy Walker,Male,48,Finance,Business Analyst,2,3,4,1,3,7592,24,3,14,4,24,16,Travel_Frequently,No
EMP_COMP_BAD_00402_00065,Brian Smith,Male,52,Marketing,IT Administrator,5,2,1,1,1,14833,23,1,13,9,23,22,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00066,Karen Hernandez,Male,46,Human Resources,Accountant,3,3,2,4,4,8435,21,3,1,1,4,22,Non-Travel,Yes
EMP_COMP_BAD_00402_00067,Susan Harris,Male,39,Human Resources,Sales Representative,1,1,1,2,1,7101,22,2,15,7,16,9,Non-Travel,No
EMP_COMP_BAD_00402_00068,Melissa Harris,Female,23,Human Resources,Accountant,3,4,2,4,2,4282,24,3,9,9,12,18,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00069,Sandra Jackson,Female,32,Finance,IT Administrator,3,1,2,4,3,10275,24,0,6,2,10,27,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00070,Paul Martin,Male,54,Engineering,Financial Analyst,5,1,2,1,1,8828,22,2,12,4,13,2,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00071,Brian Smith,Male,32,Engineering,Operations Manager,1,4,3,4,3,14707,25,3,14,5,14,16,Non-Travel,No
EMP_COMP_BAD_00402_00072,Linda Robinson,Female,58,Legal,Marketing Manager,2,1,3,4,4,15122,19,2,14,1,15,29,Travel_Rarely,No
EMP_COMP_BAD_00402_00073,Elizabeth Thomas,Male,31,Engineering,Operations Manager,3,1,4,1,4,15319,14,3,7,7,10,7,Non-Travel,No
EMP_COMP_BAD_00402_00074,Barbara Lewis,Female,23,Legal,Financial Analyst,2,3,1,4,4,12926,17,3,0,0,10,21,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00075,Kimberly Perez,Male,45,Support,Marketing Manager,3,2,1,2,2,15834,22,0,1,1,4,28,Non-Travel,Yes
EMP_COMP_BAD_00402_00076,Jessica Garcia,Female,37,Support,Marketing Manager,5,2,2,2,4,15504,11,3,7,5,10,12,Non-Travel,No
EMP_COMP_BAD_00402_00077,Barbara Smith,Female,53,Research and Development,Research Scientist,2,4,2,3,2,13375,21,0,14,2,20,9,Non-Travel,Yes
EMP_COMP_BAD_00402_00078,Donald Ramirez,Female,37,Marketing,Data Scientist,3,2,2,2,1,7979,22,1,5,5,11,26,Travel_Rarely,No
EMP_COMP_BAD_00402_00079,Melissa Martin,Female,55,Research and Development,HR Manager,4,4,4,4,3,6718,18,2,4,4,4,10,Travel_Frequently,No
EMP_COMP_BAD_00402_00080,Margaret Thompson,Male,54,Sales,Data Scientist,2,2,4,3,3,10231,24,3,6,2,16,10,Travel_Frequently,No
EMP_COMP_BAD_00402_00081,David Lopez,Male,23,IT,HR Manager,4,3,2,4,1,5104,21,2,3,2,7,18,Travel_Frequently,No
EMP_COMP_BAD_00402_00082,Brian Taylor,Female,30,Research and Development,Research Scientist,3,3,3,3,3,8559,11,0,14,8,21,9,Travel_Frequently,No
EMP_COMP_BAD_00402_00083,Thomas Thompson,Male,43,IT,Financial Analyst,4,3,2,1,4,9650,25,0,14,8,16,12,Non-Travel,No
EMP_COMP_BAD_00402_00084,Dorothy Lewis,Male,44,Human Resources,Data Scientist,3,1,3,3,4,15098,24,2,12,8,19,5,Travel_Frequently,No
EMP_COMP_BAD_00402_00085,George Sanchez,Male,53,Support,Operations Manager,5,1,1,4,1,4822,16,3,15,1,20,20,Travel_Rarely,No
EMP_COMP_BAD_00402_00086,Brian Rodriguez,Female,25,Engineering,Marketing Manager,1,4,1,4,3,10210,13,3,11,3,20,16,Non-Travel,No
EMP_COMP_BAD_00402_00087,Paul Sanchez,Male,25,Marketing,Marketing Manager,3,1,4,3,2,6430,12,0,12,2,17,20,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00088,Emily Jackson,Female,40,Human Resources,Software Engineer,1,4,3,1,2,8226,18,0,13,3,19,19,Non-Travel,No
EMP_COMP_BAD_00402_00089,William Lee,Male,39,Marketing,Marketing Manager,2,3,2,4,4,6746,15,0,12,7,15,28,Travel_Rarely,No
EMP_COMP_BAD_00402_00090,Daniel Lewis,Male,58,Human Resources,Sales Representative,3,2,3,3,1,7802,12,0,12,2,20,20,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00091,Mark Martin,Male,58,Sales,IT Administrator,1,2,4,4,2,7793,23,3,9,6,10,18,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00092,Joshua Miller,Male,57,Sales,Accountant,5,2,3,4,4,5214,12,1,9,3,19,14,Travel_Rarely,No
EMP_COMP_BAD_00402_00093,Charles Ramirez,Male,36,Engineering,Support Specialist,2,2,4,4,1,6683,18,2,8,6,14,25,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00094,Jennifer Lee,Female,31,Legal,Product Manager,3,1,3,1,2,12207,11,2,7,7,14,19,Non-Travel,Yes
EMP_COMP_BAD_00402_00095,Mary Brown,Male,38,Operations,Marketing Manager,2,3,4,3,1,10211,18,3,2,2,3,12,Travel_Rarely,No
EMP_COMP_BAD_00402_00096,Donna Hernandez,Male,27,Engineering,Marketing Manager,2,4,3,3,2,4644,19,2,5,5,14,16,Travel_Frequently,No
EMP_COMP_BAD_00402_00097,Christopher Williams,Male,53,Human Resources,Software Engineer,2,4,3,1,4,12426,18,3,5,1,15,12,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00098,Ashley Gonzalez,Male,57,Research and Development,Research Scientist,1,2,2,3,2,7168,17,0,13,5,16,25,Non-Travel,No
EMP_COMP_BAD_00402_00099,Joshua Gonzalez,Male,38,Finance,HR Manager,2,2,3,4,3,9680,19,3,15,0,23,28,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00100,Jessica Johnson,Female,44,Research and Development,Product Manager,5,3,4,3,3,14807,11,2,12,3,20,8,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00101,Andrew Anderson,Female,34,Legal,Data Scientist,1,2,1,4,3,13364,12,0,6,6,11,9,Non-Travel,No
EMP_COMP_BAD_00402_00102,Michelle Wilson,Female,37,Legal,Software Engineer,5,4,3,3,4,9918,24,1,11,8,15,2,Non-Travel,No
EMP_COMP_BAD_00402_00103,Andrew Smith,Female,55,Support,Legal Counsel,5,2,1,3,1,9898,18,3,1,0,7,18,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00104,Charles Anderson,Female,38,Legal,Accountant,3,3,1,3,2,8979,19,2,15,3,18,29,Travel_Frequently,No
EMP_COMP_BAD_00402_00105,Ashley Lewis,Male,55,IT,Marketing Manager,1,1,4,2,1,4764,13,0,2,2,9,15,Travel_Frequently,No
EMP_COMP_BAD_00402_00106,Nancy Smith,Female,30,Support,Data Scientist,2,3,3,2,3,11373,23,3,0,0,9,24,Travel_Frequently,No
EMP_COMP_BAD_00402_00107,Brian Brown,Male,23,Marketing,Data Scientist,2,3,4,2,3,9673,11,0,15,7,22,20,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00108,Paul Lee,Male,44,Research and Development,Legal Counsel,4,2,1,2,1,8300,11,3,7,7,12,21,Travel_Frequently,No
EMP_COMP_BAD_00402_00109,Karen Garcia,Female,47,Operations,Operations Manager,5,2,2,4,3,6044,24,2,14,10,22,3,Travel_Frequently,No
EMP_COMP_BAD_00402_00110,Barbara Brown,Female,35,Engineering,Product Manager,5,3,3,2,3,11371,22,0,0,0,4,10,Non-Travel,Yes
EMP_COMP_BAD_00402_00111,Thomas Robinson,Female,52,Human Resources,Operations Manager,5,3,2,3,3,8260,18,3,3,3,6,17,Non-Travel,Yes
EMP_COMP_BAD_00402_00112,Joseph Garcia,Female,50,Operations,Data Scientist,2,3,2,4,1,15090,22,2,13,8,20,9,Travel_Rarely,No
EMP_COMP_BAD_00402_00113,Robert Moore,Female,22,Marketing,Legal Counsel,3,3,3,2,4,4081,17,3,15,6,22,2,Non-Travel,No
EMP_COMP_BAD_00402_00114,Christopher Clark,Female,52,IT,IT Administrator,2,3,2,3,4,6618,22,0,0,0,10,23,Travel_Rarely,No
EMP_COMP_BAD_00402_00115,George Garcia,Female,54,Legal,Marketing Manager,4,3,1,3,1,4684,25,0,3,3,3,8,Travel_Frequently,No
EMP_COMP_BAD_00402_00116,Richard Jackson,Male,33,Finance,Support Specialist,4,1,1,4,4,5470,17,3,10,2,17,21,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00117,Amanda Clark,Female,34,Research and Development,Software Engineer,3,3,3,4,3,7861,18,2,15,8,16,6,Travel_Rarely,No
EMP_COMP_BAD_00402_00118,Daniel Williams,Female,38,Marketing,Research Scientist,5,2,3,2,4,15971,25,1,1,1,9,14,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00119,Andrew Thompson,Male,57,Operations,IT Administrator,2,3,1,3,1,13426,14,2,10,9,18,24,Travel_Rarely,No
EMP_COMP_BAD_00402_00120,Christopher Jones,Male,25,Engineering,Support Specialist,1,1,1,1,4,6829,18,3,4,3,11,14,Travel_Frequently,Yes
EMP_COMP_BAD_00402_00121,Matthew Hernandez,Male,24,Human Resources,Marketing Manager,2,4,4,3,1,15076,19,1,12,0,14,4,Travel_Rarely,No
EMP_COMP_BAD_00402_00122,Nancy Ramirez,Male,36,Marketing,Data Scientist,2,1,1,3,4,5047,16,3,5,5,9,11,Non-Travel,No
EMP_COMP_BAD_00402_00123,Betty Walker,Female,33,Finance,Operations Manager,4,1,3,2,3,14991,12,1,14,2,23,5,Travel_Rarely,Yes
EMP_COMP_BAD_00402_00124,Christopher Perez,Male,27,Operations,Support Specialist,1,1,4,3,4,8519,15,1,6,6,11,25,Non-Travel,No
EMP_COMP_BAD_00402_00125,George Martinez,Female,40,Legal,Business Analyst,1,2,2,2,2,5893,14,3,4,4,8,17,Non-Travel,No
EMP_COMP_BAD_00402_00126,Melissa Harris,Female,35,Marketing,HR Manager,4,3,2,2,1,8264,24,2,4,1,7,20,Non-Travel,Yes
