employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_BAD_01551_00001,Kevin Smith,Male,42,Support,Support Specialist,1,4,3,4,2,8744,24,2,14,10,21,28,Non-Travel,No
EMP_COMP_BAD_01551_00002,Sarah Taylor,Female,33,Finance,Software Engineer,3,1,1,2,4,10217,12,2,12,9,15,12,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00003,Robert Harris,Female,25,Human Resources,Sales Representative,4,1,4,4,1,7239,17,0,0,0,7,11,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00004,Lisa White,Male,44,Research and Development,Business Analyst,2,2,1,3,4,3606,18,0,7,5,9,20,Non-Travel,Yes
EMP_COMP_BAD_01551_00005,Nancy Jones,Male,35,Human Resources,Accountant,1,3,1,2,4,6294,23,3,4,4,5,27,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00006,George Thompson,Male,31,Operations,IT Administrator,5,1,1,4,1,14949,14,2,5,5,14,23,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00007,Kimberly Garcia,Male,38,Sales,Financial Analyst,4,4,1,4,3,10861,13,2,2,2,12,13,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00008,Sandra Harris,Female,28,Engineering,Software Engineer,3,4,3,4,4,3568,11,3,4,4,5,12,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00009,Melissa Jones,Male,58,Legal,Business Analyst,3,2,2,1,4,8555,13,1,5,5,15,21,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00010,Joseph Perez,Male,23,Legal,Business Analyst,3,1,1,1,2,13247,16,0,0,0,7,20,Non-Travel,Yes
EMP_COMP_BAD_01551_00011,Matthew Martinez,Female,40,Legal,Software Engineer,4,3,2,1,2,7276,18,3,12,10,21,2,Non-Travel,No
EMP_COMP_BAD_01551_00012,Mary Moore,Female,53,Marketing,Financial Analyst,5,2,1,1,2,5407,24,2,0,0,5,22,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00013,Richard Garcia,Female,49,IT,Support Specialist,1,2,2,3,2,5262,14,3,10,8,12,18,Travel_Frequently,No
EMP_COMP_BAD_01551_00014,Anthony Taylor,Female,57,IT,Accountant,5,3,1,1,1,8224,23,3,1,1,10,2,Travel_Frequently,No
EMP_COMP_BAD_01551_00015,Lisa Moore,Female,31,Legal,Legal Counsel,3,2,1,2,4,8382,18,1,13,3,17,8,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00016,Joseph Taylor,Male,42,Sales,Financial Analyst,2,2,3,1,4,16197,23,0,12,9,16,19,Non-Travel,Yes
EMP_COMP_BAD_01551_00017,Thomas Walker,Male,50,Sales,Research Scientist,2,2,2,1,2,7450,19,0,9,9,13,22,Travel_Rarely,No
EMP_COMP_BAD_01551_00018,Patricia Williams,Male,56,Engineering,Financial Analyst,4,3,1,2,2,10764,15,3,2,2,11,28,Travel_Rarely,No
EMP_COMP_BAD_01551_00019,James Robinson,Male,41,Research and Development,Financial Analyst,4,3,3,3,2,10052,19,2,11,10,11,27,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00020,Dorothy Wilson,Male,39,Engineering,Support Specialist,5,1,1,2,3,10522,25,1,10,2,20,15,Travel_Frequently,No
EMP_COMP_BAD_01551_00021,George Hernandez,Female,24,Operations,Financial Analyst,1,1,3,3,4,8811,15,3,14,8,21,11,Non-Travel,Yes
EMP_COMP_BAD_01551_00022,Linda Lewis,Male,55,Research and Development,Marketing Manager,2,1,2,2,2,9327,13,0,3,3,10,21,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00023,Mark Jackson,Female,44,Support,Research Scientist,2,4,3,2,4,13431,16,2,14,4,20,7,Non-Travel,No
EMP_COMP_BAD_01551_00024,Anthony Martin,Male,39,Human Resources,Marketing Manager,1,4,3,1,1,4201,25,3,1,1,11,17,Non-Travel,Yes
EMP_COMP_BAD_01551_00025,Charles Davis,Female,53,Operations,Support Specialist,1,1,2,3,2,5465,19,1,12,0,18,8,Non-Travel,Yes
EMP_COMP_BAD_01551_00026,Joseph Rodriguez,Male,58,Human Resources,Support Specialist,1,1,2,1,2,10737,14,0,10,10,17,29,Non-Travel,Yes
EMP_COMP_BAD_01551_00027,Paul Rodriguez,Female,40,Human Resources,IT Administrator,1,4,2,1,2,4356,13,3,9,4,17,2,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00028,Betty Thomas,Male,23,Human Resources,Sales Representative,5,3,4,4,4,15700,17,3,2,0,12,17,Non-Travel,No
EMP_COMP_BAD_01551_00029,Michael Thomas,Male,31,Support,Sales Representative,2,1,3,1,3,4611,14,0,2,2,8,12,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00030,James Davis,Female,56,Human Resources,Software Engineer,3,1,1,1,3,9242,19,1,4,4,4,21,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00031,Michael Smith,Male,46,Research and Development,Software Engineer,4,3,4,4,4,10395,13,0,2,2,2,20,Travel_Frequently,No
EMP_COMP_BAD_01551_00032,Karen Rodriguez,Male,43,Engineering,Support Specialist,3,4,4,2,4,6934,20,0,4,4,14,22,Travel_Frequently,No
EMP_COMP_BAD_01551_00033,Steven Lopez,Female,26,Finance,HR Manager,3,3,4,1,3,9695,14,0,9,9,16,16,Travel_Rarely,No
EMP_COMP_BAD_01551_00034,Joseph Harris,Male,33,Legal,Product Manager,1,3,2,3,2,8348,22,2,4,4,4,23,Non-Travel,Yes
EMP_COMP_BAD_01551_00035,Jessica Gonzalez,Female,27,IT,Business Analyst,3,4,2,3,3,5159,20,3,3,1,9,7,Travel_Rarely,No
EMP_COMP_BAD_01551_00036,Matthew Lewis,Male,37,IT,Product Manager,4,1,4,3,2,10142,23,2,0,0,9,28,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00037,Michael Jones,Male,47,IT,Marketing Manager,2,3,2,3,3,4882,15,0,9,2,14,16,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00038,Jennifer Wilson,Male,53,Support,Accountant,4,2,3,4,4,6600,13,1,13,10,17,14,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00039,Charles Johnson,Male,52,Human Resources,Financial Analyst,1,4,3,4,4,5711,20,2,5,5,10,12,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00040,Jennifer Martinez,Male,50,Human Resources,IT Administrator,1,4,4,4,1,8505,22,3,6,6,6,21,Non-Travel,No
EMP_COMP_BAD_01551_00041,Sandra Davis,Female,41,Human Resources,Sales Representative,5,3,3,1,2,7504,17,0,14,6,22,16,Travel_Rarely,No
EMP_COMP_BAD_01551_00042,Richard Harris,Male,29,Operations,Product Manager,2,2,4,4,4,6020,14,0,7,3,16,20,Travel_Rarely,No
EMP_COMP_BAD_01551_00043,Anthony Taylor,Male,38,Legal,HR Manager,4,3,1,1,2,11685,23,0,1,0,6,29,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00044,Christopher Thompson,Male,42,IT,Marketing Manager,3,4,2,2,1,9477,14,3,5,5,7,19,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00045,Donna Johnson,Female,54,Sales,IT Administrator,4,1,1,4,4,8020,23,3,9,9,12,24,Travel_Rarely,No
EMP_COMP_BAD_01551_00046,Donna Thompson,Female,43,Support,Support Specialist,1,2,3,3,4,14782,23,0,7,6,8,11,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00047,Margaret Perez,Female,33,Engineering,HR Manager,4,4,3,3,1,14754,17,2,2,1,3,25,Travel_Frequently,No
EMP_COMP_BAD_01551_00048,Barbara Martinez,Female,57,Legal,Business Analyst,2,3,3,2,2,7373,13,1,10,1,10,28,Non-Travel,No
EMP_COMP_BAD_01551_00049,Anthony Robinson,Male,51,Marketing,Sales Representative,2,4,2,3,3,4467,11,2,13,7,22,17,Non-Travel,Yes
EMP_COMP_BAD_01551_00050,Sandra Sanchez,Male,32,Sales,IT Administrator,3,1,3,1,2,5975,16,1,14,1,19,29,Non-Travel,Yes
EMP_COMP_BAD_01551_00051,Joseph Moore,Male,57,Finance,Financial Analyst,3,1,3,1,1,8104,25,2,1,0,10,22,Travel_Rarely,No
EMP_COMP_BAD_01551_00052,Kevin Lopez,Female,43,Legal,Sales Representative,2,3,3,2,3,5454,15,1,11,10,17,28,Non-Travel,Yes
EMP_COMP_BAD_01551_00053,John Williams,Female,52,Operations,Product Manager,5,4,1,2,3,8231,15,3,13,4,14,21,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00054,Melissa Wilson,Female,42,Marketing,Sales Representative,2,1,2,1,4,8232,17,0,15,4,22,29,Non-Travel,No
EMP_COMP_BAD_01551_00055,Linda Thompson,Male,32,Operations,Product Manager,2,4,2,3,4,12525,16,0,13,6,21,7,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00056,Emily Jackson,Male,23,Finance,Support Specialist,2,4,4,3,3,15133,20,2,12,6,13,15,Travel_Frequently,No
EMP_COMP_BAD_01551_00057,Richard Lee,Male,28,Support,Marketing Manager,3,1,1,3,1,12254,13,3,6,6,7,18,Travel_Rarely,No
EMP_COMP_BAD_01551_00058,Kimberly Lewis,Male,22,Finance,Research Scientist,1,4,3,3,4,5490,18,1,1,1,4,10,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00059,Patricia Lopez,Female,44,Finance,Support Specialist,4,1,3,2,2,10414,22,2,4,4,4,11,Travel_Rarely,No
EMP_COMP_BAD_01551_00060,Jessica Brown,Female,58,Finance,Financial Analyst,2,3,1,3,2,8169,18,2,11,6,19,23,Travel_Frequently,No
EMP_COMP_BAD_01551_00061,Brian Anderson,Female,49,Human Resources,Software Engineer,5,3,2,4,2,15006,17,1,14,0,22,28,Travel_Rarely,No
EMP_COMP_BAD_01551_00062,Mary Rodriguez,Male,36,Sales,Data Scientist,2,2,1,1,3,6321,19,3,10,5,11,18,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00063,Elizabeth Jackson,Male,51,Sales,IT Administrator,3,1,3,4,2,16051,21,1,15,1,21,5,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00064,Robert Wilson,Female,35,Legal,Software Engineer,4,3,1,4,1,5566,19,2,2,0,7,28,Non-Travel,No
EMP_COMP_BAD_01551_00065,Thomas Williams,Male,42,Marketing,Operations Manager,1,1,3,4,2,4450,21,3,1,1,8,18,Travel_Frequently,No
EMP_COMP_BAD_01551_00066,Lisa Gonzalez,Male,55,Engineering,Financial Analyst,2,3,2,4,4,7687,16,2,2,2,12,14,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00067,Kenneth Miller,Female,53,Engineering,HR Manager,3,2,2,4,4,4836,15,0,4,4,5,25,Non-Travel,No
EMP_COMP_BAD_01551_00068,Joseph Williams,Female,51,Legal,Marketing Manager,1,3,4,4,1,11847,22,0,5,2,7,9,Travel_Rarely,No
EMP_COMP_BAD_01551_00069,Joseph Martinez,Male,42,Engineering,Marketing Manager,1,1,4,3,3,7366,15,0,14,9,15,15,Travel_Rarely,No
EMP_COMP_BAD_01551_00070,Michelle Rodriguez,Female,48,Marketing,HR Manager,1,4,3,3,3,11814,12,2,9,0,14,11,Non-Travel,No
EMP_COMP_BAD_01551_00071,Richard Lewis,Female,52,Engineering,Data Scientist,3,1,3,4,3,14808,24,2,13,4,13,28,Non-Travel,No
EMP_COMP_BAD_01551_00072,Melissa Hernandez,Male,47,Human Resources,Accountant,2,3,4,1,3,13261,15,3,6,6,9,15,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00073,William Brown,Female,44,IT,Business Analyst,1,4,3,2,2,5194,18,3,5,5,14,28,Travel_Rarely,No
EMP_COMP_BAD_01551_00074,Kenneth White,Female,58,Legal,Financial Analyst,3,3,3,1,3,9201,13,3,15,9,22,13,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00075,Melissa Ramirez,Female,48,Operations,HR Manager,5,1,1,4,4,15099,20,2,7,0,7,27,Non-Travel,Yes
EMP_COMP_BAD_01551_00076,Christopher Martinez,Female,40,Operations,Accountant,2,1,1,2,3,9316,17,2,10,8,10,20,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00077,Kimberly Perez,Female,30,Engineering,Data Scientist,4,2,1,3,2,7004,11,3,10,7,13,15,Non-Travel,No
EMP_COMP_BAD_01551_00078,Sarah Sanchez,Female,31,Marketing,Financial Analyst,3,4,2,3,3,16273,14,3,1,1,6,18,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00079,Dorothy Hernandez,Male,31,Marketing,Operations Manager,5,4,4,3,3,9330,25,1,8,4,14,18,Non-Travel,Yes
EMP_COMP_BAD_01551_00080,Mary Harris,Female,42,Support,Sales Representative,3,4,3,2,1,7271,23,3,2,2,12,20,Travel_Rarely,No
EMP_COMP_BAD_01551_00081,John Lee,Female,36,Research and Development,Financial Analyst,1,2,1,2,3,8926,17,3,14,0,18,10,Non-Travel,No
EMP_COMP_BAD_01551_00082,George Ramirez,Male,40,Finance,Sales Representative,4,3,1,2,4,8781,14,3,12,5,12,28,Non-Travel,Yes
EMP_COMP_BAD_01551_00083,Carol Miller,Male,29,Marketing,Legal Counsel,2,3,2,4,3,9890,21,2,3,3,5,12,Non-Travel,No
EMP_COMP_BAD_01551_00084,Elizabeth Sanchez,Male,44,Operations,Operations Manager,5,1,4,4,3,6929,22,0,8,3,13,14,Travel_Frequently,No
EMP_COMP_BAD_01551_00085,Richard Sanchez,Female,39,Finance,Data Scientist,1,1,1,2,4,6525,14,3,0,0,2,22,Travel_Frequently,No
EMP_COMP_BAD_01551_00086,Carol Davis,Female,47,Marketing,Marketing Manager,2,1,2,3,1,9955,11,1,12,10,16,7,Non-Travel,Yes
EMP_COMP_BAD_01551_00087,John Brown,Female,50,Finance,Software Engineer,2,3,3,4,1,4111,11,0,4,4,12,16,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00088,David Williams,Female,29,Support,Marketing Manager,5,3,1,3,4,6223,15,3,0,0,1,7,Travel_Frequently,No
EMP_COMP_BAD_01551_00089,Matthew Jackson,Female,58,Operations,HR Manager,2,4,2,4,4,6274,19,2,13,10,20,26,Non-Travel,No
EMP_COMP_BAD_01551_00090,Melissa Garcia,Female,31,Human Resources,Research Scientist,1,3,3,1,4,14646,21,1,5,5,10,11,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00091,James Clark,Male,41,Legal,IT Administrator,4,2,3,3,2,7792,14,3,10,7,20,6,Non-Travel,No
EMP_COMP_BAD_01551_00092,Carol Lee,Female,53,Research and Development,Data Scientist,4,3,2,1,2,15255,17,2,0,0,7,21,Non-Travel,No
EMP_COMP_BAD_01551_00093,Dorothy Wilson,Male,54,Engineering,Operations Manager,1,4,4,1,4,8603,21,2,5,3,10,15,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00094,Michael Rodriguez,Female,48,Human Resources,Business Analyst,3,4,3,3,1,9619,21,2,15,0,25,11,Travel_Rarely,No
EMP_COMP_BAD_01551_00095,Mark Taylor,Female,31,Operations,IT Administrator,5,1,1,4,1,5766,14,0,8,8,11,26,Travel_Frequently,No
EMP_COMP_BAD_01551_00096,David Ramirez,Female,26,Operations,Accountant,5,1,1,3,1,7300,11,0,15,7,22,16,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00097,Dorothy Martinez,Male,30,Finance,Financial Analyst,2,1,1,4,2,6158,11,1,3,3,6,24,Non-Travel,Yes
EMP_COMP_BAD_01551_00098,Melissa Thompson,Female,53,IT,IT Administrator,4,2,3,2,2,14675,20,2,9,7,9,27,Travel_Rarely,No
EMP_COMP_BAD_01551_00099,Dorothy Anderson,Male,38,Research and Development,HR Manager,4,1,1,1,2,13153,12,1,3,3,10,9,Travel_Frequently,No
EMP_COMP_BAD_01551_00100,Susan Moore,Male,55,IT,Data Scientist,1,3,1,2,3,10267,22,3,14,8,15,7,Non-Travel,Yes
EMP_COMP_BAD_01551_00101,Carol Moore,Female,39,Legal,Legal Counsel,2,3,2,2,4,15450,20,1,12,8,15,11,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00102,Carol Miller,Male,23,Research and Development,Product Manager,4,4,1,4,2,9780,25,2,7,5,7,23,Non-Travel,No
EMP_COMP_BAD_01551_00103,Amanda Walker,Female,37,Support,Data Scientist,1,4,4,3,1,9088,25,3,4,4,8,23,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00104,Ashley Ramirez,Female,43,IT,Research Scientist,4,3,1,4,4,7867,13,0,1,1,5,15,Non-Travel,Yes
EMP_COMP_BAD_01551_00105,Mary Thomas,Female,51,Engineering,Operations Manager,4,4,3,2,3,6550,12,2,15,1,22,8,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00106,Michelle Sanchez,Male,50,Operations,Software Engineer,1,1,1,1,2,9841,13,1,8,8,14,16,Travel_Frequently,No
EMP_COMP_BAD_01551_00107,Margaret Miller,Male,46,Human Resources,IT Administrator,5,4,4,4,4,8665,24,1,7,6,9,27,Travel_Frequently,No
EMP_COMP_BAD_01551_00108,Kevin Taylor,Male,52,Marketing,Marketing Manager,5,2,4,2,1,7080,12,2,15,3,20,9,Non-Travel,No
EMP_COMP_BAD_01551_00109,Emily Wilson,Female,35,Finance,Software Engineer,1,4,2,1,3,8293,20,2,5,5,10,6,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00110,Daniel Jones,Female,29,Human Resources,Legal Counsel,1,2,4,2,4,14964,12,3,12,8,20,25,Travel_Frequently,No
EMP_COMP_BAD_01551_00111,Richard White,Male,26,Finance,Business Analyst,4,4,2,4,3,4456,16,2,5,0,7,21,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00112,Thomas White,Female,45,IT,Software Engineer,2,4,3,1,1,5545,25,1,6,1,15,3,Non-Travel,Yes
EMP_COMP_BAD_01551_00113,Betty Martin,Male,56,Engineering,Product Manager,2,3,4,2,4,14923,20,3,7,4,8,28,Non-Travel,Yes
EMP_COMP_BAD_01551_00114,Andrew Clark,Male,36,Finance,Business Analyst,4,1,1,1,4,7980,24,3,13,0,20,20,Non-Travel,No
EMP_COMP_BAD_01551_00115,Michelle Thomas,Female,33,Research and Development,Product Manager,4,1,3,3,3,7422,13,1,4,4,11,9,Non-Travel,Yes
EMP_COMP_BAD_01551_00116,Carol Sanchez,Male,24,Legal,Research Scientist,4,2,4,4,4,5398,22,1,0,0,2,6,Non-Travel,No
EMP_COMP_BAD_01551_00117,Mary Brown,Female,43,Legal,Product Manager,1,2,1,4,4,8542,17,3,11,10,21,21,Non-Travel,No
EMP_COMP_BAD_01551_00118,William Martin,Male,42,Support,Software Engineer,4,3,2,2,1,13074,23,3,5,3,13,22,Non-Travel,No
EMP_COMP_BAD_01551_00119,Joseph Clark,Female,30,Finance,Software Engineer,5,2,4,2,3,5263,24,1,10,5,14,22,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00120,Thomas Clark,Female,48,Support,Product Manager,3,2,1,2,3,8137,24,3,4,4,9,5,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00121,Lisa Gonzalez,Male,22,Support,Accountant,4,4,2,2,1,4679,14,0,9,3,14,7,Travel_Rarely,No
EMP_COMP_BAD_01551_00122,Sandra Perez,Female,54,Legal,Data Scientist,2,1,4,2,1,10566,22,2,1,1,2,7,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00123,Daniel Johnson,Female,33,Marketing,Product Manager,2,3,3,2,2,10343,21,3,13,7,17,26,Travel_Frequently,No
EMP_COMP_BAD_01551_00124,Sandra Jackson,Male,32,Operations,Financial Analyst,1,1,3,4,3,5615,12,3,13,8,17,1,Non-Travel,No
EMP_COMP_BAD_01551_00125,Kimberly Moore,Female,39,Engineering,Accountant,4,4,2,2,1,8986,18,1,1,1,1,18,Travel_Rarely,No
EMP_COMP_BAD_01551_00126,Melissa Clark,Female,31,Marketing,Business Analyst,5,4,3,1,3,10153,16,1,3,3,5,1,Non-Travel,No
EMP_COMP_BAD_01551_00127,Jessica Thompson,Female,49,Human Resources,Data Scientist,5,2,4,4,3,3900,19,3,13,3,21,10,Travel_Frequently,No
EMP_COMP_BAD_01551_00128,Michael Martin,Male,31,Finance,Business Analyst,5,1,1,1,2,6070,13,2,9,9,13,19,Travel_Rarely,No
EMP_COMP_BAD_01551_00129,James Johnson,Female,43,Finance,Data Scientist,2,4,4,2,4,5256,13,2,11,1,18,20,Non-Travel,No
EMP_COMP_BAD_01551_00130,Jessica Martinez,Male,24,IT,HR Manager,2,1,4,1,3,5466,14,3,1,0,5,29,Non-Travel,No
EMP_COMP_BAD_01551_00131,Kenneth White,Male,51,Legal,Data Scientist,2,1,4,4,3,6606,24,0,2,2,8,12,Travel_Frequently,No
EMP_COMP_BAD_01551_00132,Kenneth Martinez,Male,53,Research and Development,Data Scientist,1,1,1,4,4,7871,11,1,0,0,0,14,Travel_Rarely,Yes
EMP_COMP_BAD_01551_00133,Melissa Rodriguez,Female,51,Support,HR Manager,2,4,1,1,2,9172,20,2,13,0,22,23,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00134,Donna Smith,Male,31,Legal,Sales Representative,1,4,2,1,4,5202,19,2,1,1,10,8,Travel_Frequently,No
EMP_COMP_BAD_01551_00135,Ashley Jones,Female,42,Marketing,Financial Analyst,2,1,1,2,1,10356,22,1,12,5,19,23,Non-Travel,No
EMP_COMP_BAD_01551_00136,Donald Rodriguez,Female,31,Sales,Operations Manager,5,1,2,4,3,5893,14,2,3,3,9,12,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00137,George Jones,Male,27,Human Resources,Product Manager,3,4,2,1,4,4420,24,0,10,0,17,20,Travel_Frequently,No
EMP_COMP_BAD_01551_00138,Paul Martinez,Female,41,Research and Development,Support Specialist,5,3,4,4,2,3946,23,3,12,1,19,15,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00139,Susan Anderson,Female,52,Marketing,Business Analyst,3,1,3,4,4,15703,20,0,14,7,23,26,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00140,Patricia Hernandez,Male,42,Research and Development,Legal Counsel,4,3,4,1,3,9977,14,2,2,1,6,27,Non-Travel,Yes
EMP_COMP_BAD_01551_00141,Kevin Ramirez,Female,22,Sales,Business Analyst,4,4,3,1,3,7084,24,0,1,0,10,26,Travel_Frequently,No
EMP_COMP_BAD_01551_00142,Jessica Davis,Male,31,Human Resources,Product Manager,3,3,2,1,3,7973,17,1,8,7,11,4,Travel_Frequently,Yes
EMP_COMP_BAD_01551_00143,Margaret Smith,Male,22,Engineering,Business Analyst,3,4,1,4,4,10106,11,1,4,4,5,27,Travel_Frequently,No
EMP_COMP_BAD_01551_00144,Robert Jackson,Male,26,Human Resources,Data Scientist,3,3,2,3,2,9976,15,0,13,3,23,11,Travel_Frequently,No
EMP_COMP_BAD_01551_00145,Kevin Clark,Female,38,Operations,Support Specialist,4,4,4,1,2,6066,20,1,15,9,16,17,Non-Travel,No
EMP_COMP_BAD_01551_00146,Carol Garcia,Female,28,Legal,Legal Counsel,3,2,3,2,1,13187,16,1,9,5,11,19,Travel_Frequently,Yes
