employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_BAD_02917_00001,Paul Clark,Female,26,Operations,Research Scientist,2,1,1,3,3,5485,13,3,15,3,25,26,Travel_Rarely,No
EMP_COMP_BAD_02917_00002,Dorothy Harris,Female,37,Engineering,Sales Representative,5,1,1,2,1,8946,19,3,8,3,17,6,Travel_Frequently,No
EMP_COMP_BAD_02917_00003,Joseph Wilson,Female,23,Finance,Data Scientist,1,4,1,1,3,10164,14,3,14,7,15,1,Non-Travel,Yes
EMP_COMP_BAD_02917_00004,Lisa Gonzalez,Female,54,Operations,Sales Representative,4,1,4,3,2,11486,13,2,5,5,5,6,Travel_Rarely,Yes
EMP_COMP_BAD_02917_00005,Linda Walker,Male,53,IT,Legal Counsel,2,2,1,1,3,7038,25,2,3,1,12,7,Travel_Frequently,Yes
EMP_COMP_BAD_02917_00006,Kevin Harris,Female,39,Support,Sales Representative,4,1,3,2,1,3942,21,2,8,8,15,16,Non-Travel,No
EMP_COMP_BAD_02917_00007,Elizabeth Walker,Female,23,Legal,Support Specialist,2,4,3,4,2,12144,23,2,9,0,10,19,Non-Travel,Yes
EMP_COMP_BAD_02917_00008,James Lewis,Male,27,Human Resources,Support Specialist,2,3,1,4,3,6343,25,1,5,2,5,29,Travel_Rarely,No
EMP_COMP_BAD_02917_00009,Joshua Wilson,Female,58,Support,Operations Manager,2,3,1,1,3,6440,11,2,11,2,11,8,Non-Travel,No
EMP_COMP_BAD_02917_00010,Susan Robinson,Male,50,Support,Sales Representative,3,1,4,3,2,7682,14,2,12,1,18,13,Travel_Rarely,No
EMP_COMP_BAD_02917_00011,Mary Sanchez,Male,23,Sales,Product Manager,5,4,2,2,1,15065,13,0,0,0,0,24,Travel_Frequently,No
EMP_COMP_BAD_02917_00012,George Jackson,Female,29,Finance,Legal Counsel,5,2,1,3,3,8338,19,1,8,3,16,26,Non-Travel,Yes
EMP_COMP_BAD_02917_00013,Matthew Anderson,Male,51,IT,Accountant,3,4,3,1,3,15536,12,3,4,3,10,21,Non-Travel,No
EMP_COMP_BAD_02917_00014,Joseph Harris,Male,34,Finance,IT Administrator,5,2,4,1,2,9980,24,1,4,1,10,4,Travel_Rarely,Yes
EMP_COMP_BAD_02917_00015,Amanda Williams,Female,27,Operations,Support Specialist,4,3,1,1,4,10319,23,1,11,3,13,22,Travel_Frequently,No
EMP_COMP_BAD_02917_00016,Brian Walker,Female,40,Legal,Research Scientist,2,3,4,3,4,16339,19,2,14,7,16,13,Non-Travel,No
EMP_COMP_BAD_02917_00017,Joseph Smith,Male,36,Human Resources,Legal Counsel,5,1,4,4,2,9715,19,0,13,10,18,9,Travel_Rarely,No
EMP_COMP_BAD_02917_00018,Charles Thompson,Male,53,Sales,Operations Manager,5,2,2,1,4,9872,24,2,10,8,18,5,Non-Travel,No
EMP_COMP_BAD_02917_00019,John Anderson,Female,45,Finance,Legal Counsel,5,2,3,3,4,12118,20,1,10,4,11,2,Travel_Rarely,Yes
EMP_COMP_BAD_02917_00020,Steven Ramirez,Female,37,IT,Business Analyst,3,3,2,3,4,12087,18,1,5,2,15,22,Travel_Frequently,No
EMP_COMP_BAD_02917_00021,Betty Walker,Male,55,Legal,Support Specialist,3,2,1,1,3,7372,20,0,14,2,16,15,Travel_Rarely,No
EMP_COMP_BAD_02917_00022,Sandra Williams,Female,35,Support,Product Manager,1,2,3,2,1,7649,13,2,14,7,24,25,Travel_Frequently,No
EMP_COMP_BAD_02917_00023,Charles White,Male,42,Research and Development,HR Manager,2,1,4,2,3,15456,19,3,7,3,7,5,Non-Travel,Yes
EMP_COMP_BAD_02917_00024,Elizabeth Martinez,Male,49,Research and Development,HR Manager,4,4,2,1,3,6991,18,0,7,7,7,23,Travel_Frequently,Yes
EMP_COMP_BAD_02917_00025,Kimberly Ramirez,Female,26,Sales,HR Manager,1,2,2,2,1,9302,18,1,5,5,6,20,Travel_Frequently,No
EMP_COMP_BAD_02917_00026,Steven Lewis,Male,38,Marketing,Product Manager,2,2,1,3,4,8289,22,1,10,1,13,7,Travel_Frequently,No
EMP_COMP_BAD_02917_00027,Donald Smith,Male,36,Support,Accountant,1,3,4,1,4,9615,13,1,3,3,3,8,Travel_Frequently,Yes
EMP_COMP_BAD_02917_00028,Daniel Rodriguez,Male,30,Research and Development,HR Manager,4,4,2,1,3,15605,18,2,8,8,16,5,Travel_Frequently,No
EMP_COMP_BAD_02917_00029,William Lee,Male,50,Marketing,Marketing Manager,1,3,2,4,3,9703,24,3,2,2,10,27,Travel_Rarely,No
EMP_COMP_BAD_02917_00030,Joseph Thomas,Female,28,Support,Financial Analyst,5,1,2,3,3,4891,20,1,4,1,13,21,Travel_Rarely,No
EMP_COMP_BAD_02917_00031,Brian Martin,Female,50,Human Resources,IT Administrator,5,3,2,4,2,7384,14,2,3,3,11,11,Travel_Rarely,No
EMP_COMP_BAD_02917_00032,Amanda Jackson,Male,34,Support,Business Analyst,2,1,2,3,2,14915,17,2,8,2,8,21,Travel_Frequently,No
EMP_COMP_BAD_02917_00033,Patricia Jones,Female,44,Marketing,Accountant,4,4,2,1,4,7675,21,0,8,7,13,5,Non-Travel,Yes
