employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_GOOD_00325_00001,Margaret Brown,Female,55,Engineering,Software Engineer,5,1,4,2,4,12915,12,0,15,9,22,18,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00002,Mark Robinson,Male,53,Support,IT Administrator,3,4,4,2,3,14632,23,2,15,10,21,21,Travel_Frequently,No
EMP_COMP_GOOD_00325_00003,Ashley Williams,Female,26,Human Resources,HR Manager,5,1,2,4,1,14608,17,1,14,10,16,16,Non-Travel,No
EMP_COMP_GOOD_00325_00004,George Jones,Male,56,Engineering,HR Manager,1,1,3,2,2,4790,13,2,13,10,17,19,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00005,Paul Perez,Female,46,Sales,Operations Manager,5,3,1,2,4,9970,23,3,0,0,2,7,Non-Travel,Yes
EMP_COMP_GOOD_00325_00006,Dorothy Wilson,Female,43,Operations,Product Manager,5,4,2,1,4,9164,24,3,5,5,5,3,Non-Travel,Yes
EMP_COMP_GOOD_00325_00007,Karen Jackson,Female,33,Finance,Data Scientist,1,3,3,4,2,16468,21,0,15,0,20,24,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00008,Paul Rodriguez,Female,53,Human Resources,Operations Manager,5,2,2,1,1,11340,19,0,1,1,11,10,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00009,Kevin Gonzalez,Male,53,Marketing,Accountant,4,1,1,4,3,7815,11,3,2,2,9,12,Travel_Frequently,Yes
EMP_COMP_GOOD_00325_00010,Thomas Clark,Female,27,Human Resources,Accountant,4,4,2,4,1,9638,16,2,3,3,4,16,Non-Travel,No
EMP_COMP_GOOD_00325_00011,Robert Hernandez,Female,37,Operations,Financial Analyst,1,3,2,1,3,5605,19,1,9,1,9,26,Travel_Rarely,No
EMP_COMP_GOOD_00325_00012,Christopher Robinson,Male,24,Legal,Operations Manager,4,3,3,4,3,7742,16,2,8,2,16,7,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00013,Amanda Jackson,Male,48,Support,Product Manager,3,4,2,4,1,8914,19,2,9,1,12,1,Travel_Frequently,No
EMP_COMP_GOOD_00325_00014,Lisa Smith,Male,50,Operations,IT Administrator,1,4,2,2,2,5687,23,3,10,10,18,27,Non-Travel,Yes
EMP_COMP_GOOD_00325_00015,David Martinez,Male,34,Operations,Research Scientist,2,4,4,2,4,15678,24,3,4,4,9,17,Travel_Frequently,No
EMP_COMP_GOOD_00325_00016,Kevin Gonzalez,Female,23,Research and Development,Data Scientist,3,3,4,1,4,11301,17,0,0,0,4,11,Travel_Frequently,No
EMP_COMP_GOOD_00325_00017,Paul Moore,Male,35,Research and Development,HR Manager,3,1,2,2,3,6775,23,3,0,0,1,15,Non-Travel,No
EMP_COMP_GOOD_00325_00018,Kimberly Thompson,Male,48,Legal,Accountant,3,3,3,1,4,12851,22,0,3,3,6,14,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00019,Margaret Hernandez,Male,27,Finance,Support Specialist,4,4,2,3,2,6325,14,0,2,1,6,6,Non-Travel,No
EMP_COMP_GOOD_00325_00020,William Ramirez,Male,57,Engineering,Support Specialist,2,3,3,1,3,9030,16,1,6,3,12,1,Travel_Frequently,Yes
EMP_COMP_GOOD_00325_00021,Thomas Taylor,Female,44,Marketing,Legal Counsel,5,3,4,3,3,10778,23,3,6,6,9,1,Non-Travel,No
EMP_COMP_GOOD_00325_00022,Joseph Thompson,Female,46,Engineering,IT Administrator,4,4,4,2,4,14980,14,2,9,9,19,8,Travel_Frequently,Yes
EMP_COMP_GOOD_00325_00023,Donald Wilson,Female,32,Finance,HR Manager,2,4,1,1,2,9038,19,0,15,2,22,26,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00024,Andrew Williams,Female,56,IT,Research Scientist,2,2,3,2,4,7763,24,2,0,0,3,18,Non-Travel,Yes
EMP_COMP_GOOD_00325_00025,Christopher Thomas,Male,31,Legal,Sales Representative,2,3,3,2,4,10709,19,0,9,7,18,9,Non-Travel,Yes
EMP_COMP_GOOD_00325_00026,Robert Moore,Female,42,Research and Development,Marketing Manager,1,3,1,2,4,12367,21,1,5,5,11,4,Travel_Frequently,Yes
EMP_COMP_GOOD_00325_00027,Michael Harris,Male,24,Engineering,HR Manager,5,2,2,1,1,8938,16,0,2,2,4,27,Non-Travel,Yes
EMP_COMP_GOOD_00325_00028,Donna Brown,Female,48,Research and Development,Operations Manager,3,1,2,3,3,13063,15,0,11,7,11,18,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00029,Linda Martinez,Male,55,Human Resources,Marketing Manager,1,1,3,3,3,5738,14,2,3,0,6,9,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00030,Kevin Anderson,Male,25,Engineering,Data Scientist,4,1,1,3,3,4616,15,0,0,0,8,12,Non-Travel,Yes
EMP_COMP_GOOD_00325_00031,Carol Smith,Female,38,IT,Sales Representative,3,3,3,3,2,5648,20,2,4,4,10,20,Travel_Frequently,No
EMP_COMP_GOOD_00325_00032,Barbara Walker,Male,42,Legal,IT Administrator,1,2,1,1,3,10342,24,2,15,1,15,28,Non-Travel,No
EMP_COMP_GOOD_00325_00033,James Rodriguez,Male,51,IT,Product Manager,2,3,3,3,1,7197,19,0,7,2,12,1,Non-Travel,Yes
EMP_COMP_GOOD_00325_00034,Sarah Davis,Female,35,IT,IT Administrator,3,1,2,3,2,13206,19,1,5,1,14,1,Travel_Rarely,No
EMP_COMP_GOOD_00325_00035,Mark Lee,Male,39,Legal,Legal Counsel,5,4,2,1,2,10480,21,1,3,3,8,24,Non-Travel,No
EMP_COMP_GOOD_00325_00036,Elizabeth Anderson,Male,50,Legal,Legal Counsel,3,2,3,1,2,10839,19,0,9,8,9,13,Non-Travel,No
EMP_COMP_GOOD_00325_00037,Linda Martin,Female,54,Legal,Data Scientist,5,4,4,3,3,8534,11,3,3,3,7,21,Travel_Frequently,Yes
EMP_COMP_GOOD_00325_00038,Donna Miller,Female,52,Human Resources,IT Administrator,5,3,4,4,1,6831,20,0,4,0,12,25,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00039,Matthew Thomas,Female,39,Operations,Accountant,1,3,4,4,4,8060,25,3,13,7,21,27,Travel_Rarely,No
EMP_COMP_GOOD_00325_00040,Jennifer Jackson,Male,49,Legal,Support Specialist,5,2,2,2,2,4006,24,3,13,8,15,24,Non-Travel,No
EMP_COMP_GOOD_00325_00041,Kenneth Thompson,Female,28,Support,IT Administrator,5,4,2,4,4,7649,11,2,0,0,4,1,Non-Travel,Yes
EMP_COMP_GOOD_00325_00042,James Sanchez,Male,50,Operations,Legal Counsel,3,3,2,3,4,5566,13,1,8,4,18,8,Non-Travel,Yes
EMP_COMP_GOOD_00325_00043,Melissa Anderson,Male,57,Human Resources,Business Analyst,4,1,3,1,1,8641,13,3,12,0,14,24,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00044,Ashley Harris,Female,58,Engineering,IT Administrator,2,4,2,3,2,4480,20,0,13,5,18,4,Travel_Frequently,No
EMP_COMP_GOOD_00325_00045,John Garcia,Female,38,Legal,IT Administrator,4,3,3,4,4,8657,22,2,10,10,14,2,Non-Travel,Yes
EMP_COMP_GOOD_00325_00046,Sarah Lopez,Female,46,Engineering,HR Manager,5,1,3,2,2,11952,19,1,0,0,10,18,Travel_Rarely,No
EMP_COMP_GOOD_00325_00047,Amanda White,Male,42,Marketing,Product Manager,2,3,3,1,2,5287,21,1,15,0,24,8,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00048,Patricia Davis,Male,31,Sales,Operations Manager,4,1,3,3,2,13117,13,0,6,6,14,19,Travel_Frequently,No
EMP_COMP_GOOD_00325_00049,Richard Harris,Female,44,Sales,Software Engineer,3,2,4,4,2,8673,25,3,7,4,15,28,Non-Travel,Yes
EMP_COMP_GOOD_00325_00050,George Jones,Female,25,Finance,Accountant,2,1,3,4,2,15248,20,3,0,0,7,15,Non-Travel,Yes
EMP_COMP_GOOD_00325_00051,Brian Rodriguez,Female,44,Research and Development,Support Specialist,3,4,4,1,3,9012,22,0,1,1,1,6,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00052,Kevin Thompson,Male,51,Finance,Software Engineer,2,1,1,2,4,9521,20,0,13,5,16,3,Travel_Rarely,No
EMP_COMP_GOOD_00325_00053,Melissa Davis,Male,48,Engineering,Financial Analyst,4,1,4,1,3,11088,19,2,14,9,14,29,Non-Travel,No
EMP_COMP_GOOD_00325_00054,Kenneth Davis,Male,35,IT,Research Scientist,2,3,1,1,4,9388,21,2,5,5,10,21,Travel_Frequently,Yes
EMP_COMP_GOOD_00325_00055,Sarah Perez,Female,26,Research and Development,Marketing Manager,4,1,4,1,2,12884,18,0,8,5,8,2,Non-Travel,No
EMP_COMP_GOOD_00325_00056,Ashley Gonzalez,Female,51,Marketing,Financial Analyst,1,2,1,3,4,16101,25,0,9,2,9,28,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00057,Kimberly Hernandez,Male,45,Human Resources,Support Specialist,1,2,4,3,3,6366,20,2,2,2,9,18,Travel_Frequently,No
EMP_COMP_GOOD_00325_00058,Robert Davis,Male,23,IT,HR Manager,2,4,4,4,1,7024,23,3,4,4,13,6,Travel_Rarely,No
EMP_COMP_GOOD_00325_00059,Paul Walker,Male,48,Sales,Business Analyst,5,4,4,3,4,5912,14,2,6,6,16,3,Non-Travel,No
EMP_COMP_GOOD_00325_00060,Kimberly Davis,Female,56,Legal,Business Analyst,3,4,1,2,2,4413,19,2,5,5,10,24,Non-Travel,Yes
EMP_COMP_GOOD_00325_00061,Dorothy Jackson,Male,47,Operations,IT Administrator,4,1,2,2,3,11087,16,0,7,4,9,22,Non-Travel,No
EMP_COMP_GOOD_00325_00062,Lisa Davis,Female,26,Support,Data Scientist,5,2,4,2,4,15060,24,2,6,0,15,14,Travel_Frequently,Yes
EMP_COMP_GOOD_00325_00063,George Lewis,Female,31,Legal,HR Manager,1,4,1,1,2,8017,11,2,13,4,22,27,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00064,Jessica Davis,Male,35,Support,HR Manager,4,4,3,4,3,5892,25,2,11,5,16,29,Travel_Rarely,No
EMP_COMP_GOOD_00325_00065,Betty Thompson,Female,23,Research and Development,IT Administrator,3,2,3,4,4,5301,14,0,8,4,9,15,Travel_Frequently,Yes
EMP_COMP_GOOD_00325_00066,Kevin Martin,Male,42,Finance,Operations Manager,3,2,1,1,4,13028,18,2,3,3,10,11,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00067,Michelle Brown,Female,29,Engineering,Accountant,1,3,4,4,2,7474,12,1,10,7,18,1,Non-Travel,No
EMP_COMP_GOOD_00325_00068,Anthony Taylor,Male,27,Engineering,Business Analyst,1,3,2,3,2,15410,15,3,3,3,8,20,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00069,Donald Robinson,Female,54,Finance,Business Analyst,3,3,4,2,2,6412,15,3,13,6,23,20,Travel_Frequently,No
EMP_COMP_GOOD_00325_00070,James Smith,Female,35,Sales,Accountant,3,3,2,2,4,9773,22,0,13,2,13,7,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00071,Elizabeth Sanchez,Male,40,Operations,Marketing Manager,3,2,2,1,3,5828,23,2,13,8,16,18,Non-Travel,Yes
EMP_COMP_GOOD_00325_00072,Paul Moore,Female,38,Support,Marketing Manager,2,3,2,4,3,7431,14,2,8,0,9,21,Non-Travel,No
EMP_COMP_GOOD_00325_00073,Jennifer Anderson,Female,39,Operations,Legal Counsel,5,3,1,4,4,15178,22,2,13,8,21,6,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00074,Jessica Jackson,Female,32,Sales,Financial Analyst,2,1,3,2,1,7455,24,0,4,4,13,11,Non-Travel,No
EMP_COMP_GOOD_00325_00075,Matthew Harris,Male,39,IT,Operations Manager,3,1,1,4,2,8585,21,0,15,3,19,23,Non-Travel,Yes
EMP_COMP_GOOD_00325_00076,Mary Jones,Female,31,Sales,Accountant,4,3,3,2,4,5690,20,1,15,0,17,17,Travel_Rarely,No
EMP_COMP_GOOD_00325_00077,Ashley Perez,Female,29,Engineering,Legal Counsel,3,2,3,2,1,5758,23,0,3,2,10,2,Non-Travel,No
EMP_COMP_GOOD_00325_00078,George Clark,Male,31,Legal,Product Manager,2,2,2,3,3,5734,20,1,1,1,7,6,Travel_Frequently,No
EMP_COMP_GOOD_00325_00079,Karen Thompson,Female,26,Sales,Operations Manager,4,4,2,2,2,5019,24,2,9,9,19,13,Non-Travel,Yes
EMP_COMP_GOOD_00325_00080,James Jackson,Male,23,IT,Sales Representative,5,3,1,2,2,7620,25,0,6,6,12,9,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00081,Christopher Garcia,Male,24,Human Resources,Business Analyst,5,1,4,2,1,12533,19,0,7,7,13,11,Travel_Frequently,No
EMP_COMP_GOOD_00325_00082,Linda Smith,Male,54,Research and Development,Business Analyst,5,3,1,2,4,5685,11,1,4,4,10,8,Travel_Frequently,Yes
EMP_COMP_GOOD_00325_00083,Donald Lopez,Female,53,Marketing,Data Scientist,5,3,4,1,1,7044,22,3,2,2,9,19,Non-Travel,No
EMP_COMP_GOOD_00325_00084,Barbara Moore,Male,45,Engineering,Product Manager,3,4,4,1,4,13009,13,1,10,2,12,3,Travel_Frequently,Yes
EMP_COMP_GOOD_00325_00085,Elizabeth Miller,Male,31,Legal,Software Engineer,1,2,3,2,1,12356,14,3,7,4,17,11,Travel_Frequently,No
EMP_COMP_GOOD_00325_00086,Melissa Lee,Male,22,Marketing,Product Manager,3,2,2,2,1,6595,17,3,0,0,10,19,Travel_Rarely,No
EMP_COMP_GOOD_00325_00087,Paul Rodriguez,Male,22,Legal,HR Manager,5,2,2,2,2,6814,12,1,3,3,5,4,Travel_Rarely,No
EMP_COMP_GOOD_00325_00088,Lisa Williams,Male,33,Human Resources,Accountant,4,3,4,4,4,6616,20,3,0,0,0,11,Travel_Rarely,No
EMP_COMP_GOOD_00325_00089,George Davis,Male,33,Finance,Marketing Manager,3,1,4,2,2,13267,11,2,13,0,17,17,Travel_Rarely,Yes
EMP_COMP_GOOD_00325_00090,Elizabeth Sanchez,Female,51,Sales,Product Manager,5,2,1,2,2,8594,23,0,0,0,4,26,Travel_Rarely,No
EMP_COMP_GOOD_00325_00091,Kevin Thomas,Male,23,Marketing,Business Analyst,5,1,3,3,1,8806,18,3,10,5,16,28,Non-Travel,No
EMP_COMP_GOOD_00325_00092,James White,Female,38,Engineering,IT Administrator,1,3,4,1,2,3608,17,3,12,7,17,17,Travel_Frequently,Yes
EMP_COMP_GOOD_00325_00093,Nancy Walker,Male,38,Finance,Business Analyst,4,4,1,1,2,5352,19,3,1,1,11,7,Travel_Rarely,No
EMP_COMP_GOOD_00325_00094,Sarah Thomas,Female,41,Research and Development,Research Scientist,2,1,1,1,4,7604,14,3,4,4,6,22,Travel_Frequently,Yes
EMP_COMP_GOOD_00325_00095,Ashley Jones,Female,23,Research and Development,Financial Analyst,3,1,2,2,2,6614,24,0,2,2,11,21,Travel_Frequently,No
EMP_COMP_GOOD_00325_00096,Karen Lopez,Female,42,Human Resources,Financial Analyst,3,3,3,3,1,6743,22,1,10,2,13,4,Travel_Frequently,Yes
EMP_COMP_GOOD_00325_00097,Brian Gonzalez,Male,52,Support,Software Engineer,2,3,3,2,1,8671,11,0,6,3,16,17,Non-Travel,No
EMP_COMP_GOOD_00325_00098,Robert Thomas,Male,34,Marketing,Legal Counsel,4,1,1,1,1,6368,13,2,10,2,17,10,Non-Travel,Yes
EMP_COMP_GOOD_00325_00099,Mark Jones,Female,38,Sales,Product Manager,5,2,3,4,4,11204,16,3,9,8,12,16,Travel_Frequently,Yes
EMP_COMP_GOOD_00325_00100,Mark Perez,Female,51,Marketing,Marketing Manager,1,4,2,4,3,10880,20,3,3,3,7,5,Non-Travel,Yes
