employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_GOOD_00780_00001,Betty Taylor,Female,23,Operations,Data Scientist,5,4,2,3,1,9389,25,2,14,7,22,6,Travel_Frequently,No
EMP_COMP_GOOD_00780_00002,David Walker,Male,42,Human Resources,Legal Counsel,5,1,4,3,3,4427,23,1,4,4,9,21,Travel_Frequently,Yes
EMP_COMP_GOOD_00780_00003,Linda Anderson,Male,47,Legal,Business Analyst,3,2,4,3,3,3890,16,3,0,0,0,14,Travel_Frequently,Yes
EMP_COMP_GOOD_00780_00004,Susan Taylor,Female,36,Marketing,Financial Analyst,2,2,4,1,1,13271,17,2,5,4,14,11,Travel_Frequently,Yes
EMP_COMP_GOOD_00780_00005,Joshua Williams,Female,47,Sales,Support Specialist,2,2,2,4,3,10135,12,3,5,5,14,18,Non-Travel,Yes
EMP_COMP_GOOD_00780_00006,Carol Martinez,Male,58,Human Resources,Data Scientist,3,4,2,4,2,9542,12,3,8,7,13,18,Travel_Frequently,Yes
EMP_COMP_GOOD_00780_00007,Linda Miller,Female,53,Marketing,Data Scientist,5,2,1,2,2,6924,17,1,6,6,15,4,Travel_Frequently,No
EMP_COMP_GOOD_00780_00008,Nancy Jackson,Male,54,Engineering,HR Manager,2,4,2,4,3,8029,21,3,7,6,8,21,Travel_Rarely,Yes
EMP_COMP_GOOD_00780_00009,David Rodriguez,Male,30,Finance,HR Manager,4,2,1,4,3,6717,25,0,1,0,8,10,Travel_Frequently,No
EMP_COMP_GOOD_00780_00010,David Moore,Male,26,Operations,Support Specialist,3,4,3,4,1,8445,22,2,3,3,12,6,Travel_Rarely,Yes
EMP_COMP_GOOD_00780_00011,David Johnson,Female,29,Finance,Product Manager,5,4,1,2,2,3735,24,0,6,6,9,5,Travel_Rarely,No
EMP_COMP_GOOD_00780_00012,Robert Clark,Male,25,IT,Legal Counsel,1,3,3,2,4,4635,15,2,2,2,9,12,Travel_Rarely,Yes
EMP_COMP_GOOD_00780_00013,Kenneth Davis,Male,35,Operations,Business Analyst,4,4,4,3,1,12064,21,2,15,6,15,24,Non-Travel,Yes
EMP_COMP_GOOD_00780_00014,Charles Ramirez,Male,43,Legal,Financial Analyst,2,3,1,1,1,6293,12,2,8,8,18,16,Travel_Rarely,Yes
EMP_COMP_GOOD_00780_00015,Margaret Lewis,Female,55,Engineering,Sales Representative,2,2,1,4,4,7401,21,0,10,5,18,6,Non-Travel,Yes
EMP_COMP_GOOD_00780_00016,Elizabeth Rodriguez,Male,44,Research and Development,Accountant,1,4,2,3,1,4577,18,3,7,4,9,29,Travel_Frequently,No
EMP_COMP_GOOD_00780_00017,Ashley White,Male,41,Operations,Research Scientist,4,3,3,1,1,5995,16,2,3,0,8,29,Non-Travel,No
EMP_COMP_GOOD_00780_00018,William Garcia,Male,38,IT,Support Specialist,3,3,1,1,3,9558,24,2,12,3,13,24,Travel_Rarely,Yes
EMP_COMP_GOOD_00780_00019,Michael Hernandez,Male,39,Marketing,Operations Manager,3,2,3,2,1,6112,18,0,2,2,5,28,Travel_Frequently,Yes
EMP_COMP_GOOD_00780_00020,Susan Davis,Male,32,Operations,Legal Counsel,2,4,1,3,3,8071,11,3,4,4,6,24,Travel_Rarely,Yes
EMP_COMP_GOOD_00780_00021,Jessica Martinez,Male,30,Sales,Legal Counsel,1,2,3,3,3,3796,11,1,11,4,17,7,Travel_Rarely,No
EMP_COMP_GOOD_00780_00022,James Perez,Female,32,Engineering,Financial Analyst,1,4,2,3,3,4089,24,0,9,2,13,24,Travel_Rarely,No
