employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_BAD_02174_00001,Michael Clark,Male,41,Finance,HR Manager,2,2,2,4,1,5884,11,2,11,2,17,17,Travel_Frequently,No
EMP_COMP_BAD_02174_00002,Karen Robinson,Male,30,Support,IT Administrator,2,2,1,2,2,4782,16,3,7,7,14,17,Non-Travel,Yes
EMP_COMP_BAD_02174_00003,Matthew Garcia,Female,56,Marketing,Software Engineer,4,4,4,1,2,10422,21,0,13,1,23,4,Non-Travel,Yes
EMP_COMP_BAD_02174_00004,Sandra Sanchez,Male,36,Legal,Data Scientist,5,4,2,2,1,7643,24,2,14,3,22,23,Travel_Rarely,No
EMP_COMP_BAD_02174_00005,Charles Gonzalez,Female,47,Human Resources,Financial Analyst,2,2,2,1,1,9360,12,0,4,4,13,27,Travel_Rarely,No
EMP_COMP_BAD_02174_00006,Michael Lee,Female,32,IT,Research Scientist,4,2,1,1,2,15178,25,0,9,9,10,16,Non-Travel,No
EMP_COMP_BAD_02174_00007,Steven Thomas,Male,40,Legal,Financial Analyst,2,2,1,2,2,6552,18,0,0,0,0,11,Non-Travel,No
EMP_COMP_BAD_02174_00008,Anthony Rodriguez,Male,55,Support,Operations Manager,1,3,1,4,2,10819,21,1,9,2,14,1,Non-Travel,No
EMP_COMP_BAD_02174_00009,Sandra White,Female,55,Sales,Data Scientist,1,1,2,4,2,12719,12,3,15,6,16,19,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00010,Emily Harris,Female,55,IT,Financial Analyst,5,3,2,4,1,12456,23,2,11,2,11,7,Travel_Frequently,No
EMP_COMP_BAD_02174_00011,Jennifer Martinez,Male,52,Engineering,Support Specialist,2,1,4,3,4,7472,24,1,2,2,10,10,Travel_Rarely,No
EMP_COMP_BAD_02174_00012,Matthew Gonzalez,Female,32,Support,IT Administrator,3,3,2,4,1,5406,16,2,2,0,10,13,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00013,Christopher Johnson,Female,46,Support,Legal Counsel,4,4,3,1,4,13362,22,2,5,4,9,1,Non-Travel,No
EMP_COMP_BAD_02174_00014,Kenneth Smith,Female,55,Marketing,Legal Counsel,2,2,2,3,1,6667,17,0,7,1,13,27,Non-Travel,Yes
EMP_COMP_BAD_02174_00015,Charles Gonzalez,Male,58,Engineering,HR Manager,2,1,1,1,1,15459,24,2,10,8,18,23,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00016,George Davis,Male,53,Support,Data Scientist,3,3,3,4,3,14567,24,3,9,2,18,6,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00017,Thomas Robinson,Male,44,Support,Software Engineer,2,2,3,4,2,10164,18,0,10,5,15,23,Travel_Rarely,No
EMP_COMP_BAD_02174_00018,Anthony Wilson,Female,22,Legal,Sales Representative,5,1,1,1,4,5878,22,3,1,1,6,23,Non-Travel,No
EMP_COMP_BAD_02174_00019,Kevin Taylor,Female,34,Support,Research Scientist,3,1,1,3,3,10275,17,0,10,5,10,18,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00020,Mark Jones,Female,25,Engineering,IT Administrator,3,2,1,1,3,5860,24,2,6,5,10,14,Travel_Frequently,No
EMP_COMP_BAD_02174_00021,Kimberly Miller,Female,24,Finance,Accountant,5,3,3,2,2,6589,13,1,15,2,25,4,Travel_Frequently,No
EMP_COMP_BAD_02174_00022,Matthew Brown,Female,31,Research and Development,Product Manager,4,1,2,1,1,11951,18,1,0,0,9,13,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00023,Betty Harris,Female,35,Legal,Data Scientist,4,4,1,3,4,5219,16,1,7,7,13,7,Non-Travel,No
EMP_COMP_BAD_02174_00024,Carol Martin,Female,28,Sales,Product Manager,1,4,4,3,4,3927,12,1,5,2,15,13,Travel_Frequently,No
EMP_COMP_BAD_02174_00025,Lisa Smith,Female,31,Operations,Financial Analyst,1,2,1,3,4,5202,19,3,14,8,18,9,Travel_Rarely,No
EMP_COMP_BAD_02174_00026,Robert Clark,Female,39,Operations,Operations Manager,5,4,4,4,1,14762,21,1,15,1,21,16,Non-Travel,No
EMP_COMP_BAD_02174_00027,Susan Wilson,Male,35,Finance,Accountant,3,3,4,1,1,3928,14,2,11,8,17,23,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00028,Mary Martin,Female,30,Operations,Research Scientist,4,3,2,4,2,7696,24,2,0,0,9,11,Non-Travel,Yes
EMP_COMP_BAD_02174_00029,Donna Sanchez,Male,45,Support,Sales Representative,1,1,1,4,3,15420,21,1,5,5,12,18,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00030,William Garcia,Female,34,Sales,Sales Representative,2,4,4,4,3,15045,23,1,10,2,13,8,Non-Travel,No
EMP_COMP_BAD_02174_00031,Betty Robinson,Female,28,Operations,Sales Representative,3,1,2,2,1,9403,24,1,14,10,18,11,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00032,Brian Hernandez,Male,38,Operations,Operations Manager,4,2,1,3,3,7934,25,1,0,0,9,19,Travel_Frequently,No
EMP_COMP_BAD_02174_00033,Sandra Thomas,Male,52,IT,Legal Counsel,3,2,2,1,4,6186,24,2,11,6,18,12,Non-Travel,No
EMP_COMP_BAD_02174_00034,Ashley Clark,Male,31,Marketing,Sales Representative,1,1,3,1,3,4218,16,3,13,9,18,28,Travel_Frequently,No
EMP_COMP_BAD_02174_00035,Mary Brown,Male,24,Engineering,Data Scientist,2,2,4,3,1,5660,18,0,13,10,21,4,Travel_Frequently,No
EMP_COMP_BAD_02174_00036,Jennifer Lee,Male,52,IT,Product Manager,5,3,4,4,1,3554,23,0,4,0,11,22,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00037,Charles Gonzalez,Female,22,Human Resources,Business Analyst,1,2,4,2,1,8672,23,2,4,4,11,21,Non-Travel,No
EMP_COMP_BAD_02174_00038,David Rodriguez,Male,29,Finance,Research Scientist,4,2,3,2,3,5570,23,0,15,10,18,15,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00039,Elizabeth Thomas,Male,31,Engineering,Software Engineer,5,1,1,4,3,9021,20,2,10,5,12,29,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00040,Charles Thompson,Male,38,Sales,HR Manager,5,2,1,1,2,8682,12,3,15,5,24,27,Non-Travel,Yes
EMP_COMP_BAD_02174_00041,Sandra Anderson,Female,37,Sales,Data Scientist,2,1,3,2,2,14737,16,2,5,5,12,2,Travel_Frequently,No
EMP_COMP_BAD_02174_00042,Thomas Thompson,Female,24,Marketing,Research Scientist,4,2,3,1,3,10994,21,1,4,2,12,21,Non-Travel,No
EMP_COMP_BAD_02174_00043,Ashley Thompson,Female,38,Support,Operations Manager,1,3,2,4,3,6926,19,1,3,3,10,21,Non-Travel,Yes
EMP_COMP_BAD_02174_00044,Kenneth Williams,Male,57,Sales,Sales Representative,1,3,1,2,1,10353,12,3,11,7,18,7,Travel_Rarely,No
EMP_COMP_BAD_02174_00045,Robert Rodriguez,Male,43,Operations,Research Scientist,2,2,3,2,3,15523,13,3,2,2,5,21,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00046,Mark Williams,Male,30,Legal,Research Scientist,4,3,4,4,4,8243,21,1,7,7,10,15,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00047,William Walker,Male,54,Sales,HR Manager,4,1,2,2,3,10047,20,2,6,6,9,13,Travel_Frequently,No
EMP_COMP_BAD_02174_00048,Joshua Johnson,Male,55,Research and Development,HR Manager,1,3,2,2,3,9189,12,0,5,5,13,1,Non-Travel,Yes
EMP_COMP_BAD_02174_00049,Thomas Jackson,Female,32,Research and Development,IT Administrator,3,4,2,2,3,13327,16,0,9,4,9,4,Travel_Frequently,No
EMP_COMP_BAD_02174_00050,Anthony Martinez,Female,36,Sales,Financial Analyst,3,4,2,2,2,9450,12,1,8,0,11,16,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00051,Kevin Lopez,Male,40,Engineering,Operations Manager,5,2,2,4,3,6566,15,3,9,6,11,12,Non-Travel,No
EMP_COMP_BAD_02174_00052,Dorothy Lopez,Male,49,Legal,Financial Analyst,3,4,3,4,2,6887,25,1,10,9,14,13,Travel_Frequently,No
EMP_COMP_BAD_02174_00053,Donald Ramirez,Male,36,Legal,Business Analyst,4,3,1,3,2,10717,15,3,13,1,15,16,Travel_Frequently,No
EMP_COMP_BAD_02174_00054,Andrew Lewis,Male,29,Sales,Operations Manager,2,1,4,1,4,12786,16,3,14,10,21,5,Travel_Frequently,No
EMP_COMP_BAD_02174_00055,Carol Harris,Male,37,Operations,Business Analyst,3,4,4,2,2,6964,17,1,13,2,23,28,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00056,Donald Lopez,Male,33,Engineering,Data Scientist,2,1,1,3,4,8231,15,1,7,6,14,5,Non-Travel,Yes
EMP_COMP_BAD_02174_00057,Mark Rodriguez,Male,27,Support,Accountant,1,1,4,2,3,16302,19,3,10,7,19,24,Travel_Rarely,No
EMP_COMP_BAD_02174_00058,Joshua Gonzalez,Male,42,Sales,Operations Manager,4,3,2,4,2,6772,17,2,1,1,4,10,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00059,John Johnson,Male,24,Research and Development,Financial Analyst,4,3,3,1,2,5952,22,0,6,3,6,5,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00060,George Thompson,Female,56,Human Resources,IT Administrator,2,3,4,3,3,15115,22,2,14,0,21,7,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00061,Paul Williams,Male,58,Legal,Software Engineer,2,4,3,3,2,9144,14,0,10,8,11,28,Non-Travel,Yes
EMP_COMP_BAD_02174_00062,Betty Jackson,Female,39,Legal,Research Scientist,5,2,1,2,4,6506,22,2,0,0,2,1,Non-Travel,Yes
EMP_COMP_BAD_02174_00063,Barbara Brown,Male,52,Operations,Product Manager,1,3,3,1,4,6311,16,0,13,10,14,27,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00064,Joseph Taylor,Male,50,Marketing,Research Scientist,1,1,3,1,4,6081,20,0,7,6,8,8,Travel_Frequently,No
EMP_COMP_BAD_02174_00065,Kimberly Wilson,Female,45,Legal,Research Scientist,1,4,2,1,2,6237,13,3,2,2,2,27,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00066,Richard Martinez,Female,43,Marketing,Business Analyst,2,1,1,2,2,7328,25,1,14,9,21,21,Travel_Frequently,No
EMP_COMP_BAD_02174_00067,Jennifer White,Male,25,Finance,Sales Representative,3,4,3,1,4,8276,24,1,1,0,1,25,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00068,Donna Lewis,Male,41,Finance,Research Scientist,1,1,1,4,2,11379,23,2,2,2,2,9,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00069,Carol Martin,Male,23,Research and Development,HR Manager,2,2,1,4,1,12495,16,2,0,0,1,29,Travel_Rarely,No
EMP_COMP_BAD_02174_00070,Linda Johnson,Female,45,Support,Marketing Manager,4,2,1,2,1,11534,12,1,1,1,8,26,Non-Travel,No
EMP_COMP_BAD_02174_00071,Kevin Lopez,Male,58,IT,Support Specialist,4,1,4,4,3,6054,22,2,3,1,8,18,Travel_Rarely,No
EMP_COMP_BAD_02174_00072,Michael Rodriguez,Female,23,Engineering,Support Specialist,5,4,3,1,2,5078,25,2,8,7,18,20,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00073,Thomas Thompson,Male,34,Operations,Data Scientist,1,2,2,2,3,8468,24,1,12,10,16,18,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00074,Nancy Jones,Female,29,Research and Development,Operations Manager,1,3,4,4,2,6062,17,0,15,9,21,23,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00075,Christopher Johnson,Female,26,Operations,Product Manager,3,1,3,2,3,8972,19,3,9,8,17,7,Travel_Rarely,No
EMP_COMP_BAD_02174_00076,Sandra Moore,Female,48,Marketing,Software Engineer,4,4,1,3,3,12398,25,3,6,2,13,13,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00077,Kevin Jackson,Female,30,Legal,IT Administrator,3,3,3,3,3,9858,16,3,13,9,22,10,Non-Travel,Yes
EMP_COMP_BAD_02174_00078,Elizabeth Thomas,Male,57,Engineering,Data Scientist,4,1,1,1,1,12348,13,2,10,1,11,11,Non-Travel,No
EMP_COMP_BAD_02174_00079,Carol Lopez,Male,58,Operations,Data Scientist,2,3,1,2,4,7047,20,0,1,1,9,17,Travel_Frequently,No
EMP_COMP_BAD_02174_00080,Paul Williams,Female,48,Marketing,Product Manager,4,3,2,3,3,9218,22,3,2,2,2,24,Non-Travel,No
EMP_COMP_BAD_02174_00081,Karen Ramirez,Female,29,Sales,IT Administrator,2,3,2,2,3,10155,11,2,13,10,15,9,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00082,Melissa Wilson,Male,38,Operations,Product Manager,3,2,1,3,2,8684,19,0,2,2,7,15,Non-Travel,No
EMP_COMP_BAD_02174_00083,Michelle Williams,Male,35,Finance,Research Scientist,4,4,2,4,4,10205,25,0,7,2,14,16,Travel_Rarely,No
EMP_COMP_BAD_02174_00084,Richard Johnson,Female,48,Finance,Data Scientist,5,2,2,1,4,4849,25,1,13,9,22,8,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00085,Joseph Lee,Female,46,Marketing,Accountant,1,4,2,2,2,10799,23,0,6,3,12,20,Non-Travel,No
EMP_COMP_BAD_02174_00086,Paul Davis,Female,48,Operations,Sales Representative,5,4,3,2,4,4535,17,2,13,0,18,4,Travel_Rarely,No
EMP_COMP_BAD_02174_00087,Joshua Walker,Male,33,Sales,Legal Counsel,4,1,3,3,2,10191,24,3,13,1,22,6,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00088,Sarah Clark,Female,58,Legal,Software Engineer,5,4,1,3,3,5426,24,2,4,4,13,11,Non-Travel,Yes
EMP_COMP_BAD_02174_00089,Anthony Thompson,Female,47,Human Resources,Support Specialist,1,4,2,3,2,4960,18,2,2,2,10,9,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00090,Donald Smith,Male,37,Research and Development,Accountant,4,2,2,4,3,16334,17,1,10,2,11,6,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00091,James Lee,Male,36,Research and Development,Research Scientist,1,3,4,1,2,15932,15,0,6,5,12,21,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00092,Ashley Brown,Male,34,Human Resources,Research Scientist,1,1,1,1,1,5330,22,0,8,8,17,8,Non-Travel,Yes
EMP_COMP_BAD_02174_00093,Mark White,Male,40,Marketing,Marketing Manager,2,4,3,1,2,9729,22,3,7,3,17,3,Travel_Rarely,No
EMP_COMP_BAD_02174_00094,Susan Hernandez,Female,50,Support,Sales Representative,1,1,3,1,2,8920,20,2,5,5,8,11,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00095,Michael Thompson,Female,25,Support,Operations Manager,5,4,4,4,3,6906,13,3,2,2,9,8,Travel_Frequently,No
EMP_COMP_BAD_02174_00096,Emily Harris,Female,28,Operations,Data Scientist,2,2,1,1,2,5018,17,1,8,3,10,5,Travel_Frequently,No
EMP_COMP_BAD_02174_00097,Michelle Martinez,Male,47,Operations,Legal Counsel,1,1,2,2,2,5040,25,1,7,7,9,11,Non-Travel,No
EMP_COMP_BAD_02174_00098,Melissa Martinez,Female,58,Engineering,Software Engineer,4,3,1,2,3,11891,25,0,3,3,8,3,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00099,Nancy Sanchez,Female,49,Human Resources,Product Manager,3,1,4,2,1,9258,25,3,6,5,14,10,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00100,Kimberly Jackson,Male,32,Marketing,IT Administrator,1,2,1,3,1,15010,22,2,9,7,11,29,Travel_Frequently,No
EMP_COMP_BAD_02174_00101,Jennifer Garcia,Male,43,Finance,Software Engineer,1,1,4,4,4,4693,19,1,7,6,7,22,Non-Travel,Yes
EMP_COMP_BAD_02174_00102,Steven Thomas,Female,34,Support,Sales Representative,5,2,2,3,1,8156,21,1,12,10,18,19,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00103,David White,Female,40,Sales,Software Engineer,2,3,3,1,1,11983,16,3,14,6,19,19,Non-Travel,Yes
EMP_COMP_BAD_02174_00104,Elizabeth Ramirez,Female,40,Operations,Marketing Manager,3,3,2,2,1,11927,24,0,2,2,7,7,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00105,Thomas Gonzalez,Female,42,Operations,IT Administrator,3,3,3,3,1,4693,17,0,13,2,13,27,Non-Travel,No
EMP_COMP_BAD_02174_00106,Christopher Johnson,Male,23,Support,Support Specialist,1,1,4,4,3,11895,19,2,3,3,12,23,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00107,Kevin Gonzalez,Female,45,Legal,Product Manager,1,4,4,2,1,14780,17,3,12,0,17,12,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00108,Sandra Lee,Male,58,IT,Sales Representative,2,4,1,2,4,9505,20,0,8,4,9,23,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00109,Jessica Rodriguez,Male,55,IT,Data Scientist,2,3,2,2,2,8853,22,3,15,3,24,26,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00110,William Thomas,Male,52,Human Resources,HR Manager,3,1,1,3,1,3926,13,0,9,5,9,28,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00111,Susan Wilson,Male,53,Support,Accountant,5,1,3,1,4,7984,13,0,4,4,10,29,Non-Travel,Yes
EMP_COMP_BAD_02174_00112,Amanda Martinez,Male,38,Finance,HR Manager,4,2,1,1,3,5208,20,2,12,6,12,12,Travel_Rarely,No
EMP_COMP_BAD_02174_00113,George Hernandez,Female,29,Operations,Support Specialist,3,1,1,1,3,4704,20,3,9,1,15,25,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00114,Matthew Harris,Female,30,Support,Support Specialist,1,3,1,2,3,4951,22,0,8,2,18,14,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00115,William Johnson,Female,58,Legal,IT Administrator,4,3,1,1,1,7354,12,3,1,1,7,28,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00116,Steven Moore,Male,45,Sales,Legal Counsel,1,1,2,1,2,13491,20,1,10,10,15,19,Non-Travel,No
EMP_COMP_BAD_02174_00117,Matthew Walker,Female,34,Human Resources,Marketing Manager,1,2,3,4,1,4560,16,0,0,0,2,3,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00118,Emily White,Male,39,Finance,Research Scientist,5,3,3,2,2,5153,23,0,5,2,14,26,Non-Travel,No
EMP_COMP_BAD_02174_00119,Michael Jones,Female,46,Engineering,Software Engineer,5,3,2,2,3,9194,21,1,2,2,11,16,Travel_Frequently,No
EMP_COMP_BAD_02174_00120,Daniel Williams,Male,34,Sales,Business Analyst,4,2,3,1,1,16085,13,1,6,6,13,3,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00121,Robert Thomas,Female,43,IT,Business Analyst,4,3,4,4,4,7889,19,0,0,0,10,7,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00122,Jennifer Rodriguez,Female,55,Research and Development,HR Manager,5,1,4,4,4,13259,25,0,0,0,9,1,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00123,Lisa Lopez,Male,25,Sales,Business Analyst,4,3,4,2,3,6267,11,2,13,2,13,6,Travel_Frequently,No
EMP_COMP_BAD_02174_00124,Michael Ramirez,Female,40,Operations,Research Scientist,4,4,3,1,1,6122,13,2,10,5,16,21,Non-Travel,Yes
EMP_COMP_BAD_02174_00125,Emily Anderson,Male,58,Marketing,Research Scientist,4,2,4,4,3,13474,17,2,3,3,7,21,Non-Travel,Yes
EMP_COMP_BAD_02174_00126,Richard Lee,Male,47,IT,Product Manager,2,3,3,1,1,16354,23,1,15,1,20,24,Travel_Frequently,No
EMP_COMP_BAD_02174_00127,Mary Lee,Male,35,Research and Development,Financial Analyst,3,2,3,2,3,8652,18,3,3,1,8,27,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00128,Kevin Martinez,Female,28,Sales,Sales Representative,1,1,3,1,2,9307,23,0,3,3,12,24,Travel_Frequently,No
EMP_COMP_BAD_02174_00129,Michelle Clark,Male,30,Marketing,Financial Analyst,3,4,2,3,3,13252,15,0,6,0,8,5,Non-Travel,No
EMP_COMP_BAD_02174_00130,Robert Thomas,Female,43,Marketing,Financial Analyst,3,3,1,3,3,14758,17,0,14,0,21,19,Travel_Frequently,No
EMP_COMP_BAD_02174_00131,Charles Taylor,Male,34,Sales,Data Scientist,5,3,4,2,1,9257,18,0,12,4,21,13,Travel_Rarely,Yes
EMP_COMP_BAD_02174_00132,Thomas Taylor,Male,30,Finance,Operations Manager,1,3,3,1,2,5811,13,0,9,5,15,23,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00133,Donna Rodriguez,Female,36,Engineering,Product Manager,5,1,4,4,1,7588,11,2,5,2,13,12,Non-Travel,Yes
EMP_COMP_BAD_02174_00134,Melissa Williams,Male,46,Finance,IT Administrator,4,2,4,2,1,4060,16,2,7,7,11,11,Travel_Rarely,No
EMP_COMP_BAD_02174_00135,Emily Wilson,Female,54,Engineering,Marketing Manager,3,2,3,2,1,5136,19,2,3,3,9,28,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00136,Sarah Smith,Female,45,Marketing,Sales Representative,3,2,4,4,2,4681,15,1,11,6,14,12,Travel_Rarely,No
EMP_COMP_BAD_02174_00137,Jessica Gonzalez,Male,23,Sales,Legal Counsel,3,3,1,1,4,8198,24,0,5,5,12,6,Non-Travel,No
EMP_COMP_BAD_02174_00138,Ashley White,Male,40,Sales,IT Administrator,5,2,1,3,2,7746,17,2,9,1,9,26,Travel_Frequently,Yes
EMP_COMP_BAD_02174_00139,Patricia Perez,Female,25,IT,Data Scientist,3,2,1,3,2,7346,22,2,11,2,19,4,Non-Travel,Yes
EMP_COMP_BAD_02174_00140,Matthew Clark,Male,23,Operations,Product Manager,5,2,4,4,4,7879,13,1,2,2,3,11,Travel_Rarely,Yes
