employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_BAD_01395_00001,Mark Miller,Female,34,Research and Development,Product Manager,3,1,2,2,4,6059,17,3,8,3,9,7,Travel_Frequently,No
EMP_COMP_BAD_01395_00002,Linda Perez,Male,23,Operations,Software Engineer,3,1,1,2,2,8599,13,0,8,3,15,6,Travel_Frequently,Yes
EMP_COMP_BAD_01395_00003,Joseph Sanchez,Male,52,Marketing,Marketing Manager,5,2,4,3,1,4988,11,2,1,1,5,6,Non-Travel,No
EMP_COMP_BAD_01395_00004,James Wilson,Female,30,Finance,Financial Analyst,2,3,4,2,3,9411,14,1,6,5,15,5,Non-Travel,Yes
EMP_COMP_BAD_01395_00005,Jessica Lewis,Male,47,Human Resources,Sales Representative,1,4,3,4,4,15621,25,1,10,9,18,24,Travel_Frequently,Yes
EMP_COMP_BAD_01395_00006,John Smith,Female,30,IT,Research Scientist,3,4,2,1,4,7278,17,1,0,0,2,2,Travel_Frequently,Yes
EMP_COMP_BAD_01395_00007,Kimberly Clark,Female,30,Sales,Operations Manager,3,1,2,4,2,9914,23,1,0,0,0,23,Travel_Rarely,No
EMP_COMP_BAD_01395_00008,Richard Martinez,Male,46,Sales,Data Scientist,5,3,4,4,3,4777,25,3,5,4,9,23,Travel_Rarely,No
EMP_COMP_BAD_01395_00009,Andrew Martinez,Male,52,Finance,Financial Analyst,4,3,2,2,2,10376,15,2,13,7,19,27,Travel_Rarely,No
EMP_COMP_BAD_01395_00010,John Jackson,Female,34,Sales,Operations Manager,5,3,3,2,3,10115,12,2,4,1,10,4,Non-Travel,Yes
EMP_COMP_BAD_01395_00011,Steven Anderson,Female,56,Support,Operations Manager,5,4,4,3,3,10722,16,3,5,3,10,13,Non-Travel,Yes
EMP_COMP_BAD_01395_00012,William Lewis,Female,50,Engineering,Product Manager,3,1,4,2,2,10769,14,0,6,6,16,17,Travel_Rarely,No
EMP_COMP_BAD_01395_00013,Thomas Robinson,Female,22,Human Resources,Sales Representative,5,3,3,3,2,8611,18,3,0,0,10,6,Travel_Rarely,Yes
EMP_COMP_BAD_01395_00014,Christopher Walker,Male,49,IT,Legal Counsel,1,3,4,1,4,10230,13,2,2,0,7,14,Non-Travel,Yes
EMP_COMP_BAD_01395_00015,Joseph Lee,Female,25,IT,Business Analyst,4,1,1,1,1,7467,14,0,8,8,18,11,Travel_Rarely,No
EMP_COMP_BAD_01395_00016,James Jones,Female,28,Legal,Operations Manager,3,3,4,2,3,15136,17,1,1,1,3,24,Travel_Frequently,Yes
EMP_COMP_BAD_01395_00017,Kenneth Hernandez,Male,44,Research and Development,IT Administrator,5,3,1,4,2,8888,12,0,4,3,4,7,Travel_Frequently,No
EMP_COMP_BAD_01395_00018,Michael Martin,Male,57,Sales,Marketing Manager,3,2,1,3,3,5611,25,2,7,7,10,27,Non-Travel,Yes
EMP_COMP_BAD_01395_00019,Amanda Brown,Male,49,Support,Data Scientist,5,1,2,1,1,5263,16,2,6,6,9,25,Non-Travel,Yes
EMP_COMP_BAD_01395_00020,Elizabeth Robinson,Male,44,Marketing,Product Manager,3,2,3,1,1,9838,15,3,7,7,16,2,Travel_Frequently,Yes
EMP_COMP_BAD_01395_00021,Steven White,Male,39,Research and Development,Marketing Manager,3,2,4,2,1,8782,15,2,2,1,9,10,Travel_Frequently,No
EMP_COMP_BAD_01395_00022,Linda Moore,Female,57,Operations,Data Scientist,4,3,3,2,2,12232,22,3,11,4,14,7,Non-Travel,Yes
EMP_COMP_BAD_01395_00023,Melissa Thompson,Male,58,Research and Development,IT Administrator,3,2,4,1,3,10196,18,0,2,1,9,1,Travel_Frequently,Yes
EMP_COMP_BAD_01395_00024,Joshua Jones,Female,27,Engineering,Sales Representative,3,3,4,2,3,7055,15,0,9,6,10,13,Travel_Rarely,Yes
EMP_COMP_BAD_01395_00025,Carol Smith,Male,58,Legal,Product Manager,3,1,4,4,1,5595,14,3,6,5,16,25,Non-Travel,Yes
EMP_COMP_BAD_01395_00026,Anthony Johnson,Female,34,Sales,Sales Representative,3,1,1,3,3,7485,25,0,1,0,4,21,Travel_Frequently,No
EMP_COMP_BAD_01395_00027,Susan Martinez,Male,32,Research and Development,Accountant,1,1,4,3,1,13176,13,2,2,2,3,8,Travel_Frequently,Yes
EMP_COMP_BAD_01395_00028,Carol Brown,Male,27,IT,Financial Analyst,2,1,3,3,3,9748,16,0,7,7,15,20,Travel_Rarely,Yes
EMP_COMP_BAD_01395_00029,Melissa Hernandez,Male,29,Finance,Research Scientist,1,1,3,4,1,7916,13,1,5,5,7,17,Travel_Frequently,Yes
EMP_COMP_BAD_01395_00030,Elizabeth Miller,Female,46,Support,Sales Representative,4,3,1,2,1,4558,14,0,8,3,12,18,Travel_Frequently,No
EMP_COMP_BAD_01395_00031,Sandra White,Female,29,Research and Development,Legal Counsel,1,1,1,2,1,12258,24,1,4,4,11,6,Non-Travel,No
EMP_COMP_BAD_01395_00032,Carol Jones,Female,34,Engineering,Data Scientist,4,2,3,4,3,6097,14,1,6,4,11,4,Travel_Frequently,Yes
EMP_COMP_BAD_01395_00033,Brian Garcia,Male,48,Support,Software Engineer,3,4,1,2,4,9161,14,0,7,0,14,22,Non-Travel,No
