employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_GOOD_02124_00001,Paul Perez,Male,39,Engineering,Software Engineer,1,2,3,4,3,5844,16,2,3,2,6,1,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00002,Patricia Brown,Female,53,Research and Development,Accountant,4,3,3,3,3,3728,11,1,13,9,18,9,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00003,Donald Martinez,Female,25,Finance,Support Specialist,2,2,4,1,2,6167,18,2,3,3,13,23,Non-Travel,No
EMP_COMP_GOOD_02124_00004,George Smith,Female,25,Research and Development,Product Manager,5,2,3,2,3,14523,13,0,7,7,11,25,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00005,Kimberly White,Female,44,Support,Research Scientist,2,4,1,1,3,16223,18,0,3,3,12,29,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00006,Donna Wilson,Male,42,Support,Product Manager,5,1,2,1,4,9041,23,1,8,6,13,18,Non-Travel,No
EMP_COMP_GOOD_02124_00007,Patricia Moore,Male,23,Engineering,HR Manager,4,2,2,1,1,8803,25,2,6,5,16,1,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00008,Donna Williams,Female,57,IT,Legal Counsel,5,2,3,1,1,10102,19,2,0,0,10,18,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00009,Andrew Miller,Male,32,Research and Development,Research Scientist,4,3,3,2,4,6804,18,1,9,9,12,26,Travel_Rarely,No
EMP_COMP_GOOD_02124_00010,Patricia Johnson,Female,25,Support,Software Engineer,5,2,1,3,2,9885,16,2,11,6,20,26,Travel_Rarely,No
EMP_COMP_GOOD_02124_00011,Barbara Lewis,Male,48,Finance,Research Scientist,5,1,1,2,1,10777,15,0,0,0,0,12,Travel_Rarely,No
EMP_COMP_GOOD_02124_00012,Melissa Gonzalez,Male,53,Finance,Operations Manager,2,4,2,2,3,10658,25,3,0,0,9,4,Non-Travel,Yes
EMP_COMP_GOOD_02124_00013,George Lewis,Male,48,Engineering,Support Specialist,4,1,3,3,3,8216,11,3,5,5,12,8,Non-Travel,No
EMP_COMP_GOOD_02124_00014,Steven Ramirez,Female,31,Human Resources,Financial Analyst,4,3,3,1,3,5336,16,3,1,1,3,15,Travel_Frequently,No
EMP_COMP_GOOD_02124_00015,Sarah Ramirez,Male,49,Marketing,Business Analyst,5,2,2,4,2,8971,11,2,2,2,10,16,Travel_Frequently,No
EMP_COMP_GOOD_02124_00016,Patricia Perez,Female,54,Finance,Operations Manager,2,3,1,3,4,9564,22,2,3,3,4,14,Travel_Frequently,No
EMP_COMP_GOOD_02124_00017,Ashley Davis,Male,33,Operations,Accountant,1,2,1,2,2,9755,23,2,0,0,2,26,Non-Travel,Yes
EMP_COMP_GOOD_02124_00018,Sarah Thompson,Male,37,Support,Legal Counsel,1,1,4,1,2,12141,22,1,15,10,17,16,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00019,Karen Garcia,Male,50,Support,Legal Counsel,1,2,2,3,2,15973,15,2,9,8,19,12,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00020,Michael Wilson,Male,55,Legal,Business Analyst,5,3,1,3,3,7166,18,2,12,2,22,12,Travel_Frequently,No
EMP_COMP_GOOD_02124_00021,Donna Perez,Female,42,Sales,Operations Manager,1,1,4,3,3,9800,11,0,3,1,7,10,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00022,Amanda Jones,Female,23,Human Resources,Financial Analyst,3,4,1,3,3,14822,22,3,9,6,14,3,Non-Travel,Yes
EMP_COMP_GOOD_02124_00023,Mark Sanchez,Female,22,Legal,Product Manager,4,3,1,1,1,9718,22,3,0,0,4,11,Travel_Rarely,No
EMP_COMP_GOOD_02124_00024,Robert Williams,Male,34,Human Resources,Data Scientist,4,2,1,1,4,9254,16,2,2,2,3,6,Travel_Rarely,No
EMP_COMP_GOOD_02124_00025,Daniel Sanchez,Male,43,IT,Business Analyst,2,3,4,2,1,8078,19,0,8,8,17,26,Travel_Frequently,No
EMP_COMP_GOOD_02124_00026,William Brown,Female,46,Human Resources,Business Analyst,2,1,4,1,4,6175,24,0,6,3,13,18,Travel_Rarely,No
EMP_COMP_GOOD_02124_00027,Jennifer Martinez,Female,26,Finance,Operations Manager,5,1,4,3,1,6692,12,3,4,2,9,8,Travel_Rarely,No
EMP_COMP_GOOD_02124_00028,Jessica Lee,Female,30,Operations,Support Specialist,2,1,4,2,3,6575,19,2,13,6,16,17,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00029,Carol Anderson,Female,34,Sales,IT Administrator,3,4,3,3,3,16361,13,2,3,3,5,5,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00030,Michelle Perez,Male,28,Research and Development,Legal Counsel,4,2,1,3,2,4876,17,2,5,3,5,5,Non-Travel,Yes
EMP_COMP_GOOD_02124_00031,Kenneth Smith,Male,39,Legal,Business Analyst,5,1,3,1,1,6968,14,2,4,3,11,7,Non-Travel,No
EMP_COMP_GOOD_02124_00032,Sarah Moore,Female,37,Operations,Support Specialist,4,1,3,3,2,8432,20,1,9,3,17,8,Travel_Rarely,No
EMP_COMP_GOOD_02124_00033,Patricia Taylor,Female,29,Legal,Software Engineer,4,4,4,2,2,7614,22,1,6,0,14,15,Travel_Frequently,No
EMP_COMP_GOOD_02124_00034,William Gonzalez,Female,54,Operations,Data Scientist,3,1,4,4,2,11160,12,0,4,4,10,7,Travel_Rarely,No
EMP_COMP_GOOD_02124_00035,Charles Lee,Male,41,Support,Legal Counsel,2,4,3,1,4,6246,16,1,10,6,17,17,Travel_Rarely,No
EMP_COMP_GOOD_02124_00036,William Clark,Male,58,Legal,IT Administrator,4,2,4,1,3,5008,17,0,1,1,8,7,Travel_Rarely,No
EMP_COMP_GOOD_02124_00037,Jennifer Gonzalez,Male,51,Support,Sales Representative,1,1,1,2,4,12637,19,2,1,1,3,7,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00038,Melissa Perez,Male,43,IT,Research Scientist,5,2,2,1,3,15539,17,2,14,9,14,25,Non-Travel,No
EMP_COMP_GOOD_02124_00039,Susan Jackson,Female,29,Support,Marketing Manager,5,1,3,4,1,9258,23,2,3,1,9,23,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00040,William Thomas,Male,42,Sales,Legal Counsel,4,1,3,2,3,6761,17,1,7,7,15,8,Non-Travel,Yes
EMP_COMP_GOOD_02124_00041,George Thompson,Male,56,Marketing,Financial Analyst,2,4,2,3,4,5948,23,2,3,0,7,18,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00042,Donna Martin,Male,55,Legal,Business Analyst,2,4,4,2,4,16001,16,2,7,1,12,16,Non-Travel,No
EMP_COMP_GOOD_02124_00043,Kenneth Miller,Female,48,Sales,Product Manager,2,2,1,4,1,6007,20,2,7,7,11,23,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00044,Michael Williams,Male,50,IT,Research Scientist,2,3,2,2,4,9343,23,1,4,4,13,20,Non-Travel,Yes
EMP_COMP_GOOD_02124_00045,Daniel Williams,Female,54,Marketing,Financial Analyst,5,4,1,3,1,7875,19,2,12,4,14,15,Travel_Rarely,No
EMP_COMP_GOOD_02124_00046,Andrew Martin,Male,30,IT,Operations Manager,4,3,2,4,2,7851,24,1,13,2,16,24,Travel_Rarely,No
EMP_COMP_GOOD_02124_00047,Margaret Hernandez,Female,28,Legal,Marketing Manager,5,4,4,4,3,8090,21,0,3,0,12,11,Non-Travel,Yes
EMP_COMP_GOOD_02124_00048,James Taylor,Male,50,IT,IT Administrator,2,3,3,3,3,15552,24,2,14,6,24,13,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00049,Carol Gonzalez,Female,36,Marketing,Support Specialist,5,1,3,3,4,5761,16,2,13,5,13,6,Non-Travel,Yes
EMP_COMP_GOOD_02124_00050,Mary Jackson,Female,42,Support,HR Manager,2,2,4,1,2,5481,22,3,5,5,12,10,Non-Travel,No
EMP_COMP_GOOD_02124_00051,Brian Gonzalez,Male,37,IT,Accountant,2,2,1,3,4,6713,19,0,7,6,15,3,Travel_Rarely,No
EMP_COMP_GOOD_02124_00052,Carol Brown,Female,44,Sales,Business Analyst,4,1,4,1,2,3793,24,3,9,6,15,9,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00053,Karen Walker,Female,55,Legal,Software Engineer,5,1,3,3,4,5793,16,3,0,0,3,22,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00054,Susan Perez,Female,54,IT,Data Scientist,3,3,1,1,1,15029,18,2,15,5,21,9,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00055,William Anderson,Female,44,Marketing,Financial Analyst,1,2,3,1,2,6682,14,1,11,10,21,16,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00056,Robert Hernandez,Female,53,Finance,IT Administrator,5,3,1,3,1,15621,23,0,0,0,3,24,Travel_Rarely,No
EMP_COMP_GOOD_02124_00057,Jennifer Martin,Female,23,Sales,Data Scientist,1,3,4,2,3,5234,19,3,14,9,17,25,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00058,Sarah Thomas,Female,43,Support,Financial Analyst,2,3,4,3,2,4969,23,1,15,7,15,5,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00059,Kenneth Williams,Male,36,Support,Financial Analyst,1,1,3,1,2,10257,15,1,1,1,4,12,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00060,Charles Thompson,Female,58,Human Resources,Accountant,1,1,3,1,2,5575,17,2,15,7,23,3,Non-Travel,No
EMP_COMP_GOOD_02124_00061,Joshua Williams,Male,45,Sales,Research Scientist,3,4,2,2,4,3973,21,1,12,5,17,24,Non-Travel,No
EMP_COMP_GOOD_02124_00062,Ashley Sanchez,Male,28,Legal,Business Analyst,1,3,1,1,4,10381,11,0,9,8,16,17,Travel_Rarely,No
EMP_COMP_GOOD_02124_00063,Michelle Thomas,Female,47,Marketing,Marketing Manager,2,4,2,4,3,13251,11,2,1,1,2,29,Non-Travel,Yes
EMP_COMP_GOOD_02124_00064,Kimberly Lopez,Female,30,Research and Development,Financial Analyst,5,1,4,3,4,11141,16,0,10,6,15,11,Travel_Frequently,No
EMP_COMP_GOOD_02124_00065,Margaret Garcia,Female,52,Engineering,Research Scientist,3,1,1,1,4,10184,19,2,12,4,16,13,Non-Travel,Yes
EMP_COMP_GOOD_02124_00066,Michael Thomas,Male,50,Legal,Research Scientist,2,2,2,1,3,7721,13,3,5,5,10,23,Travel_Rarely,No
EMP_COMP_GOOD_02124_00067,Charles Moore,Female,31,Sales,Accountant,1,2,4,3,3,5243,21,0,1,1,6,9,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00068,Barbara Moore,Male,55,Marketing,Support Specialist,4,3,4,3,3,6030,16,3,4,4,4,12,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00069,Daniel Thomas,Male,27,Research and Development,Accountant,1,2,2,1,2,9623,22,1,12,8,20,1,Non-Travel,Yes
EMP_COMP_GOOD_02124_00070,Richard Walker,Female,26,Legal,Support Specialist,2,2,2,4,3,6707,13,2,8,3,8,7,Non-Travel,Yes
EMP_COMP_GOOD_02124_00071,Kenneth Rodriguez,Female,30,Marketing,Sales Representative,5,4,4,1,1,15832,13,3,13,0,19,28,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00072,Jennifer Taylor,Female,42,Finance,Accountant,3,2,3,1,3,9077,25,0,2,2,3,10,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00073,Sandra Miller,Male,37,Engineering,Research Scientist,1,4,4,2,3,4615,12,1,9,8,17,26,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00074,James Thomas,Male,40,IT,Marketing Manager,3,1,2,4,1,11925,23,2,12,0,21,20,Travel_Rarely,No
EMP_COMP_GOOD_02124_00075,William Thompson,Female,31,Operations,HR Manager,4,1,2,1,4,9127,11,2,2,2,6,27,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00076,Sandra Hernandez,Male,51,IT,Sales Representative,1,4,4,2,3,12886,20,2,6,6,6,23,Non-Travel,No
EMP_COMP_GOOD_02124_00077,Daniel Taylor,Female,53,Human Resources,Data Scientist,2,2,1,1,2,15979,20,0,11,9,20,3,Non-Travel,Yes
EMP_COMP_GOOD_02124_00078,Elizabeth Rodriguez,Female,46,Support,Product Manager,2,4,3,4,2,12315,12,3,3,3,3,27,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00079,Kenneth Clark,Male,22,IT,Accountant,2,3,2,4,2,4258,13,2,5,4,15,12,Non-Travel,Yes
EMP_COMP_GOOD_02124_00080,Thomas Perez,Female,47,Engineering,HR Manager,4,4,2,4,2,9961,11,2,4,4,9,22,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00081,Paul Martin,Female,58,Sales,Sales Representative,5,4,4,1,3,6972,22,1,1,1,9,15,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00082,Donald Lopez,Female,31,Finance,Accountant,4,3,4,4,2,9516,14,1,1,1,3,23,Non-Travel,No
EMP_COMP_GOOD_02124_00083,Matthew Hernandez,Female,29,Legal,Research Scientist,4,3,2,3,4,8915,18,3,15,6,15,21,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00084,Christopher Johnson,Female,25,Legal,Accountant,2,3,4,3,4,8633,17,1,12,5,17,3,Non-Travel,No
EMP_COMP_GOOD_02124_00085,Brian Moore,Male,43,Research and Development,Accountant,2,1,2,2,4,5686,22,2,12,9,14,3,Travel_Frequently,No
EMP_COMP_GOOD_02124_00086,Karen Davis,Female,38,Legal,Support Specialist,3,3,2,2,3,9124,19,2,6,6,16,23,Non-Travel,No
EMP_COMP_GOOD_02124_00087,Kevin Clark,Male,38,Sales,Data Scientist,1,1,4,4,3,8507,25,1,10,0,12,19,Travel_Frequently,No
EMP_COMP_GOOD_02124_00088,Barbara Thomas,Female,43,Research and Development,Data Scientist,4,3,4,3,3,7166,24,1,15,8,16,12,Non-Travel,No
EMP_COMP_GOOD_02124_00089,Sandra Lee,Male,31,Finance,Operations Manager,1,2,4,4,2,10509,24,1,7,7,15,22,Non-Travel,Yes
EMP_COMP_GOOD_02124_00090,Donald Lewis,Male,48,Legal,Software Engineer,5,2,1,3,2,11861,25,1,7,6,10,27,Non-Travel,Yes
EMP_COMP_GOOD_02124_00091,Betty Harris,Female,31,Human Resources,Business Analyst,2,2,4,4,3,6033,25,1,11,8,15,16,Travel_Rarely,No
EMP_COMP_GOOD_02124_00092,Sarah Wilson,Male,36,Finance,Data Scientist,2,2,1,2,2,7145,25,3,4,4,8,3,Travel_Frequently,No
EMP_COMP_GOOD_02124_00093,Melissa Wilson,Female,51,Marketing,Support Specialist,1,1,2,4,1,7336,17,0,0,0,1,3,Travel_Frequently,No
EMP_COMP_GOOD_02124_00094,William Clark,Female,35,Operations,Business Analyst,4,4,3,3,3,7303,15,1,14,5,14,7,Travel_Frequently,No
EMP_COMP_GOOD_02124_00095,Sandra Gonzalez,Female,22,Engineering,Financial Analyst,2,2,4,2,2,16169,17,1,7,7,10,18,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00096,Kevin Brown,Female,30,Operations,Operations Manager,4,3,2,1,2,10187,18,3,12,0,22,17,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00097,Jennifer Moore,Female,23,Sales,Software Engineer,1,4,3,3,2,8130,11,1,7,7,10,12,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00098,Steven Robinson,Female,39,Engineering,Business Analyst,4,2,2,2,1,10663,22,1,12,6,15,10,Non-Travel,No
EMP_COMP_GOOD_02124_00099,Karen Martin,Male,50,Human Resources,Operations Manager,4,4,4,1,4,3828,15,2,4,0,11,27,Non-Travel,No
EMP_COMP_GOOD_02124_00100,Lisa Clark,Female,22,IT,Support Specialist,3,4,4,4,4,6381,11,2,9,6,17,24,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00101,Daniel Jackson,Female,47,Finance,Data Scientist,4,2,3,2,2,8791,22,1,3,3,9,4,Travel_Frequently,No
EMP_COMP_GOOD_02124_00102,Steven Moore,Male,32,Marketing,Data Scientist,2,4,1,4,3,10119,12,1,10,4,16,10,Travel_Rarely,No
EMP_COMP_GOOD_02124_00103,Carol Smith,Female,39,Finance,Accountant,4,4,3,1,2,9039,19,0,10,5,20,12,Travel_Frequently,No
EMP_COMP_GOOD_02124_00104,Donald Wilson,Female,33,Marketing,Product Manager,5,1,4,4,2,10064,18,3,7,7,13,15,Non-Travel,No
EMP_COMP_GOOD_02124_00105,Melissa Hernandez,Male,22,Finance,Sales Representative,1,1,2,1,1,5572,23,3,3,1,8,13,Non-Travel,Yes
EMP_COMP_GOOD_02124_00106,Susan Lee,Female,40,Human Resources,Data Scientist,2,1,1,3,1,7545,13,3,15,8,20,19,Non-Travel,Yes
EMP_COMP_GOOD_02124_00107,Matthew Robinson,Female,36,Legal,HR Manager,5,4,4,1,3,16397,12,0,0,0,6,8,Travel_Frequently,No
EMP_COMP_GOOD_02124_00108,Donald Martin,Male,43,Research and Development,Sales Representative,2,2,3,3,3,10116,18,1,13,7,13,12,Non-Travel,Yes
EMP_COMP_GOOD_02124_00109,Mark Perez,Female,40,Sales,Financial Analyst,2,2,1,4,1,4873,16,2,1,1,4,11,Travel_Frequently,No
EMP_COMP_GOOD_02124_00110,Kevin Jackson,Male,42,IT,Business Analyst,5,3,1,2,4,5582,24,3,11,8,14,29,Travel_Rarely,No
EMP_COMP_GOOD_02124_00111,Ashley Johnson,Male,49,Sales,Product Manager,2,4,3,4,4,5372,16,0,2,1,11,11,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00112,Charles Walker,Male,26,IT,Accountant,5,3,2,1,3,11517,20,1,1,1,5,7,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00113,Charles Garcia,Female,55,IT,Support Specialist,4,2,2,3,4,8126,13,0,10,3,18,4,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00114,Betty Garcia,Female,24,Human Resources,Marketing Manager,5,1,3,1,4,9413,19,3,1,1,11,26,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00115,Robert Smith,Male,22,Research and Development,Software Engineer,5,3,1,3,3,5555,16,3,7,7,13,25,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00116,Emily Clark,Male,45,Human Resources,Marketing Manager,5,1,1,1,3,14735,21,1,8,1,12,14,Travel_Rarely,No
EMP_COMP_GOOD_02124_00117,Dorothy Clark,Male,36,Research and Development,Marketing Manager,4,3,4,2,3,7221,16,3,6,5,6,27,Travel_Rarely,No
EMP_COMP_GOOD_02124_00118,Barbara Taylor,Female,37,Sales,Operations Manager,2,4,1,1,2,13390,23,3,8,6,11,1,Travel_Frequently,Yes
EMP_COMP_GOOD_02124_00119,Kevin Sanchez,Female,43,Finance,Business Analyst,3,4,1,2,2,5625,12,2,2,2,3,9,Non-Travel,Yes
EMP_COMP_GOOD_02124_00120,Sarah Lee,Female,38,IT,Software Engineer,2,1,2,3,3,3901,25,1,12,9,17,5,Travel_Frequently,No
EMP_COMP_GOOD_02124_00121,Michelle Gonzalez,Female,34,Human Resources,Operations Manager,3,3,4,1,1,16071,15,1,9,9,12,1,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00122,Michael Gonzalez,Male,57,Operations,Business Analyst,4,2,1,1,1,15943,14,1,15,4,17,22,Non-Travel,No
EMP_COMP_GOOD_02124_00123,Anthony Taylor,Female,42,Operations,IT Administrator,4,2,2,1,2,11186,15,3,13,2,16,26,Non-Travel,Yes
EMP_COMP_GOOD_02124_00124,Carol Miller,Male,51,Engineering,Accountant,2,4,3,1,4,3637,13,1,4,4,11,2,Non-Travel,No
EMP_COMP_GOOD_02124_00125,Ashley Jones,Female,44,Sales,IT Administrator,2,2,4,2,3,5762,23,1,15,2,24,26,Travel_Rarely,Yes
EMP_COMP_GOOD_02124_00126,Jessica Taylor,Female,24,Marketing,Sales Representative,4,2,1,2,2,5769,21,0,2,2,10,17,Non-Travel,No
