employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_BAD_01290_00001,Emily Miller,Female,52,Legal,Product Manager,5,2,1,1,3,15146,15,0,6,0,9,7,Travel_Rarely,No
EMP_COMP_BAD_01290_00002,Brian Robinson,Female,57,Human Resources,Software Engineer,2,1,4,3,3,4658,11,2,6,6,16,13,Non-Travel,No
EMP_COMP_BAD_01290_00003,James Brown,Female,58,Finance,Operations Manager,2,3,4,4,1,9362,13,3,15,8,16,7,Non-Travel,No
EMP_COMP_BAD_01290_00004,Michelle Miller,Male,32,Marketing,IT Administrator,1,2,4,4,4,9315,19,3,5,5,14,16,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00005,Brian Martin,Female,44,Sales,HR Manager,3,2,2,3,1,9794,22,1,10,7,10,7,Non-Travel,Yes
EMP_COMP_BAD_01290_00006,Charles Gonzalez,Female,38,Legal,Accountant,1,2,3,2,3,9990,22,2,10,4,20,12,Travel_Rarely,No
EMP_COMP_BAD_01290_00007,Amanda Lewis,Male,39,Support,Financial Analyst,3,2,3,2,4,5786,11,3,3,3,10,12,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00008,Steven Martinez,Female,22,Research and Development,Data Scientist,2,4,3,2,3,13193,16,0,11,4,18,25,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00009,William Ramirez,Female,27,Finance,Research Scientist,5,2,4,2,3,7477,24,1,14,4,24,13,Non-Travel,No
EMP_COMP_BAD_01290_00010,James Garcia,Female,36,IT,Product Manager,4,1,1,3,3,15671,11,1,9,2,18,16,Non-Travel,Yes
EMP_COMP_BAD_01290_00011,Robert Taylor,Female,58,Marketing,Software Engineer,5,4,1,1,3,9442,14,1,11,0,15,19,Travel_Frequently,No
EMP_COMP_BAD_01290_00012,Anthony Clark,Male,44,Sales,Business Analyst,4,2,4,4,2,7789,20,2,6,2,14,28,Travel_Rarely,No
EMP_COMP_BAD_01290_00013,Melissa Thomas,Male,52,Engineering,IT Administrator,1,3,2,4,1,8982,14,2,8,8,8,23,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00014,Betty Gonzalez,Male,51,IT,Operations Manager,3,2,2,4,3,14989,17,3,0,0,10,8,Non-Travel,No
EMP_COMP_BAD_01290_00015,Mark Wilson,Female,46,Marketing,Business Analyst,3,1,2,2,3,7090,24,0,14,0,14,22,Non-Travel,Yes
EMP_COMP_BAD_01290_00016,Andrew Thomas,Female,46,Legal,Business Analyst,5,4,4,2,3,12534,22,0,3,3,3,6,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00017,Ashley Robinson,Male,56,Support,Support Specialist,2,4,3,2,1,15292,24,1,15,1,23,17,Non-Travel,No
EMP_COMP_BAD_01290_00018,Kevin Moore,Female,53,Marketing,Operations Manager,4,2,3,4,2,7312,11,3,14,9,20,10,Travel_Rarely,No
EMP_COMP_BAD_01290_00019,Jennifer Thompson,Female,50,Legal,Financial Analyst,2,2,4,2,3,15884,24,1,11,3,13,14,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00020,Kevin Garcia,Male,22,Human Resources,Product Manager,3,3,2,4,4,6096,13,2,1,1,7,14,Travel_Frequently,No
EMP_COMP_BAD_01290_00021,Donald Smith,Male,35,Engineering,Marketing Manager,2,4,1,4,3,6425,23,2,1,1,1,4,Non-Travel,No
EMP_COMP_BAD_01290_00022,Charles Sanchez,Male,58,Engineering,Software Engineer,3,2,1,2,3,16421,24,1,7,0,15,6,Non-Travel,Yes
EMP_COMP_BAD_01290_00023,Ashley Clark,Female,45,Operations,Research Scientist,3,3,3,4,3,9119,18,1,6,4,13,15,Non-Travel,Yes
EMP_COMP_BAD_01290_00024,Kevin Clark,Male,33,Operations,Product Manager,2,1,1,2,3,6223,17,0,0,0,3,29,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00025,Kimberly Taylor,Male,41,Engineering,Operations Manager,1,3,1,2,1,7080,20,2,7,7,9,9,Travel_Frequently,No
EMP_COMP_BAD_01290_00026,Emily Robinson,Female,23,Sales,Sales Representative,3,2,3,1,4,5136,15,1,13,5,16,18,Non-Travel,Yes
EMP_COMP_BAD_01290_00027,Patricia Clark,Female,46,Research and Development,HR Manager,1,3,4,3,4,6765,15,0,6,1,11,6,Travel_Rarely,No
EMP_COMP_BAD_01290_00028,Paul Thompson,Female,22,Operations,Software Engineer,5,4,3,2,3,8762,22,2,13,7,23,21,Non-Travel,Yes
EMP_COMP_BAD_01290_00029,Michelle Brown,Male,43,Research and Development,Software Engineer,1,1,3,3,1,5498,13,1,4,4,4,13,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00030,Melissa Wilson,Male,26,Operations,Operations Manager,5,1,3,1,3,6669,18,3,9,4,11,22,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00031,Kimberly Moore,Female,42,Legal,Marketing Manager,5,3,2,3,2,10946,18,1,0,0,1,14,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00032,Kenneth Martin,Male,30,Research and Development,Product Manager,5,2,4,2,4,15106,22,1,5,3,13,17,Travel_Rarely,No
EMP_COMP_BAD_01290_00033,Carol Moore,Female,56,Finance,Accountant,4,1,4,4,3,11953,17,2,14,9,24,21,Travel_Rarely,No
EMP_COMP_BAD_01290_00034,Elizabeth Davis,Female,44,Sales,Software Engineer,4,2,4,1,3,5316,20,1,5,1,12,25,Travel_Frequently,No
EMP_COMP_BAD_01290_00035,Dorothy Ramirez,Male,45,Engineering,Operations Manager,2,4,2,3,1,9779,20,3,6,6,6,27,Travel_Frequently,No
EMP_COMP_BAD_01290_00036,Ashley Clark,Female,27,Operations,Software Engineer,3,1,1,3,4,12643,17,0,1,1,6,8,Non-Travel,No
EMP_COMP_BAD_01290_00037,Margaret Harris,Male,33,Sales,Sales Representative,5,4,4,2,3,11938,19,2,8,3,12,28,Non-Travel,Yes
EMP_COMP_BAD_01290_00038,Linda Ramirez,Female,30,Legal,Business Analyst,2,3,2,3,2,9154,23,1,8,8,10,26,Travel_Frequently,No
EMP_COMP_BAD_01290_00039,Kimberly Jackson,Male,50,Support,Product Manager,4,3,4,1,3,6319,17,0,2,2,9,25,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00040,Donna Hernandez,Female,55,Marketing,Software Engineer,1,4,3,2,1,8569,22,3,2,1,5,23,Non-Travel,Yes
EMP_COMP_BAD_01290_00041,Andrew Taylor,Female,47,IT,Legal Counsel,3,4,4,1,1,13498,16,1,0,0,3,13,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00042,Brian Jackson,Male,50,Human Resources,Marketing Manager,5,2,4,3,2,16344,15,0,10,3,20,15,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00043,Steven Harris,Male,39,Sales,Business Analyst,4,4,1,1,3,8686,14,2,6,1,8,12,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00044,Dorothy Lee,Female,37,Engineering,Operations Manager,3,3,2,4,2,4741,21,1,6,4,11,13,Travel_Frequently,No
EMP_COMP_BAD_01290_00045,Linda Sanchez,Female,25,Engineering,Software Engineer,5,2,4,4,3,14540,19,0,1,0,2,27,Non-Travel,No
EMP_COMP_BAD_01290_00046,Christopher Ramirez,Female,50,Finance,Software Engineer,2,4,2,3,4,4890,16,2,15,7,17,29,Travel_Rarely,No
EMP_COMP_BAD_01290_00047,Nancy Thomas,Male,50,Legal,Software Engineer,4,2,4,1,3,9075,23,1,10,8,20,8,Non-Travel,Yes
EMP_COMP_BAD_01290_00048,Charles Clark,Female,34,Operations,Product Manager,2,2,2,3,4,12543,14,3,7,7,13,19,Travel_Rarely,No
EMP_COMP_BAD_01290_00049,Mark Sanchez,Female,31,Marketing,Accountant,2,2,2,1,3,9743,25,2,6,1,14,17,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00050,Christopher Perez,Female,50,Research and Development,Research Scientist,1,3,2,3,3,9985,11,0,5,2,9,9,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00051,Christopher Walker,Male,46,Finance,Sales Representative,4,3,1,2,4,10088,23,3,2,2,12,26,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00052,Richard Lee,Female,24,Legal,Marketing Manager,2,2,3,3,1,10434,23,3,6,6,6,3,Travel_Rarely,No
EMP_COMP_BAD_01290_00053,Joseph Johnson,Female,43,Human Resources,Business Analyst,1,1,1,1,4,3752,15,3,0,0,6,8,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00054,Margaret Garcia,Female,35,Research and Development,Financial Analyst,1,2,2,2,4,11891,20,1,9,3,11,4,Non-Travel,No
EMP_COMP_BAD_01290_00055,Emily Robinson,Male,35,Human Resources,Data Scientist,3,4,2,2,4,12193,11,1,7,7,12,20,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00056,Donald Miller,Male,42,Marketing,Research Scientist,4,3,2,2,3,5887,24,0,3,3,10,24,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00057,Patricia Gonzalez,Male,31,Engineering,Accountant,3,1,4,1,4,9576,20,1,12,8,19,10,Non-Travel,Yes
EMP_COMP_BAD_01290_00058,Anthony Lee,Female,50,Engineering,Support Specialist,4,4,2,1,4,15254,13,2,10,2,14,9,Travel_Frequently,No
EMP_COMP_BAD_01290_00059,Mark Thomas,Female,50,Human Resources,Sales Representative,1,2,3,2,2,4767,24,1,1,1,10,12,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00060,Paul Garcia,Female,24,Engineering,Marketing Manager,1,3,1,3,2,7576,23,1,13,6,18,9,Non-Travel,No
EMP_COMP_BAD_01290_00061,Sandra Davis,Female,37,Marketing,Software Engineer,4,1,3,4,1,4806,16,1,9,2,18,25,Non-Travel,No
EMP_COMP_BAD_01290_00062,William Sanchez,Male,23,IT,Accountant,4,2,4,1,2,14759,20,1,9,4,17,29,Travel_Rarely,No
EMP_COMP_BAD_01290_00063,Christopher Wilson,Male,28,Finance,Support Specialist,5,3,1,2,3,16467,14,1,13,4,19,8,Travel_Frequently,No
EMP_COMP_BAD_01290_00064,Melissa Garcia,Female,47,Research and Development,Financial Analyst,1,1,1,2,4,12170,20,3,14,5,17,19,Non-Travel,Yes
EMP_COMP_BAD_01290_00065,David Walker,Male,55,Engineering,Operations Manager,1,2,3,1,1,13134,16,1,3,3,11,22,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00066,George Jackson,Male,44,Marketing,Product Manager,5,4,3,3,1,15550,19,3,7,3,8,10,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00067,Donald Garcia,Female,22,Support,Product Manager,2,2,1,1,2,11085,25,2,15,5,23,19,Non-Travel,Yes
EMP_COMP_BAD_01290_00068,Andrew Johnson,Female,35,Support,HR Manager,4,4,2,2,3,4326,23,2,11,2,18,18,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00069,Steven Anderson,Female,52,Legal,Marketing Manager,4,2,4,1,2,12424,25,3,14,9,19,10,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00070,James Harris,Male,29,Human Resources,Product Manager,2,3,3,3,3,9123,24,2,0,0,1,21,Travel_Frequently,No
EMP_COMP_BAD_01290_00071,Betty Martinez,Male,29,Research and Development,Support Specialist,5,4,3,1,2,3699,17,0,6,3,6,13,Travel_Rarely,No
EMP_COMP_BAD_01290_00072,Charles Lee,Female,52,Research and Development,Legal Counsel,5,1,2,3,1,9452,19,0,0,0,3,17,Non-Travel,Yes
EMP_COMP_BAD_01290_00073,Paul Wilson,Male,43,Human Resources,Financial Analyst,2,3,4,3,2,4824,11,3,7,2,7,14,Travel_Frequently,No
EMP_COMP_BAD_01290_00074,Michael Gonzalez,Female,37,Operations,Legal Counsel,1,4,3,3,4,9638,13,3,1,1,9,25,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00075,Steven Thompson,Male,48,Operations,Support Specialist,4,2,4,4,3,9303,24,1,13,6,21,5,Travel_Rarely,No
EMP_COMP_BAD_01290_00076,Kimberly Smith,Female,46,Finance,HR Manager,5,4,4,3,2,12449,18,1,1,1,8,13,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00077,Donald Martin,Female,48,Finance,Software Engineer,1,4,1,2,2,7126,19,1,13,0,19,21,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00078,Sandra Garcia,Female,38,Finance,IT Administrator,3,4,2,1,2,5950,18,1,0,0,7,3,Non-Travel,Yes
EMP_COMP_BAD_01290_00079,Joshua Sanchez,Female,40,Human Resources,Operations Manager,2,1,3,1,1,13421,21,3,1,1,7,17,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00080,Melissa Davis,Male,58,Research and Development,Accountant,5,3,1,4,4,13434,21,2,1,1,1,10,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00081,William Brown,Male,41,Marketing,Sales Representative,2,1,3,1,3,4656,11,1,3,2,7,11,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00082,William Anderson,Male,45,Finance,Operations Manager,5,3,4,1,3,16465,25,3,9,1,9,9,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00083,Susan Walker,Female,56,Marketing,Research Scientist,4,1,1,4,3,7770,16,0,12,5,21,2,Non-Travel,Yes
EMP_COMP_BAD_01290_00084,Michelle Lee,Female,51,Finance,Marketing Manager,3,3,3,1,2,9188,20,3,5,4,5,4,Travel_Frequently,Yes
EMP_COMP_BAD_01290_00085,Mark Jones,Female,24,Operations,Product Manager,3,2,3,1,2,8373,17,0,5,0,15,24,Travel_Rarely,No
EMP_COMP_BAD_01290_00086,Brian Anderson,Female,36,Finance,Software Engineer,3,4,2,4,3,10220,14,2,5,5,15,20,Travel_Rarely,No
EMP_COMP_BAD_01290_00087,Karen Anderson,Male,40,Research and Development,Software Engineer,2,3,4,4,1,6863,20,3,7,2,16,18,Non-Travel,Yes
EMP_COMP_BAD_01290_00088,Daniel Perez,Male,23,Legal,IT Administrator,2,3,4,4,2,3575,22,2,15,9,23,28,Travel_Rarely,Yes
EMP_COMP_BAD_01290_00089,David Harris,Female,31,Finance,Operations Manager,5,2,4,2,1,8908,14,0,9,9,15,27,Travel_Frequently,Yes
