employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_GOOD_01135_00001,Joshua Hernandez,Male,30,Sales,IT Administrator,5,4,4,3,1,6289,14,3,1,0,2,19,Non-Travel,No
EMP_COMP_GOOD_01135_00002,Ashley Ramirez,Female,38,Legal,Research Scientist,3,2,4,3,1,16138,24,2,10,4,10,16,Travel_Rarely,Yes
EMP_COMP_GOOD_01135_00003,Richard Moore,Female,36,Research and Development,Product Manager,3,4,1,3,3,8962,23,1,8,8,17,20,Travel_Rarely,Yes
EMP_COMP_GOOD_01135_00004,Daniel Miller,Male,26,IT,Marketing Manager,5,4,2,1,3,9217,11,3,2,2,6,5,Travel_Frequently,No
EMP_COMP_GOOD_01135_00005,William Martinez,Male,52,IT,HR Manager,3,3,3,3,4,8575,22,3,2,1,12,26,Travel_Rarely,No
EMP_COMP_GOOD_01135_00006,Joshua Martinez,Female,55,Operations,Sales Representative,4,2,1,3,1,10501,12,1,9,9,12,18,Travel_Rarely,No
EMP_COMP_GOOD_01135_00007,Paul Martinez,Female,28,Operations,Research Scientist,2,3,4,4,1,13397,14,0,6,6,12,1,Non-Travel,Yes
EMP_COMP_GOOD_01135_00008,Amanda Robinson,Female,55,Engineering,Business Analyst,5,1,2,4,2,7088,21,0,6,0,10,12,Non-Travel,No
EMP_COMP_GOOD_01135_00009,Jennifer Wilson,Female,22,Legal,Financial Analyst,2,3,3,1,3,10991,22,2,12,4,18,24,Travel_Frequently,No
EMP_COMP_GOOD_01135_00010,Carol Robinson,Male,27,Support,Operations Manager,2,2,1,4,1,8420,13,3,1,1,10,4,Non-Travel,Yes
EMP_COMP_GOOD_01135_00011,Patricia Gonzalez,Female,24,Sales,IT Administrator,1,4,1,2,2,14839,22,2,7,2,9,11,Travel_Frequently,Yes
EMP_COMP_GOOD_01135_00012,William Moore,Female,44,Human Resources,Operations Manager,4,3,1,2,3,9674,22,0,3,3,10,2,Travel_Rarely,Yes
EMP_COMP_GOOD_01135_00013,Betty Sanchez,Male,56,IT,Support Specialist,1,4,4,3,2,16489,20,3,13,7,21,13,Travel_Frequently,Yes
EMP_COMP_GOOD_01135_00014,Barbara Thomas,Female,49,Support,Business Analyst,2,3,3,1,4,12993,16,0,8,5,18,11,Travel_Frequently,Yes
EMP_COMP_GOOD_01135_00015,Charles Brown,Male,49,IT,Software Engineer,1,3,3,4,4,9545,20,0,8,0,16,16,Non-Travel,Yes
EMP_COMP_GOOD_01135_00016,Charles Harris,Male,32,Support,Product Manager,3,2,3,4,2,8495,23,2,2,1,10,28,Travel_Rarely,Yes
