employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_BAD_02737_00001,Paul Thomas,Male,22,Engineering,Product Manager,1,3,2,4,1,6418,17,1,1,1,3,18,Travel_Frequently,Yes
EMP_COMP_BAD_02737_00002,Elizabeth Gonzalez,Female,45,Operations,Software Engineer,1,1,4,3,1,10377,20,3,5,5,12,10,Travel_Frequently,No
EMP_COMP_BAD_02737_00003,Jessica Anderson,Female,22,Support,Sales Representative,4,3,4,4,2,5355,25,2,5,3,6,17,Travel_Rarely,Yes
EMP_COMP_BAD_02737_00004,Andrew Smith,Male,52,Sales,Operations Manager,5,4,1,3,2,9085,16,1,14,3,14,3,Travel_Rarely,No
EMP_COMP_BAD_02737_00005,Robert Smith,Male,41,Marketing,Business Analyst,1,3,2,3,4,11656,23,1,14,4,20,13,Travel_Frequently,Yes
EMP_COMP_BAD_02737_00006,Andrew Thomas,Male,53,Operations,Business Analyst,4,4,3,3,1,15336,20,2,15,5,24,23,Travel_Frequently,Yes
EMP_COMP_BAD_02737_00007,Nancy Clark,Female,34,Engineering,Legal Counsel,1,2,4,3,4,9551,12,1,8,8,12,6,Travel_Rarely,Yes
EMP_COMP_BAD_02737_00008,Dorothy Moore,Female,31,Legal,Legal Counsel,2,3,2,2,1,7438,22,2,15,1,19,6,Travel_Rarely,No
EMP_COMP_BAD_02737_00009,George Smith,Male,40,Finance,Operations Manager,4,1,2,3,1,16401,13,2,7,0,10,25,Non-Travel,Yes
EMP_COMP_BAD_02737_00010,Jennifer Sanchez,Female,50,Sales,Marketing Manager,4,1,3,4,3,6438,11,1,1,1,9,14,Non-Travel,Yes
EMP_COMP_BAD_02737_00011,Kenneth Hernandez,Female,34,Marketing,Financial Analyst,4,3,3,1,2,6458,21,2,0,0,9,21,Non-Travel,No
EMP_COMP_BAD_02737_00012,Jennifer Johnson,Female,50,Research and Development,Financial Analyst,2,2,3,2,3,4188,18,1,7,7,14,23,Travel_Rarely,No
EMP_COMP_BAD_02737_00013,Michael Martin,Male,23,Support,Research Scientist,5,2,1,1,4,12903,20,3,2,2,6,17,Travel_Frequently,Yes
EMP_COMP_BAD_02737_00014,Michelle Jones,Female,32,IT,Marketing Manager,2,3,4,2,2,8593,14,0,10,1,12,10,Travel_Rarely,Yes
EMP_COMP_BAD_02737_00015,Matthew Davis,Female,32,Research and Development,Business Analyst,3,4,4,4,3,15174,13,2,12,7,13,22,Travel_Frequently,No
EMP_COMP_BAD_02737_00016,Andrew Jackson,Male,57,Human Resources,Business Analyst,4,2,3,4,3,10056,14,2,6,6,6,4,Non-Travel,No
EMP_COMP_BAD_02737_00017,Dorothy Williams,Female,35,Research and Development,Support Specialist,2,4,2,3,3,6784,18,0,12,3,18,5,Travel_Rarely,Yes
EMP_COMP_BAD_02737_00018,Linda Thompson,Female,22,Legal,Data Scientist,2,1,3,4,3,7236,21,0,11,6,12,15,Travel_Frequently,No
EMP_COMP_BAD_02737_00019,Mark Lopez,Male,32,Finance,Product Manager,4,2,3,2,1,14816,22,3,1,1,5,23,Travel_Rarely,No
EMP_COMP_BAD_02737_00020,Emily Anderson,Male,28,Support,Research Scientist,5,4,1,3,4,15387,24,3,15,5,20,17,Travel_Frequently,Yes
EMP_COMP_BAD_02737_00021,Matthew Jones,Female,51,Sales,Sales Representative,1,3,1,4,2,6070,18,0,8,8,13,9,Travel_Rarely,No
EMP_COMP_BAD_02737_00022,Ashley Johnson,Male,30,Legal,Product Manager,4,2,2,1,3,5833,22,1,8,8,12,29,Non-Travel,Yes
EMP_COMP_BAD_02737_00023,Lisa Hernandez,Female,23,Engineering,Operations Manager,5,4,1,1,1,6060,21,0,12,3,12,11,Travel_Frequently,No
EMP_COMP_BAD_02737_00024,Robert Garcia,Male,23,Finance,Support Specialist,2,2,1,1,1,5355,14,2,9,8,18,18,Travel_Rarely,No
EMP_COMP_BAD_02737_00025,Jessica Anderson,Male,44,Marketing,Software Engineer,5,1,3,4,4,15597,11,1,5,5,9,14,Travel_Rarely,No
EMP_COMP_BAD_02737_00026,Betty Robinson,Male,28,Research and Development,HR Manager,5,4,4,3,3,5339,25,1,10,6,12,29,Travel_Frequently,No
EMP_COMP_BAD_02737_00027,Kimberly Miller,Female,27,Legal,Software Engineer,5,2,1,2,4,5492,22,1,10,9,16,9,Non-Travel,No
EMP_COMP_BAD_02737_00028,Karen Taylor,Male,41,Research and Development,IT Administrator,3,4,4,3,2,16096,23,3,7,1,7,8,Non-Travel,No
EMP_COMP_BAD_02737_00029,Kimberly Ramirez,Female,25,Sales,HR Manager,1,2,3,2,4,8819,24,2,12,2,14,5,Travel_Rarely,No
EMP_COMP_BAD_02737_00030,Patricia Brown,Female,58,Research and Development,Sales Representative,1,3,2,1,3,10930,22,1,2,2,10,18,Non-Travel,No
EMP_COMP_BAD_02737_00031,Ashley Wilson,Female,25,Legal,Financial Analyst,4,4,2,1,2,14979,12,1,4,2,12,6,Travel_Rarely,No
EMP_COMP_BAD_02737_00032,Charles Ramirez,Female,57,Legal,Research Scientist,2,4,2,2,3,15358,16,0,15,0,23,25,Travel_Frequently,No
EMP_COMP_BAD_02737_00033,Sarah Harris,Male,37,Finance,Legal Counsel,5,4,1,2,3,7524,18,2,1,1,11,10,Non-Travel,No
EMP_COMP_BAD_02737_00034,Steven Hernandez,Female,50,Sales,Support Specialist,5,2,1,1,3,5701,25,0,12,4,12,24,Non-Travel,Yes
EMP_COMP_BAD_02737_00035,Jennifer Sanchez,Female,57,IT,Data Scientist,2,3,4,3,3,7221,23,1,13,3,18,25,Travel_Frequently,No
EMP_COMP_BAD_02737_00036,Patricia Smith,Female,32,Legal,IT Administrator,4,3,3,4,3,10233,25,3,12,9,16,23,Travel_Frequently,Yes
EMP_COMP_BAD_02737_00037,Margaret Johnson,Female,58,IT,Financial Analyst,5,1,3,4,2,14843,17,1,15,9,21,17,Non-Travel,No
EMP_COMP_BAD_02737_00038,Jessica Taylor,Male,53,Operations,Legal Counsel,5,4,2,3,1,8182,25,0,12,0,13,20,Non-Travel,Yes
EMP_COMP_BAD_02737_00039,Mark Jones,Male,30,Research and Development,IT Administrator,5,2,4,2,3,9216,22,1,3,3,10,15,Travel_Rarely,Yes
EMP_COMP_BAD_02737_00040,Susan Lopez,Male,27,IT,Product Manager,2,2,1,4,3,10212,13,3,4,1,7,5,Travel_Rarely,No
EMP_COMP_BAD_02737_00041,Nancy Miller,Female,26,Marketing,Accountant,1,4,2,1,3,4467,19,0,10,0,16,27,Travel_Frequently,Yes
EMP_COMP_BAD_02737_00042,Daniel Williams,Female,32,Engineering,IT Administrator,5,3,2,1,2,6551,21,1,14,10,22,7,Non-Travel,No
EMP_COMP_BAD_02737_00043,Linda Wilson,Male,37,Research and Development,HR Manager,5,3,3,3,2,5801,13,2,6,6,8,14,Non-Travel,No
EMP_COMP_BAD_02737_00044,James Davis,Male,42,Finance,Operations Manager,4,2,1,2,4,5385,24,2,9,9,10,11,Non-Travel,Yes
EMP_COMP_BAD_02737_00045,Mary Taylor,Female,37,Support,Financial Analyst,3,3,1,2,2,10057,16,3,5,5,8,24,Non-Travel,No
EMP_COMP_BAD_02737_00046,Anthony Moore,Male,57,Research and Development,IT Administrator,2,1,2,2,1,9091,18,1,1,0,9,6,Travel_Frequently,Yes
EMP_COMP_BAD_02737_00047,Robert Smith,Female,52,Operations,IT Administrator,3,4,1,1,1,4754,14,0,14,9,22,13,Non-Travel,No
EMP_COMP_BAD_02737_00048,Susan Anderson,Female,58,Support,Software Engineer,5,1,4,4,3,6506,21,0,8,0,10,24,Non-Travel,Yes
EMP_COMP_BAD_02737_00049,Donald Martin,Male,22,Research and Development,Software Engineer,3,1,2,2,1,8272,16,2,12,1,21,1,Non-Travel,Yes
EMP_COMP_BAD_02737_00050,Joshua Robinson,Male,44,Human Resources,Research Scientist,5,4,1,2,2,5399,23,0,1,1,8,2,Travel_Frequently,Yes
EMP_COMP_BAD_02737_00051,James Taylor,Male,50,Human Resources,Data Scientist,2,2,2,2,2,4416,20,1,15,10,16,14,Travel_Rarely,Yes
EMP_COMP_BAD_02737_00052,Barbara Brown,Female,57,Human Resources,Support Specialist,3,4,1,1,1,8917,23,0,4,4,4,20,Non-Travel,Yes
EMP_COMP_BAD_02737_00053,Daniel Walker,Female,39,Legal,Legal Counsel,5,1,3,3,4,6435,14,2,13,0,22,8,Travel_Rarely,Yes
EMP_COMP_BAD_02737_00054,Sandra Hernandez,Male,48,Finance,Operations Manager,4,2,1,2,1,9732,13,3,11,4,18,9,Non-Travel,No
EMP_COMP_BAD_02737_00055,Anthony Wilson,Male,52,Legal,Accountant,4,1,3,1,2,9009,24,2,12,6,22,10,Travel_Rarely,No
EMP_COMP_BAD_02737_00056,Mark Williams,Male,30,Support,Support Specialist,2,4,4,1,4,10057,24,1,4,4,8,15,Travel_Frequently,No
EMP_COMP_BAD_02737_00057,Carol Lewis,Male,49,Human Resources,Financial Analyst,1,3,3,3,3,15839,16,2,7,5,11,9,Non-Travel,Yes
EMP_COMP_BAD_02737_00058,Richard Anderson,Female,28,Engineering,Sales Representative,1,4,2,4,1,4649,19,3,4,4,5,23,Non-Travel,Yes
EMP_COMP_BAD_02737_00059,Nancy Lee,Male,29,IT,HR Manager,3,2,1,3,1,9026,19,0,0,0,7,19,Non-Travel,Yes
EMP_COMP_BAD_02737_00060,Dorothy Moore,Male,26,Marketing,Accountant,1,2,3,1,1,9733,15,0,5,5,7,25,Travel_Rarely,No
EMP_COMP_BAD_02737_00061,Jennifer Martin,Male,23,Research and Development,Research Scientist,2,2,3,3,1,3531,13,1,5,1,11,3,Non-Travel,Yes
EMP_COMP_BAD_02737_00062,Emily White,Male,43,Human Resources,IT Administrator,1,4,3,3,2,8120,23,1,9,0,19,14,Travel_Rarely,No
EMP_COMP_BAD_02737_00063,Joseph White,Male,32,Human Resources,Sales Representative,1,3,4,4,3,9938,20,3,7,7,11,8,Non-Travel,Yes
EMP_COMP_BAD_02737_00064,Joshua Lewis,Male,47,Human Resources,Business Analyst,1,1,2,4,4,15811,16,1,1,1,2,28,Travel_Frequently,Yes
EMP_COMP_BAD_02737_00065,Kevin Thomas,Male,53,Support,Data Scientist,3,2,4,2,3,6005,13,2,4,4,4,4,Travel_Rarely,No
EMP_COMP_BAD_02737_00066,Patricia Walker,Male,27,Finance,IT Administrator,5,1,4,3,1,8900,16,2,5,3,14,5,Travel_Frequently,No
EMP_COMP_BAD_02737_00067,Margaret Walker,Female,48,Operations,Support Specialist,2,3,4,1,2,8625,22,0,11,3,21,1,Travel_Rarely,Yes
EMP_COMP_BAD_02737_00068,James Davis,Female,27,Research and Development,Business Analyst,4,2,3,4,4,15557,12,1,7,7,8,18,Travel_Frequently,Yes
EMP_COMP_BAD_02737_00069,Kenneth White,Female,49,Engineering,Software Engineer,2,3,3,3,4,5524,15,2,8,6,14,14,Non-Travel,Yes
EMP_COMP_BAD_02737_00070,Margaret Gonzalez,Male,24,Finance,Business Analyst,1,1,2,2,2,3683,24,3,6,6,8,17,Travel_Frequently,Yes
EMP_COMP_BAD_02737_00071,Dorothy Sanchez,Male,27,Support,Sales Representative,1,1,3,4,3,9412,21,2,10,1,19,23,Non-Travel,Yes
EMP_COMP_BAD_02737_00072,Kimberly Lee,Male,39,Finance,Marketing Manager,3,4,1,1,3,16101,22,1,2,0,9,14,Travel_Frequently,No
EMP_COMP_BAD_02737_00073,Carol Hernandez,Female,46,Marketing,Research Scientist,1,1,1,4,2,16089,25,3,10,2,14,8,Travel_Rarely,Yes
