employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_BAD_00473_00001,Andrew Jackson,Female,31,Support,Data Scientist,4,4,1,1,1,12896,20,3,2,0,7,2,Travel_Frequently,Yes
EMP_COMP_BAD_00473_00002,Joshua Thompson,Male,45,Support,Sales Representative,4,4,1,3,3,5786,22,1,9,5,13,15,Travel_Rarely,Yes
EMP_COMP_BAD_00473_00003,Dorothy Anderson,Female,47,Support,HR Manager,2,1,3,3,4,12588,14,0,15,7,21,17,Travel_Rarely,No
EMP_COMP_BAD_00473_00004,Melissa Walker,Male,33,Legal,HR Manager,4,4,2,3,1,7757,19,2,1,1,10,9,Non-Travel,No
EMP_COMP_BAD_00473_00005,Daniel Walker,Male,26,Engineering,Product Manager,5,1,1,1,1,7012,22,3,12,4,15,25,Travel_Frequently,No
EMP_COMP_BAD_00473_00006,Dorothy Thomas,Female,33,Legal,Business Analyst,5,2,1,4,2,9584,13,0,10,5,14,28,Travel_Frequently,Yes
EMP_COMP_BAD_00473_00007,Joshua Brown,Female,37,Operations,HR Manager,4,2,2,4,2,10762,23,1,8,8,17,16,Travel_Frequently,No
EMP_COMP_BAD_00473_00008,Michelle Robinson,Female,48,IT,Software Engineer,4,3,3,3,2,4639,17,0,4,4,8,5,Non-Travel,No
EMP_COMP_BAD_00473_00009,Margaret Anderson,Female,48,Sales,Research Scientist,4,4,4,2,4,5022,22,0,3,3,11,23,Travel_Frequently,No
EMP_COMP_BAD_00473_00010,Michael Ramirez,Male,25,Legal,Data Scientist,2,4,1,3,4,11347,17,0,4,4,11,7,Travel_Rarely,Yes
EMP_COMP_BAD_00473_00011,Susan Rodriguez,Male,25,Research and Development,Research Scientist,1,1,2,4,2,3894,13,3,7,6,7,17,Travel_Frequently,No
EMP_COMP_BAD_00473_00012,Donald Martinez,Female,26,Sales,Accountant,2,4,3,4,4,7962,23,1,15,5,17,26,Travel_Rarely,No
EMP_COMP_BAD_00473_00013,Patricia Clark,Female,46,Human Resources,Research Scientist,3,2,4,1,3,9764,20,0,1,1,9,13,Travel_Rarely,No
EMP_COMP_BAD_00473_00014,Sarah Wilson,Male,33,Human Resources,Business Analyst,5,4,4,2,4,5699,20,2,5,5,11,23,Travel_Rarely,No
EMP_COMP_BAD_00473_00015,Richard Moore,Female,34,Marketing,Operations Manager,5,4,2,4,2,9984,23,2,9,2,15,25,Travel_Frequently,No
EMP_COMP_BAD_00473_00016,Christopher Thomas,Female,23,Sales,HR Manager,3,4,2,2,3,8490,17,0,10,2,19,6,Non-Travel,No
EMP_COMP_BAD_00473_00017,Carol Lee,Female,26,Engineering,Sales Representative,3,3,1,3,1,7320,16,2,4,4,13,17,Non-Travel,No
EMP_COMP_BAD_00473_00018,Paul Taylor,Male,28,Human Resources,Operations Manager,5,4,2,2,1,15257,25,3,12,4,15,7,Travel_Rarely,Yes
EMP_COMP_BAD_00473_00019,Andrew Rodriguez,Female,57,IT,Software Engineer,2,4,1,1,1,8181,11,2,7,3,15,28,Travel_Frequently,No
EMP_COMP_BAD_00473_00020,Lisa Taylor,Male,28,Human Resources,Sales Representative,1,4,4,2,3,8370,22,3,7,6,10,8,Non-Travel,Yes
EMP_COMP_BAD_00473_00021,Amanda Anderson,Male,33,Research and Development,Marketing Manager,4,2,1,2,4,7960,25,3,1,1,4,3,Travel_Frequently,No
EMP_COMP_BAD_00473_00022,Ashley White,Male,51,Legal,Product Manager,2,2,2,2,3,6932,22,1,8,7,12,9,Travel_Frequently,No
EMP_COMP_BAD_00473_00023,Kenneth Thompson,Female,55,Human Resources,Sales Representative,2,1,2,2,2,12066,24,1,12,6,18,4,Travel_Frequently,Yes
EMP_COMP_BAD_00473_00024,Sarah Taylor,Male,34,Research and Development,Data Scientist,1,3,4,2,1,4202,11,1,9,2,10,5,Travel_Frequently,No
EMP_COMP_BAD_00473_00025,Kenneth Ramirez,Male,28,Human Resources,Marketing Manager,1,4,2,2,2,7054,16,0,2,0,4,12,Travel_Frequently,Yes
EMP_COMP_BAD_00473_00026,George Smith,Female,58,Research and Development,Business Analyst,4,4,4,3,1,7950,15,1,7,7,10,15,Travel_Rarely,Yes
EMP_COMP_BAD_00473_00027,William Taylor,Male,23,Human Resources,Business Analyst,2,2,2,4,2,9907,16,0,13,2,21,24,Travel_Rarely,No
EMP_COMP_BAD_00473_00028,Michael Garcia,Male,49,Marketing,IT Administrator,3,3,3,1,1,12866,17,0,1,1,10,10,Travel_Frequently,No
EMP_COMP_BAD_00473_00029,Kevin Hernandez,Female,35,Legal,HR Manager,3,2,1,1,2,16217,15,3,3,2,10,4,Non-Travel,Yes
EMP_COMP_BAD_00473_00030,Donna Davis,Male,27,Marketing,Marketing Manager,5,3,2,3,4,7509,14,3,12,6,16,25,Travel_Rarely,Yes
EMP_COMP_BAD_00473_00031,Dorothy Taylor,Male,39,IT,Business Analyst,5,1,2,4,1,8241,18,2,15,4,15,26,Travel_Frequently,Yes
EMP_COMP_BAD_00473_00032,Michael Gonzalez,Male,52,Marketing,Data Scientist,3,1,1,2,4,6790,21,1,4,0,12,15,Travel_Rarely,No
EMP_COMP_BAD_00473_00033,Betty Smith,Male,52,IT,Data Scientist,5,4,1,2,3,4889,21,2,13,10,22,11,Travel_Rarely,No
EMP_COMP_BAD_00473_00034,Daniel Hernandez,Male,53,IT,Software Engineer,1,2,1,4,1,16240,15,0,6,0,16,2,Travel_Rarely,Yes
EMP_COMP_BAD_00473_00035,Mary Thomas,Male,24,Sales,Data Scientist,1,1,2,1,1,10702,14,1,13,4,18,3,Travel_Frequently,Yes
EMP_COMP_BAD_00473_00036,Barbara Martin,Male,35,Human Resources,Data Scientist,2,1,1,1,4,9937,24,3,5,5,6,13,Travel_Rarely,Yes
EMP_COMP_BAD_00473_00037,Kenneth Garcia,Male,46,Engineering,IT Administrator,3,4,1,4,2,12657,12,3,6,2,10,16,Non-Travel,Yes
EMP_COMP_BAD_00473_00038,Matthew Walker,Female,38,Legal,Accountant,4,1,3,2,4,9830,20,1,15,3,24,12,Travel_Rarely,No
EMP_COMP_BAD_00473_00039,John Miller,Male,52,Sales,Data Scientist,2,2,2,2,1,10033,17,2,12,0,18,3,Travel_Frequently,Yes
EMP_COMP_BAD_00473_00040,David White,Female,52,Marketing,Legal Counsel,3,3,1,2,3,7513,23,3,5,1,8,11,Non-Travel,No
EMP_COMP_BAD_00473_00041,Lisa Johnson,Male,52,Marketing,Business Analyst,2,1,4,3,2,5807,15,2,13,7,15,2,Non-Travel,Yes
EMP_COMP_BAD_00473_00042,Matthew Jones,Male,31,Finance,Software Engineer,1,1,2,2,4,6291,16,0,5,2,13,2,Non-Travel,Yes
EMP_COMP_BAD_00473_00043,Joseph Moore,Female,48,Marketing,Sales Representative,3,3,1,3,4,15958,20,2,10,1,10,8,Travel_Rarely,No
EMP_COMP_BAD_00473_00044,George Brown,Female,35,Finance,Support Specialist,3,3,2,4,4,7014,13,2,6,4,9,25,Travel_Rarely,No
EMP_COMP_BAD_00473_00045,Jennifer Thomas,Female,50,Finance,Marketing Manager,4,3,2,1,4,10524,12,3,4,2,7,25,Travel_Frequently,No
EMP_COMP_BAD_00473_00046,Emily Moore,Female,25,Finance,Marketing Manager,2,1,4,1,3,4136,18,2,6,4,15,11,Travel_Frequently,No
EMP_COMP_BAD_00473_00047,Paul Jackson,Male,39,Legal,Data Scientist,3,4,4,1,4,7612,21,3,0,0,5,21,Travel_Frequently,No
EMP_COMP_BAD_00473_00048,Jennifer Lee,Female,23,Sales,Financial Analyst,5,2,1,4,1,8728,16,0,15,4,16,21,Non-Travel,Yes
EMP_COMP_BAD_00473_00049,Sandra Ramirez,Female,22,Sales,IT Administrator,1,3,1,1,3,14839,24,2,11,3,14,14,Travel_Rarely,No
EMP_COMP_BAD_00473_00050,Emily Davis,Female,50,Legal,IT Administrator,1,3,4,3,1,3850,14,0,1,1,3,29,Travel_Frequently,No
EMP_COMP_BAD_00473_00051,Carol Lopez,Male,35,Legal,IT Administrator,1,2,2,3,4,12636,11,1,13,4,14,25,Travel_Frequently,No
EMP_COMP_BAD_00473_00052,Kenneth Lopez,Male,49,Legal,Support Specialist,3,4,3,2,4,15320,18,2,15,7,21,14,Non-Travel,Yes
EMP_COMP_BAD_00473_00053,Michael Clark,Male,54,Support,Product Manager,4,2,4,2,2,9951,25,1,9,8,11,11,Travel_Rarely,No
EMP_COMP_BAD_00473_00054,Amanda Clark,Male,42,Research and Development,IT Administrator,5,4,3,4,4,15737,18,1,15,6,18,18,Travel_Rarely,Yes
EMP_COMP_BAD_00473_00055,Michael Martin,Male,47,Research and Development,Product Manager,3,1,1,1,2,7819,24,2,5,5,7,2,Travel_Frequently,No
EMP_COMP_BAD_00473_00056,Sarah Martinez,Male,43,Research and Development,Financial Analyst,4,4,3,2,1,13453,23,3,0,0,4,21,Travel_Rarely,Yes
EMP_COMP_BAD_00473_00057,Sandra Jackson,Male,54,Research and Development,Accountant,3,1,3,2,3,15295,15,3,11,9,20,11,Travel_Frequently,No
EMP_COMP_BAD_00473_00058,Thomas Perez,Male,26,Legal,Accountant,3,4,3,2,2,8648,18,1,14,1,21,1,Travel_Frequently,No
EMP_COMP_BAD_00473_00059,Paul Jackson,Female,24,Finance,Operations Manager,1,4,1,2,1,8043,14,2,12,1,22,24,Travel_Rarely,Yes
EMP_COMP_BAD_00473_00060,Kimberly Thomas,Female,33,Human Resources,Software Engineer,1,1,3,4,1,7321,15,3,4,1,6,18,Travel_Rarely,Yes
EMP_COMP_BAD_00473_00061,Betty Smith,Male,53,IT,Software Engineer,5,2,1,2,3,4944,16,1,2,2,3,13,Non-Travel,No
EMP_COMP_BAD_00473_00062,Dorothy Gonzalez,Male,50,Finance,Research Scientist,3,1,3,2,4,8026,24,0,6,6,6,4,Non-Travel,No
EMP_COMP_BAD_00473_00063,Donna White,Female,57,Operations,Marketing Manager,3,4,4,1,3,5453,12,3,7,0,10,11,Travel_Rarely,Yes
EMP_COMP_BAD_00473_00064,Barbara Thompson,Female,28,Human Resources,Data Scientist,4,4,1,2,4,9998,18,3,15,4,24,23,Non-Travel,No
