employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_GOOD_00842_00001,Sarah Garcia,Male,30,Operations,Product Manager,2,2,3,3,4,10186,14,0,13,10,13,2,Travel_Rarely,Yes
EMP_COMP_GOOD_00842_00002,Patricia Hernandez,Female,45,Engineering,Accountant,2,2,4,3,2,10170,15,1,1,1,1,17,Non-Travel,No
EMP_COMP_GOOD_00842_00003,Charles Hernandez,Male,45,Marketing,Research Scientist,4,3,4,2,2,5080,17,2,8,5,8,23,Travel_Frequently,Yes
EMP_COMP_GOOD_00842_00004,Michael White,Female,39,IT,Data Scientist,4,3,2,4,4,8262,19,1,8,5,12,19,Travel_Frequently,Yes
EMP_COMP_GOOD_00842_00005,Steven Martinez,Male,55,Finance,Software Engineer,1,1,2,1,3,10154,13,0,12,5,14,28,Non-Travel,No
EMP_COMP_GOOD_00842_00006,Paul Jackson,Male,42,Legal,Support Specialist,3,3,3,4,1,6433,11,0,10,3,20,20,Travel_Frequently,Yes
EMP_COMP_GOOD_00842_00007,Kenneth Sanchez,Male,38,Engineering,Sales Representative,4,4,2,3,1,8796,21,2,1,1,11,29,Travel_Frequently,Yes
EMP_COMP_GOOD_00842_00008,Joseph Sanchez,Male,55,IT,Product Manager,4,1,1,1,3,9426,21,3,11,2,15,21,Travel_Rarely,Yes
EMP_COMP_GOOD_00842_00009,Paul Moore,Female,44,Finance,Business Analyst,1,3,1,3,3,8169,23,1,12,3,13,6,Travel_Frequently,Yes
EMP_COMP_GOOD_00842_00010,Linda Williams,Female,52,Operations,Software Engineer,5,2,4,2,1,11728,23,2,11,8,20,16,Non-Travel,No
EMP_COMP_GOOD_00842_00011,David Smith,Female,31,Support,Sales Representative,3,2,2,3,2,5815,17,2,15,2,22,23,Travel_Frequently,No
EMP_COMP_GOOD_00842_00012,Matthew Ramirez,Female,32,Sales,Business Analyst,1,3,1,2,1,10462,15,0,14,4,19,11,Non-Travel,No
EMP_COMP_GOOD_00842_00013,John Clark,Male,55,Human Resources,IT Administrator,1,3,3,3,1,8778,15,2,15,2,24,11,Travel_Rarely,Yes
EMP_COMP_GOOD_00842_00014,Lisa Wilson,Female,31,Operations,Research Scientist,5,1,1,4,2,5404,11,3,14,2,15,29,Non-Travel,No
