employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_GOOD_01110_00001,Dorothy Lopez,Male,32,Finance,IT Administrator,2,3,1,2,1,6294,20,2,10,8,15,3,Travel_Frequently,Yes
EMP_COMP_GOOD_01110_00002,Kevin Rodriguez,Male,52,Research and Development,Research Scientist,2,4,4,4,1,9678,16,1,1,1,5,6,Non-Travel,Yes
EMP_COMP_GOOD_01110_00003,Amanda Martinez,Female,23,Support,HR Manager,5,3,1,2,1,5568,18,2,9,9,10,14,Non-Travel,Yes
EMP_COMP_GOOD_01110_00004,Matthew White,Female,50,Support,Operations Manager,3,2,4,3,1,12001,20,0,4,4,7,25,Non-Travel,No
EMP_COMP_GOOD_01110_00005,Barbara Anderson,Male,31,Engineering,Business Analyst,1,4,1,3,2,8636,19,2,6,3,11,4,Travel_Frequently,Yes
EMP_COMP_GOOD_01110_00006,Donna Harris,Female,37,Marketing,Research Scientist,3,3,2,2,3,8342,19,1,10,4,17,2,Travel_Rarely,No
EMP_COMP_GOOD_01110_00007,Kimberly Miller,Female,24,IT,Financial Analyst,1,2,2,3,4,7071,20,0,9,8,17,24,Non-Travel,No
EMP_COMP_GOOD_01110_00008,George Anderson,Female,55,Sales,Support Specialist,2,1,4,3,1,11605,22,2,9,1,9,8,Travel_Rarely,No
EMP_COMP_GOOD_01110_00009,Betty Ramirez,Male,46,Human Resources,IT Administrator,3,4,4,1,4,9063,21,0,4,4,4,16,Non-Travel,Yes
EMP_COMP_GOOD_01110_00010,Lisa Harris,Female,30,Finance,Software Engineer,5,4,2,2,2,12751,25,3,8,8,15,6,Non-Travel,No
EMP_COMP_GOOD_01110_00011,Jessica Robinson,Female,53,Engineering,Marketing Manager,2,4,1,1,2,6815,20,3,9,0,9,19,Travel_Frequently,No
EMP_COMP_GOOD_01110_00012,Lisa Hernandez,Male,33,Sales,Research Scientist,1,2,1,2,3,5278,13,0,14,4,19,2,Travel_Rarely,No
EMP_COMP_GOOD_01110_00013,Mary Johnson,Female,37,Support,Research Scientist,1,1,1,1,2,9470,22,0,11,6,11,17,Travel_Frequently,No
