employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_BAD_00378_00001,Donald Robinson,Male,58,Sales,Legal Counsel,2,3,1,4,3,4636,21,0,3,3,10,19,Travel_Rarely,No
EMP_COMP_BAD_00378_00002,Christopher Clark,Female,50,Operations,Research Scientist,2,1,4,3,3,4983,11,1,3,0,10,20,Travel_Frequently,Yes
EMP_COMP_BAD_00378_00003,Jessica Walker,Male,44,Human Resources,Accountant,3,1,2,1,1,14860,11,2,6,6,12,23,Non-Travel,No
EMP_COMP_BAD_00378_00004,David Jackson,Female,49,Research and Development,Software Engineer,1,2,3,4,2,7021,16,0,4,2,14,17,Non-Travel,No
EMP_COMP_BAD_00378_00005,Christopher Moore,Female,47,Sales,IT Administrator,5,1,4,2,3,12609,23,0,5,5,15,12,Travel_Frequently,No
EMP_COMP_BAD_00378_00006,Kevin Thomas,Female,35,Human Resources,Operations Manager,1,2,4,1,1,5518,24,3,15,8,22,24,Travel_Frequently,Yes
EMP_COMP_BAD_00378_00007,Thomas Smith,Male,39,Operations,Marketing Manager,1,2,2,1,2,5407,25,3,7,3,16,17,Travel_Rarely,Yes
EMP_COMP_BAD_00378_00008,Andrew Hernandez,Female,55,Research and Development,Support Specialist,5,4,1,2,1,6995,19,3,10,10,18,21,Travel_Rarely,No
EMP_COMP_BAD_00378_00009,Nancy Davis,Female,50,Research and Development,Sales Representative,1,4,3,3,4,6446,11,2,1,0,7,11,Travel_Frequently,No
EMP_COMP_BAD_00378_00010,Carol Garcia,Female,26,Support,Accountant,5,2,3,4,3,7851,12,0,2,2,6,20,Non-Travel,Yes
EMP_COMP_BAD_00378_00011,Jessica Brown,Male,37,Legal,Data Scientist,5,1,2,1,3,9112,11,1,14,9,16,24,Travel_Rarely,Yes
EMP_COMP_BAD_00378_00012,Anthony Lopez,Female,26,Legal,Business Analyst,1,2,4,2,2,12673,14,3,15,7,21,28,Travel_Rarely,Yes
EMP_COMP_BAD_00378_00013,Donald Garcia,Female,58,Sales,Research Scientist,3,2,3,4,1,9508,15,3,0,0,4,13,Travel_Frequently,No
EMP_COMP_BAD_00378_00014,Joshua Jones,Male,49,Marketing,Accountant,3,3,3,4,4,10521,18,3,7,2,9,7,Non-Travel,No
EMP_COMP_BAD_00378_00015,Kimberly Martin,Male,26,Research and Development,IT Administrator,3,1,2,4,1,12922,25,2,4,4,5,10,Travel_Frequently,Yes
EMP_COMP_BAD_00378_00016,George Brown,Male,31,Legal,Legal Counsel,2,4,3,4,2,6793,14,0,12,1,22,8,Travel_Frequently,Yes
EMP_COMP_BAD_00378_00017,Brian Anderson,Female,35,Marketing,Marketing Manager,5,4,1,4,4,3807,25,3,5,5,9,24,Travel_Rarely,No
EMP_COMP_BAD_00378_00018,Joshua Brown,Male,47,Sales,Operations Manager,2,1,2,2,2,8508,12,1,7,7,10,2,Travel_Frequently,Yes
EMP_COMP_BAD_00378_00019,Margaret Davis,Male,30,Marketing,Legal Counsel,5,2,2,2,3,10453,19,3,13,9,16,25,Travel_Frequently,Yes
EMP_COMP_BAD_00378_00020,Margaret Perez,Female,31,Support,HR Manager,3,2,2,1,3,6907,25,2,8,5,16,1,Non-Travel,Yes
EMP_COMP_BAD_00378_00021,James Perez,Male,41,Research and Development,Sales Representative,3,3,1,3,2,14978,22,3,12,2,13,5,Travel_Frequently,No
EMP_COMP_BAD_00378_00022,Lisa Garcia,Female,32,Human Resources,Marketing Manager,4,2,3,4,4,11506,23,3,10,3,17,3,Travel_Frequently,Yes
EMP_COMP_BAD_00378_00023,Lisa Martin,Male,41,Finance,HR Manager,3,3,2,2,1,5276,21,2,13,1,14,23,Travel_Frequently,Yes
EMP_COMP_BAD_00378_00024,Kimberly Lopez,Male,32,Engineering,Marketing Manager,1,3,2,3,2,15970,25,2,15,4,18,29,Travel_Rarely,No
EMP_COMP_BAD_00378_00025,Michelle Ramirez,Female,28,Research and Development,Marketing Manager,2,4,1,1,2,8085,22,3,14,10,18,13,Travel_Frequently,No
EMP_COMP_BAD_00378_00026,Lisa Jackson,Female,44,Marketing,Software Engineer,2,1,3,3,1,11910,14,1,12,1,22,25,Travel_Rarely,No
EMP_COMP_BAD_00378_00027,Elizabeth Jones,Female,25,Engineering,Software Engineer,2,3,4,3,3,10465,16,0,10,6,14,16,Non-Travel,Yes
EMP_COMP_BAD_00378_00028,Patricia Moore,Male,57,Legal,IT Administrator,5,1,1,4,2,6182,19,3,6,6,16,24,Travel_Frequently,Yes
EMP_COMP_BAD_00378_00029,Nancy Martinez,Female,36,Operations,Data Scientist,3,3,1,4,1,9129,20,2,11,9,18,18,Travel_Rarely,No
EMP_COMP_BAD_00378_00030,Kimberly White,Female,23,Human Resources,IT Administrator,1,1,1,2,3,4804,22,3,11,5,21,12,Travel_Rarely,Yes
EMP_COMP_BAD_00378_00031,John Martinez,Male,42,Legal,Sales Representative,3,3,4,4,3,9785,22,0,1,1,2,24,Non-Travel,No
EMP_COMP_BAD_00378_00032,Jennifer Williams,Female,34,Research and Development,Accountant,3,4,4,4,1,12715,20,0,4,4,11,18,Non-Travel,No
EMP_COMP_BAD_00378_00033,Joseph Miller,Male,46,Legal,HR Manager,4,4,1,4,1,8808,24,1,11,2,18,26,Non-Travel,No
EMP_COMP_BAD_00378_00034,James Moore,Female,51,Finance,Operations Manager,1,2,1,2,2,15809,21,1,12,10,22,4,Travel_Frequently,No
