employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_GOOD_01863_00001,Robert Lee,Female,23,Legal,Data Scientist,1,1,4,3,1,15034,11,0,2,0,2,28,Travel_Rarely,Yes
EMP_COMP_GOOD_01863_00002,Christopher Sanchez,Male,26,IT,Support Specialist,1,4,1,3,4,11560,13,1,3,3,4,3,Travel_Frequently,Yes
EMP_COMP_GOOD_01863_00003,Betty Jackson,Male,51,Operations,Marketing Manager,5,2,2,2,4,7522,19,2,5,0,14,25,Travel_Frequently,No
EMP_COMP_GOOD_01863_00004,David Martin,Male,33,Sales,Legal Counsel,3,2,2,4,3,7659,24,2,13,8,15,28,Travel_Frequently,Yes
EMP_COMP_GOOD_01863_00005,Richard Garcia,Male,35,Operations,Legal Counsel,2,3,4,1,3,5708,15,2,14,5,23,26,Travel_Frequently,Yes
EMP_COMP_GOOD_01863_00006,Barbara Johnson,Male,49,Operations,Operations Manager,5,3,1,2,1,7566,17,3,9,9,13,4,Travel_Frequently,Yes
EMP_COMP_GOOD_01863_00007,Nancy Williams,Female,47,Operations,Marketing Manager,4,2,3,3,1,6354,20,0,15,2,17,23,Non-Travel,No
EMP_COMP_GOOD_01863_00008,Donna Harris,Male,37,IT,Research Scientist,1,3,1,2,1,10749,19,0,14,6,16,10,Travel_Frequently,Yes
EMP_COMP_GOOD_01863_00009,Steven Thomas,Female,33,IT,Legal Counsel,1,1,2,2,2,4732,18,1,7,1,17,6,Travel_Rarely,Yes
EMP_COMP_GOOD_01863_00010,Linda White,Female,46,Sales,Operations Manager,1,1,4,1,2,7770,17,1,14,1,15,1,Travel_Rarely,Yes
EMP_COMP_GOOD_01863_00011,Nancy Lopez,Female,34,Operations,Support Specialist,1,3,1,2,3,16186,21,3,6,5,13,10,Non-Travel,No
EMP_COMP_GOOD_01863_00012,Daniel Gonzalez,Male,27,Operations,Support Specialist,1,2,3,3,3,5394,17,3,11,5,21,18,Travel_Frequently,Yes
EMP_COMP_GOOD_01863_00013,Brian Lee,Male,39,Human Resources,Financial Analyst,1,4,3,3,3,6307,17,1,5,5,7,29,Travel_Rarely,Yes
EMP_COMP_GOOD_01863_00014,Thomas Gonzalez,Female,42,Human Resources,Sales Representative,4,1,4,4,1,9083,15,2,7,7,15,5,Travel_Rarely,Yes
EMP_COMP_GOOD_01863_00015,Sandra Hernandez,Male,27,Finance,Research Scientist,4,4,2,1,2,11114,15,0,5,4,5,3,Travel_Frequently,No
EMP_COMP_GOOD_01863_00016,Kenneth Williams,Female,33,Sales,Research Scientist,2,2,2,4,4,15457,13,0,3,2,4,25,Travel_Rarely,No
EMP_COMP_GOOD_01863_00017,Ashley Walker,Female,39,Research and Development,IT Administrator,3,1,3,2,2,11364,11,1,7,7,15,6,Travel_Rarely,Yes
EMP_COMP_GOOD_01863_00018,Paul Brown,Male,26,Support,HR Manager,2,3,1,2,3,4929,25,0,12,6,12,10,Travel_Frequently,Yes
EMP_COMP_GOOD_01863_00019,Nancy Lee,Male,30,Finance,Sales Representative,5,4,3,3,4,5351,20,1,9,7,10,15,Travel_Frequently,No
EMP_COMP_GOOD_01863_00020,Matthew Jones,Male,32,Finance,Accountant,2,4,1,4,4,10190,23,1,13,2,20,18,Travel_Frequently,Yes
EMP_COMP_GOOD_01863_00021,Melissa Clark,Female,51,Engineering,Marketing Manager,1,4,3,1,3,5877,24,1,14,6,16,9,Non-Travel,Yes
EMP_COMP_GOOD_01863_00022,Nancy Harris,Female,53,Legal,Sales Representative,5,1,2,1,4,5178,19,1,6,5,7,12,Travel_Rarely,No
EMP_COMP_GOOD_01863_00023,George Johnson,Male,41,Research and Development,Business Analyst,3,1,1,4,4,5339,24,3,15,0,24,15,Travel_Frequently,No
EMP_COMP_GOOD_01863_00024,Brian Taylor,Female,34,Engineering,Data Scientist,2,3,2,2,3,6727,11,1,3,3,4,12,Travel_Frequently,Yes
EMP_COMP_GOOD_01863_00025,William Lopez,Female,35,Legal,HR Manager,5,4,3,2,2,9177,25,3,12,10,17,6,Travel_Rarely,No
EMP_COMP_GOOD_01863_00026,Michelle Wilson,Male,55,Marketing,Accountant,5,4,3,4,1,4042,12,0,11,6,13,6,Non-Travel,Yes
EMP_COMP_GOOD_01863_00027,Steven Jackson,Male,54,Finance,IT Administrator,1,4,3,3,4,3944,18,0,11,5,19,14,Travel_Frequently,Yes
EMP_COMP_GOOD_01863_00028,Margaret Williams,Female,52,Human Resources,Accountant,4,2,2,3,2,5979,13,0,4,0,4,12,Travel_Rarely,Yes
EMP_COMP_GOOD_01863_00029,James Lee,Female,57,Human Resources,Product Manager,3,1,2,2,3,7812,23,2,15,2,21,9,Travel_Frequently,Yes
EMP_COMP_GOOD_01863_00030,James Miller,Male,39,Legal,Sales Representative,2,1,1,4,2,7328,14,3,2,2,11,3,Non-Travel,No
EMP_COMP_GOOD_01863_00031,Sandra Hernandez,Male,37,IT,Product Manager,4,2,1,4,1,15807,18,1,10,0,10,22,Non-Travel,Yes
EMP_COMP_GOOD_01863_00032,Kevin Williams,Male,48,Sales,Operations Manager,1,1,3,3,3,6751,17,1,6,6,13,6,Non-Travel,Yes
EMP_COMP_GOOD_01863_00033,Anthony Wilson,Female,41,Finance,IT Administrator,1,1,4,1,1,4604,22,0,14,10,23,14,Non-Travel,Yes
EMP_COMP_GOOD_01863_00034,Charles Davis,Male,37,Engineering,HR Manager,4,2,1,2,2,5125,19,2,15,1,25,29,Travel_Frequently,No
EMP_COMP_GOOD_01863_00035,Donna Brown,Male,56,Engineering,Accountant,2,2,3,1,4,4506,18,3,4,4,8,18,Non-Travel,No
EMP_COMP_GOOD_01863_00036,Linda Gonzalez,Male,44,Human Resources,Marketing Manager,1,2,4,2,1,9697,15,2,10,6,16,3,Travel_Rarely,Yes
EMP_COMP_GOOD_01863_00037,Michelle Ramirez,Female,35,Finance,Accountant,3,1,4,1,3,7138,18,1,13,1,17,25,Non-Travel,No
EMP_COMP_GOOD_01863_00038,Matthew Lewis,Male,35,Engineering,Legal Counsel,5,3,1,2,1,7166,16,3,11,9,18,13,Travel_Rarely,Yes
EMP_COMP_GOOD_01863_00039,Thomas Jones,Male,57,IT,Sales Representative,5,1,3,3,4,5204,22,1,9,0,11,23,Travel_Rarely,Yes
EMP_COMP_GOOD_01863_00040,Karen Lee,Female,48,Human Resources,IT Administrator,4,2,2,4,2,11764,20,2,8,4,14,8,Non-Travel,Yes
EMP_COMP_GOOD_01863_00041,Emily Lopez,Male,42,Human Resources,Software Engineer,5,4,3,1,4,6505,20,3,14,9,23,18,Non-Travel,No
EMP_COMP_GOOD_01863_00042,Mark Thompson,Female,51,Research and Development,Legal Counsel,2,2,3,4,4,6077,13,0,5,2,11,7,Travel_Frequently,No
