employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_BAD_01087_00001,Susan White,Male,24,IT,HR Manager,3,1,3,2,3,8041,24,0,5,0,14,12,Travel_Rarely,Yes
EMP_COMP_BAD_01087_00002,Karen Taylor,Female,32,Human Resources,Support Specialist,4,3,1,3,4,5940,22,1,6,6,13,25,Travel_Frequently,Yes
EMP_COMP_BAD_01087_00003,Daniel Hernandez,Male,33,Marketing,IT Administrator,3,4,2,1,3,14819,23,3,0,0,4,15,Travel_Frequently,No
EMP_COMP_BAD_01087_00004,Betty Davis,Male,22,Research and Development,Financial Analyst,4,4,4,4,3,15741,20,1,13,9,20,8,Non-Travel,Yes
EMP_COMP_BAD_01087_00005,Nancy Sanchez,Female,44,Engineering,HR Manager,4,4,2,1,3,5614,18,1,11,7,14,24,Travel_Rarely,No
EMP_COMP_BAD_01087_00006,Jennifer Martin,Female,23,Human Resources,Legal Counsel,5,4,1,2,4,10602,18,2,10,0,15,25,Non-Travel,No
EMP_COMP_BAD_01087_00007,Betty Hernandez,Male,45,Marketing,Marketing Manager,1,2,1,3,2,10244,11,2,11,5,15,3,Travel_Frequently,Yes
EMP_COMP_BAD_01087_00008,Karen Taylor,Female,35,Human Resources,Sales Representative,3,2,4,1,3,14986,23,1,15,9,22,17,Non-Travel,No
EMP_COMP_BAD_01087_00009,Carol Brown,Male,53,Finance,Software Engineer,1,2,4,1,2,9243,14,0,7,0,17,14,Travel_Frequently,No
EMP_COMP_BAD_01087_00010,Carol Smith,Male,38,IT,Financial Analyst,5,2,3,4,4,7407,22,1,11,6,20,17,Non-Travel,No
EMP_COMP_BAD_01087_00011,Kimberly Williams,Male,39,IT,Software Engineer,3,3,2,3,4,15571,15,0,15,0,18,23,Travel_Rarely,Yes
EMP_COMP_BAD_01087_00012,Betty Thompson,Female,33,Human Resources,Support Specialist,4,4,4,4,4,5432,12,3,14,4,20,23,Travel_Frequently,Yes
EMP_COMP_BAD_01087_00013,Elizabeth Johnson,Female,31,Sales,Software Engineer,1,3,1,4,4,12199,14,3,4,0,14,24,Travel_Rarely,No
