employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_GOOD_01521_00001,Matthew Martinez,Female,45,Engineering,Sales Representative,5,1,1,3,1,8426,18,3,12,4,15,1,Travel_Rarely,No
EMP_COMP_GOOD_01521_00002,Donald Moore,Female,26,Finance,Marketing Manager,4,1,1,3,1,15974,17,1,13,6,17,18,Non-Travel,Yes
EMP_COMP_GOOD_01521_00003,Michael Brown,Female,38,Sales,Product Manager,1,4,2,3,3,7380,16,1,5,4,12,10,Non-Travel,Yes
EMP_COMP_GOOD_01521_00004,Steven Anderson,Male,41,Finance,Sales Representative,1,4,1,1,4,10563,15,2,2,2,10,29,Travel_Frequently,Yes
EMP_COMP_GOOD_01521_00005,Sarah Perez,Female,39,Research and Development,Legal Counsel,1,3,3,1,4,9100,22,0,14,1,14,27,Travel_Frequently,Yes
EMP_COMP_GOOD_01521_00006,Joshua Harris,Female,27,Engineering,Research Scientist,2,2,2,1,1,10075,11,2,8,3,11,21,Non-Travel,No
EMP_COMP_GOOD_01521_00007,Carol Moore,Male,23,Engineering,Legal Counsel,2,4,4,1,1,12570,22,0,7,5,7,2,Travel_Frequently,No
EMP_COMP_GOOD_01521_00008,Nancy Williams,Female,35,Engineering,Sales Representative,4,1,3,1,4,9120,23,3,1,0,11,25,Travel_Frequently,Yes
EMP_COMP_GOOD_01521_00009,Linda Lee,Male,57,Legal,Financial Analyst,5,2,1,2,4,8542,13,1,9,9,15,4,Travel_Frequently,No
EMP_COMP_GOOD_01521_00010,James Brown,Female,36,Research and Development,Marketing Manager,1,1,3,4,3,6851,16,1,11,3,16,16,Travel_Rarely,No
EMP_COMP_GOOD_01521_00011,Mary Brown,Male,35,Human Resources,Marketing Manager,4,3,1,3,1,10960,16,2,15,2,20,26,Non-Travel,No
EMP_COMP_GOOD_01521_00012,Joshua Smith,Male,41,Finance,Research Scientist,4,4,4,1,4,5883,13,1,1,1,3,5,Travel_Rarely,No
EMP_COMP_GOOD_01521_00013,Dorothy Walker,Female,56,Support,Operations Manager,2,3,1,2,1,13335,24,0,6,1,6,20,Travel_Frequently,Yes
EMP_COMP_GOOD_01521_00014,Christopher Anderson,Male,42,Support,Legal Counsel,2,3,1,3,4,11521,18,1,1,1,9,15,Travel_Frequently,No
EMP_COMP_GOOD_01521_00015,John Wilson,Female,27,Operations,Marketing Manager,1,3,4,4,4,6181,12,0,6,6,8,9,Travel_Rarely,No
EMP_COMP_GOOD_01521_00016,Elizabeth Perez,Female,55,Marketing,Accountant,3,1,2,2,2,12350,14,1,4,4,7,2,Non-Travel,Yes
EMP_COMP_GOOD_01521_00017,Anthony Anderson,Male,22,IT,Research Scientist,4,3,3,1,3,7814,11,1,3,3,7,7,Non-Travel,No
EMP_COMP_GOOD_01521_00018,Barbara Lee,Female,54,Sales,Business Analyst,2,2,3,1,1,16110,19,3,2,2,8,20,Non-Travel,No
EMP_COMP_GOOD_01521_00019,John Garcia,Female,53,Marketing,Business Analyst,4,1,1,1,2,9759,14,0,8,8,17,4,Non-Travel,Yes
EMP_COMP_GOOD_01521_00020,Carol Anderson,Female,32,Human Resources,Research Scientist,5,2,4,3,4,15687,19,0,8,8,12,15,Travel_Rarely,No
EMP_COMP_GOOD_01521_00021,Betty Davis,Female,38,Research and Development,Legal Counsel,4,4,4,4,2,5085,20,1,3,3,11,13,Travel_Frequently,Yes
EMP_COMP_GOOD_01521_00022,Steven Smith,Male,50,IT,IT Administrator,4,1,1,1,3,5676,18,1,0,0,5,16,Travel_Rarely,Yes
EMP_COMP_GOOD_01521_00023,Mark Walker,Male,28,Legal,Support Specialist,1,4,2,4,1,6955,17,2,15,8,22,19,Travel_Rarely,Yes
EMP_COMP_GOOD_01521_00024,Jessica Lee,Female,27,Research and Development,Financial Analyst,5,4,4,1,1,15033,17,1,9,3,19,15,Travel_Frequently,No
EMP_COMP_GOOD_01521_00025,Andrew Lopez,Female,35,Sales,IT Administrator,4,4,3,3,4,7880,23,0,2,2,12,9,Non-Travel,No
EMP_COMP_GOOD_01521_00026,Donna Rodriguez,Male,49,Research and Development,Accountant,5,3,2,3,3,5744,16,3,11,4,13,29,Travel_Rarely,Yes
EMP_COMP_GOOD_01521_00027,Mark Lee,Male,35,Research and Development,Business Analyst,1,3,4,4,1,4969,16,3,5,3,8,23,Travel_Frequently,Yes
