employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_GOOD_01674_00001,Charles Williams,Male,32,Legal,Accountant,4,2,2,1,3,10419,13,1,0,0,4,24,Non-Travel,Yes
EMP_COMP_GOOD_01674_00002,John Martin,Male,33,Legal,Legal Counsel,5,2,3,1,4,15338,22,1,13,2,18,1,Non-Travel,No
EMP_COMP_GOOD_01674_00003,Joshua Williams,Male,50,Human Resources,Product Manager,3,2,3,1,3,6953,17,3,4,3,7,29,Travel_Rarely,Yes
EMP_COMP_GOOD_01674_00004,Sandra White,Female,39,Human Resources,Support Specialist,2,4,1,1,1,9515,15,1,14,4,20,6,Non-Travel,No
EMP_COMP_GOOD_01674_00005,Melissa Brown,Female,24,Marketing,HR Manager,5,3,4,1,3,4774,25,1,0,0,0,29,Non-Travel,No
EMP_COMP_GOOD_01674_00006,Jennifer Martinez,Female,45,Engineering,Operations Manager,4,3,1,1,4,13456,17,3,3,3,6,12,Travel_Rarely,Yes
EMP_COMP_GOOD_01674_00007,Joshua Ramirez,Male,50,IT,Business Analyst,3,4,4,3,4,7675,11,0,3,3,4,14,Travel_Rarely,No
EMP_COMP_GOOD_01674_00008,Nancy Robinson,Female,29,Legal,Product Manager,5,3,2,3,2,14724,19,3,15,7,20,11,Travel_Frequently,No
EMP_COMP_GOOD_01674_00009,Joshua Lopez,Female,45,Marketing,Legal Counsel,1,1,1,4,4,5230,18,0,10,5,14,18,Non-Travel,Yes
EMP_COMP_GOOD_01674_00010,Donna Robinson,Female,25,Legal,Software Engineer,5,2,4,3,4,11185,11,1,5,5,5,16,Non-Travel,No
EMP_COMP_GOOD_01674_00011,Carol Anderson,Male,42,Human Resources,Product Manager,1,1,2,4,1,15558,13,2,12,4,13,23,Travel_Rarely,Yes
EMP_COMP_GOOD_01674_00012,Mark Martin,Female,40,IT,Business Analyst,2,4,3,2,2,7549,12,1,15,8,25,6,Travel_Frequently,No
EMP_COMP_GOOD_01674_00013,Ashley Wilson,Female,26,Finance,Data Scientist,2,1,2,2,2,11847,17,2,3,3,6,11,Travel_Rarely,No
EMP_COMP_GOOD_01674_00014,Charles Jackson,Female,27,Engineering,Sales Representative,5,3,4,4,1,10228,14,1,0,0,7,7,Travel_Rarely,No
