employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_BAD_01751_00001,Michelle Harris,Male,47,Sales,Business Analyst,3,2,3,2,2,5030,11,1,3,3,11,4,Travel_Rarely,No
EMP_COMP_BAD_01751_00002,Thomas Robinson,Male,49,Finance,Marketing Manager,2,3,4,3,3,14561,25,0,6,6,8,20,Non-Travel,No
EMP_COMP_BAD_01751_00003,Matthew White,Male,37,Research and Development,Accountant,1,3,4,4,2,6625,12,0,9,5,15,21,Travel_Rarely,Yes
EMP_COMP_BAD_01751_00004,Sandra Lee,Male,56,Research and Development,Accountant,3,1,4,4,1,13463,16,0,12,6,22,14,Travel_Frequently,No
EMP_COMP_BAD_01751_00005,Kimberly Sanchez,Female,53,Sales,Business Analyst,1,2,1,3,4,3681,17,3,7,7,10,22,Travel_Rarely,No
EMP_COMP_BAD_01751_00006,George Thompson,Male,42,Engineering,IT Administrator,2,2,3,3,2,10743,24,2,5,5,12,11,Travel_Frequently,No
EMP_COMP_BAD_01751_00007,Barbara Thomas,Male,53,Engineering,Operations Manager,3,2,2,3,1,9643,20,0,0,0,5,13,Non-Travel,No
EMP_COMP_BAD_01751_00008,Kevin Rodriguez,Male,35,Sales,Business Analyst,1,3,3,2,2,6375,20,2,15,1,16,14,Travel_Rarely,Yes
EMP_COMP_BAD_01751_00009,Susan Lewis,Female,40,Sales,Software Engineer,1,4,1,3,3,6125,25,1,5,5,5,1,Travel_Frequently,Yes
EMP_COMP_BAD_01751_00010,Susan Williams,Male,50,Sales,Data Scientist,3,4,3,2,4,5360,13,2,0,0,4,17,Non-Travel,Yes
EMP_COMP_BAD_01751_00011,Linda Harris,Female,42,Sales,Accountant,1,3,1,1,1,13403,18,0,15,5,23,6,Non-Travel,No
EMP_COMP_BAD_01751_00012,Michelle Jackson,Male,25,Legal,Accountant,4,1,2,4,1,9214,20,2,6,2,11,27,Travel_Frequently,No
EMP_COMP_BAD_01751_00013,Joseph White,Male,49,Operations,Product Manager,5,4,3,2,4,9339,16,0,4,4,5,10,Travel_Frequently,Yes
EMP_COMP_BAD_01751_00014,Joseph Martin,Female,22,IT,Financial Analyst,2,4,1,3,3,8987,18,0,9,8,15,27,Travel_Rarely,No
EMP_COMP_BAD_01751_00015,Joshua Lee,Female,42,Human Resources,Financial Analyst,1,4,3,3,3,7393,16,3,15,5,16,6,Travel_Rarely,No
EMP_COMP_BAD_01751_00016,George Perez,Female,53,Marketing,IT Administrator,4,4,1,3,2,5165,23,2,11,6,11,13,Travel_Rarely,No
EMP_COMP_BAD_01751_00017,Margaret Hernandez,Male,36,Engineering,Software Engineer,5,2,2,2,2,5232,21,1,15,4,19,25,Non-Travel,No
EMP_COMP_BAD_01751_00018,Christopher Martinez,Female,48,Finance,Accountant,3,2,3,3,1,9988,19,1,7,6,7,9,Travel_Frequently,Yes
EMP_COMP_BAD_01751_00019,Elizabeth Davis,Male,41,Human Resources,Sales Representative,4,1,1,4,3,16102,21,0,8,4,18,10,Non-Travel,Yes
EMP_COMP_BAD_01751_00020,Christopher Robinson,Male,36,Human Resources,Product Manager,1,2,4,3,1,4745,19,1,0,0,6,10,Travel_Frequently,Yes
EMP_COMP_BAD_01751_00021,Donald Robinson,Female,54,Sales,Software Engineer,2,2,1,4,1,5767,19,1,9,6,18,22,Non-Travel,No
EMP_COMP_BAD_01751_00022,Mary Martin,Male,54,Research and Development,IT Administrator,1,1,3,3,4,11562,16,3,1,1,10,18,Travel_Rarely,No
EMP_COMP_BAD_01751_00023,Daniel Davis,Male,23,Marketing,Business Analyst,2,2,2,3,4,12028,17,2,0,0,9,20,Travel_Rarely,Yes
EMP_COMP_BAD_01751_00024,Lisa Walker,Male,30,Sales,IT Administrator,4,2,3,2,4,14706,25,1,4,4,10,17,Non-Travel,Yes
EMP_COMP_BAD_01751_00025,Lisa Thomas,Female,38,IT,Sales Representative,4,4,2,2,4,15032,14,2,7,7,10,11,Travel_Frequently,Yes
EMP_COMP_BAD_01751_00026,Barbara Harris,Male,47,Human Resources,Sales Representative,3,4,2,2,3,4761,24,3,13,6,16,19,Travel_Frequently,No
EMP_COMP_BAD_01751_00027,James Taylor,Male,36,Human Resources,Support Specialist,1,1,3,2,4,8090,18,2,6,6,8,9,Travel_Rarely,No
EMP_COMP_BAD_01751_00028,Joseph Thompson,Female,35,Legal,Sales Representative,1,4,1,3,2,5161,11,1,13,7,18,27,Travel_Frequently,Yes
EMP_COMP_BAD_01751_00029,Robert Taylor,Male,42,Engineering,Marketing Manager,4,4,1,1,2,6069,19,0,5,2,12,9,Travel_Rarely,No
EMP_COMP_BAD_01751_00030,Andrew Johnson,Male,42,Research and Development,Business Analyst,1,4,2,3,3,10431,21,3,4,0,13,1,Travel_Frequently,Yes
EMP_COMP_BAD_01751_00031,Mark Taylor,Female,45,Finance,Business Analyst,4,3,2,3,1,12936,13,2,8,0,8,8,Travel_Rarely,No
EMP_COMP_BAD_01751_00032,Matthew Williams,Male,47,Sales,HR Manager,4,3,1,3,2,6309,21,0,3,3,7,21,Travel_Frequently,No
EMP_COMP_BAD_01751_00033,Matthew White,Male,54,Sales,Support Specialist,3,2,4,3,4,14754,14,1,10,4,11,28,Travel_Frequently,Yes
EMP_COMP_BAD_01751_00034,Donna Hernandez,Female,41,Marketing,Support Specialist,5,4,3,4,2,11613,11,1,1,1,5,24,Travel_Rarely,No
EMP_COMP_BAD_01751_00035,George Harris,Male,37,Support,Sales Representative,5,4,4,2,4,4745,20,0,10,2,16,24,Travel_Frequently,No
EMP_COMP_BAD_01751_00036,Lisa Clark,Male,53,Marketing,Software Engineer,1,3,1,4,1,6445,19,2,14,7,20,27,Travel_Rarely,No
EMP_COMP_BAD_01751_00037,Anthony Jackson,Female,35,Finance,Legal Counsel,1,2,1,4,3,7068,23,2,6,6,15,3,Travel_Rarely,No
EMP_COMP_BAD_01751_00038,Andrew Smith,Female,57,Human Resources,Operations Manager,4,1,2,1,1,10405,15,0,14,2,21,14,Non-Travel,Yes
EMP_COMP_BAD_01751_00039,Sarah Walker,Female,41,Legal,Support Specialist,3,1,3,1,2,15847,11,0,11,4,20,21,Travel_Frequently,Yes
EMP_COMP_BAD_01751_00040,Jessica Robinson,Female,31,IT,Operations Manager,2,4,2,2,4,5587,13,0,5,5,15,20,Non-Travel,Yes
EMP_COMP_BAD_01751_00041,Michael Garcia,Female,22,Research and Development,Sales Representative,5,3,1,2,3,7279,21,0,2,2,9,4,Travel_Frequently,Yes
EMP_COMP_BAD_01751_00042,Kevin Rodriguez,Female,35,Finance,Product Manager,2,4,3,2,3,10415,20,1,9,4,9,11,Travel_Rarely,No
EMP_COMP_BAD_01751_00043,Joshua Thomas,Male,32,Engineering,Software Engineer,3,3,4,1,2,12421,18,2,3,1,8,26,Non-Travel,Yes
EMP_COMP_BAD_01751_00044,Patricia Perez,Female,25,IT,Accountant,5,1,1,1,1,6899,24,3,8,2,14,14,Non-Travel,Yes
EMP_COMP_BAD_01751_00045,Andrew Harris,Female,26,Engineering,Marketing Manager,4,2,4,3,2,5554,15,1,6,6,14,13,Non-Travel,Yes
EMP_COMP_BAD_01751_00046,Matthew Gonzalez,Female,44,IT,Research Scientist,3,4,2,3,4,6659,25,0,1,1,7,11,Travel_Rarely,Yes
EMP_COMP_BAD_01751_00047,Susan Martin,Female,45,Human Resources,Research Scientist,2,3,1,4,4,8974,19,3,13,8,17,16,Travel_Rarely,No
EMP_COMP_BAD_01751_00048,Charles Walker,Female,42,Finance,IT Administrator,5,4,4,3,1,8579,11,2,10,2,13,18,Travel_Frequently,Yes
EMP_COMP_BAD_01751_00049,Melissa Moore,Male,46,Engineering,HR Manager,5,2,2,4,3,13235,23,0,4,0,5,9,Travel_Frequently,Yes
EMP_COMP_BAD_01751_00050,Daniel Hernandez,Female,52,Support,Support Specialist,1,1,1,2,2,15488,24,3,11,10,18,24,Non-Travel,Yes
EMP_COMP_BAD_01751_00051,Karen Jones,Male,52,Legal,Operations Manager,4,1,2,1,1,7006,12,0,8,8,16,7,Travel_Frequently,Yes
EMP_COMP_BAD_01751_00052,William Gonzalez,Female,28,IT,Software Engineer,3,3,4,3,2,15005,18,0,3,2,10,20,Travel_Frequently,Yes
EMP_COMP_BAD_01751_00053,Susan Sanchez,Male,30,Research and Development,Accountant,5,3,1,3,4,7381,14,0,15,9,19,13,Travel_Frequently,No
EMP_COMP_BAD_01751_00054,Paul Thomas,Male,45,Human Resources,Sales Representative,1,4,4,3,2,6075,20,2,11,7,13,5,Travel_Frequently,Yes
EMP_COMP_BAD_01751_00055,Linda Davis,Female,56,Research and Development,Research Scientist,4,2,2,2,1,6142,12,0,15,4,17,17,Non-Travel,No
EMP_COMP_BAD_01751_00056,Patricia Walker,Male,24,Research and Development,Legal Counsel,5,1,1,3,3,8521,23,2,12,8,16,14,Non-Travel,No
EMP_COMP_BAD_01751_00057,Betty White,Female,50,Marketing,IT Administrator,2,3,3,1,2,7766,21,0,7,2,14,1,Non-Travel,Yes
