employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_GOOD_01330_00001,Thomas Clark,Male,55,IT,Data Scientist,3,2,1,3,1,9445,21,1,15,2,16,21,Travel_Rarely,Yes
EMP_COMP_GOOD_01330_00002,Kevin Martinez,Male,48,Support,Accountant,3,2,4,4,1,8494,23,0,0,0,8,18,Travel_Rarely,Yes
EMP_COMP_GOOD_01330_00003,Karen Walker,Female,23,Finance,Software Engineer,3,4,1,1,3,6400,23,2,4,4,8,3,Travel_Frequently,No
EMP_COMP_GOOD_01330_00004,Sarah Wilson,Female,45,Finance,Data Scientist,2,4,3,1,4,4403,21,1,6,4,11,12,Travel_Rarely,No
EMP_COMP_GOOD_01330_00005,Mary Brown,Male,41,Legal,Accountant,3,3,1,1,4,5764,11,3,12,5,17,15,Travel_Rarely,Yes
EMP_COMP_GOOD_01330_00006,Margaret Taylor,Female,55,Legal,Legal Counsel,2,2,3,4,3,8543,13,0,13,9,20,25,Travel_Rarely,No
EMP_COMP_GOOD_01330_00007,Christopher Walker,Female,46,Finance,Marketing Manager,5,1,3,3,1,11083,19,2,6,5,16,23,Travel_Rarely,No
EMP_COMP_GOOD_01330_00008,Michelle Taylor,Female,41,Human Resources,Business Analyst,3,2,1,4,2,8892,13,3,10,7,11,16,Non-Travel,No
EMP_COMP_GOOD_01330_00009,Kenneth White,Male,42,Human Resources,Software Engineer,1,1,1,3,3,8994,25,3,11,4,21,27,Non-Travel,No
EMP_COMP_GOOD_01330_00010,Mark Robinson,Male,43,Human Resources,Software Engineer,3,2,2,3,4,12765,14,2,1,0,4,9,Travel_Frequently,Yes
EMP_COMP_GOOD_01330_00011,Mary Lopez,Female,49,Human Resources,Financial Analyst,3,1,3,4,3,9566,22,1,7,7,13,16,Travel_Rarely,Yes
EMP_COMP_GOOD_01330_00012,Betty Ramirez,Male,45,Support,Business Analyst,3,4,4,2,1,8387,12,2,14,5,18,7,Travel_Rarely,No
EMP_COMP_GOOD_01330_00013,Kenneth Anderson,Female,57,IT,Support Specialist,4,2,4,4,4,8059,23,3,9,1,15,23,Travel_Rarely,Yes
EMP_COMP_GOOD_01330_00014,Karen Gonzalez,Female,48,Marketing,Research Scientist,4,1,1,1,3,5307,16,2,7,7,16,27,Travel_Frequently,Yes
EMP_COMP_GOOD_01330_00015,John Johnson,Male,25,Finance,Business Analyst,1,1,1,3,3,11258,11,3,8,6,11,29,Travel_Rarely,Yes
EMP_COMP_GOOD_01330_00016,Joshua Robinson,Male,48,Finance,Product Manager,4,1,1,2,2,10295,19,3,13,7,18,12,Non-Travel,Yes
EMP_COMP_GOOD_01330_00017,James Miller,Female,24,Operations,Sales Representative,3,1,3,1,3,7242,11,2,1,1,8,9,Travel_Rarely,Yes
EMP_COMP_GOOD_01330_00018,Michelle Thomas,Female,53,Legal,Marketing Manager,3,4,4,3,2,8706,21,3,6,6,16,1,Non-Travel,Yes
EMP_COMP_GOOD_01330_00019,Elizabeth Hernandez,Male,39,Marketing,Sales Representative,2,2,3,3,1,3675,20,1,7,7,16,28,Travel_Frequently,Yes
EMP_COMP_GOOD_01330_00020,Margaret Jackson,Female,41,Marketing,Accountant,3,1,3,2,3,5311,23,0,6,5,13,22,Travel_Frequently,Yes
EMP_COMP_GOOD_01330_00021,Barbara Davis,Female,44,Human Resources,Research Scientist,3,1,4,1,4,8735,13,3,7,7,14,25,Travel_Rarely,No
EMP_COMP_GOOD_01330_00022,Steven Thompson,Male,25,Human Resources,Operations Manager,2,3,1,2,1,3593,22,1,14,5,14,18,Travel_Rarely,No
EMP_COMP_GOOD_01330_00023,James Miller,Male,49,Research and Development,HR Manager,3,3,3,4,2,11275,23,2,8,2,10,10,Travel_Frequently,Yes
EMP_COMP_GOOD_01330_00024,Kimberly Harris,Male,38,Research and Development,Marketing Manager,2,3,4,2,4,5745,22,2,3,3,13,10,Travel_Frequently,Yes
EMP_COMP_GOOD_01330_00025,Kenneth Clark,Female,31,Research and Development,Marketing Manager,3,4,2,4,1,12518,13,1,14,5,18,25,Travel_Frequently,Yes
EMP_COMP_GOOD_01330_00026,Karen Williams,Male,29,Finance,Business Analyst,1,4,2,4,3,6631,13,3,12,8,21,2,Non-Travel,No
EMP_COMP_GOOD_01330_00027,Carol Johnson,Male,38,Engineering,Support Specialist,5,1,2,4,1,15507,17,0,11,8,21,2,Non-Travel,No
EMP_COMP_GOOD_01330_00028,Richard Davis,Male,24,Legal,Accountant,5,1,3,2,4,12263,22,0,5,4,13,13,Travel_Frequently,No
EMP_COMP_GOOD_01330_00029,David Martinez,Male,58,Engineering,Research Scientist,1,2,4,4,1,8573,17,2,4,1,10,6,Travel_Rarely,Yes
EMP_COMP_GOOD_01330_00030,Anthony Martinez,Male,55,Operations,Support Specialist,2,2,4,4,4,3638,18,0,0,0,4,20,Travel_Frequently,Yes
EMP_COMP_GOOD_01330_00031,Dorothy Rodriguez,Male,42,Operations,Business Analyst,2,1,2,2,4,9253,23,1,4,2,8,1,Travel_Frequently,Yes
EMP_COMP_GOOD_01330_00032,Elizabeth Clark,Male,29,Research and Development,Research Scientist,5,4,4,3,1,4713,19,3,14,9,20,17,Non-Travel,Yes
EMP_COMP_GOOD_01330_00033,Charles White,Female,23,Sales,Sales Representative,4,4,2,4,1,5329,17,1,7,7,8,5,Travel_Rarely,Yes
EMP_COMP_GOOD_01330_00034,James Ramirez,Female,27,Marketing,Legal Counsel,1,3,3,4,2,6342,15,0,13,1,21,6,Travel_Rarely,No
EMP_COMP_GOOD_01330_00035,Andrew Rodriguez,Female,35,Engineering,HR Manager,3,1,2,3,4,11196,17,0,11,5,11,27,Travel_Frequently,No
EMP_COMP_GOOD_01330_00036,Mary Williams,Male,26,Research and Development,Product Manager,3,1,3,3,3,11565,14,3,1,1,10,11,Travel_Frequently,Yes
EMP_COMP_GOOD_01330_00037,George Perez,Male,49,Human Resources,Marketing Manager,2,2,3,2,4,9922,23,3,15,1,22,18,Travel_Rarely,No
EMP_COMP_GOOD_01330_00038,Sarah Taylor,Female,50,Support,Sales Representative,5,3,1,2,1,8515,12,0,11,9,14,2,Non-Travel,No
EMP_COMP_GOOD_01330_00039,John Thomas,Female,47,IT,Operations Manager,3,3,3,1,3,4383,17,2,2,1,2,3,Non-Travel,No
EMP_COMP_GOOD_01330_00040,Karen Wilson,Male,56,Finance,HR Manager,2,4,1,4,1,10063,24,0,3,3,8,10,Travel_Rarely,Yes
EMP_COMP_GOOD_01330_00041,Christopher Thomas,Female,34,Finance,Support Specialist,5,4,1,3,4,6777,13,1,6,6,9,26,Travel_Frequently,Yes
EMP_COMP_GOOD_01330_00042,Elizabeth Thompson,Female,45,Research and Development,Marketing Manager,4,4,1,4,2,15861,19,0,11,7,17,4,Non-Travel,No
EMP_COMP_GOOD_01330_00043,Betty Thompson,Female,24,Marketing,HR Manager,4,1,4,4,4,8911,23,1,1,1,7,27,Travel_Rarely,Yes
EMP_COMP_GOOD_01330_00044,Paul Hernandez,Male,23,Engineering,HR Manager,1,4,4,2,3,15012,25,2,15,1,18,26,Travel_Rarely,Yes
EMP_COMP_GOOD_01330_00045,George Clark,Male,46,Human Resources,Product Manager,3,4,4,1,1,9512,25,0,6,6,10,21,Non-Travel,No
EMP_COMP_GOOD_01330_00046,George Hernandez,Male,48,Research and Development,Accountant,1,3,2,3,1,7052,12,0,9,9,15,23,Travel_Frequently,No
EMP_COMP_GOOD_01330_00047,George Harris,Male,52,Engineering,Software Engineer,1,3,3,4,1,12668,17,0,10,9,20,25,Travel_Rarely,No
EMP_COMP_GOOD_01330_00048,Jessica Taylor,Female,57,IT,IT Administrator,5,4,4,1,4,11009,14,1,8,7,17,11,Non-Travel,No
EMP_COMP_GOOD_01330_00049,Melissa Wilson,Male,51,Support,Product Manager,2,1,1,1,1,9014,18,3,2,2,2,1,Travel_Frequently,Yes
