employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_BAD_00704_00001,Brian Lewis,Male,44,Human Resources,Legal Counsel,5,1,2,4,1,10112,22,3,8,4,13,23,Travel_Rarely,No
EMP_COMP_BAD_00704_00002,James Anderson,Male,31,IT,Operations Manager,2,4,4,1,1,8791,17,1,14,9,17,26,Travel_Frequently,Yes
EMP_COMP_BAD_00704_00003,Kenneth Miller,Male,23,Research and Development,IT Administrator,5,3,2,3,3,15674,23,2,8,2,10,26,Travel_Rarely,No
EMP_COMP_BAD_00704_00004,Carol Robinson,Male,38,Human Resources,Support Specialist,3,2,1,4,4,5983,11,3,13,1,17,22,Travel_Rarely,Yes
EMP_COMP_BAD_00704_00005,Kimberly Gonzalez,Male,29,Sales,IT Administrator,2,1,1,3,4,11326,21,2,12,4,20,16,Non-Travel,No
EMP_COMP_BAD_00704_00006,Elizabeth Walker,Female,27,Engineering,Data Scientist,4,2,4,2,1,7515,12,0,14,8,16,23,Travel_Rarely,Yes
EMP_COMP_BAD_00704_00007,James Robinson,Female,27,Marketing,Financial Analyst,2,1,2,2,3,6716,11,1,3,3,12,12,Travel_Frequently,No
EMP_COMP_BAD_00704_00008,Michael Jackson,Male,33,Marketing,Research Scientist,2,4,2,2,2,9383,15,0,3,1,7,2,Travel_Rarely,Yes
EMP_COMP_BAD_00704_00009,Kevin Smith,Male,24,Operations,Support Specialist,3,3,1,3,2,15359,20,1,10,9,19,7,Travel_Frequently,Yes
EMP_COMP_BAD_00704_00010,Richard Harris,Male,32,Legal,Financial Analyst,3,2,2,3,2,9132,19,2,5,1,14,8,Travel_Frequently,Yes
EMP_COMP_BAD_00704_00011,Paul Lewis,Female,24,Engineering,HR Manager,5,2,1,3,3,3944,15,3,15,1,25,20,Travel_Frequently,No
EMP_COMP_BAD_00704_00012,Melissa Anderson,Female,24,Research and Development,Marketing Manager,2,4,3,1,3,5871,24,2,0,0,8,27,Travel_Rarely,Yes
EMP_COMP_BAD_00704_00013,Margaret Jones,Male,30,Finance,HR Manager,2,2,1,3,3,10137,15,0,7,7,10,11,Travel_Rarely,No
EMP_COMP_BAD_00704_00014,Kevin Sanchez,Female,56,Human Resources,Data Scientist,4,2,1,1,1,5895,11,3,12,7,18,13,Travel_Frequently,Yes
EMP_COMP_BAD_00704_00015,Brian Moore,Male,43,Sales,Software Engineer,2,3,3,1,4,5101,25,0,0,0,0,4,Non-Travel,No
