employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_BAD_01423_00001,Jennifer Harris,Female,58,Human Resources,HR Manager,4,4,3,3,4,5708,13,0,10,9,13,5,Travel_Rarely,Yes
EMP_COMP_BAD_01423_00002,Linda Walker,Female,52,Legal,Accountant,5,4,1,3,4,4060,21,3,9,6,14,14,Travel_Frequently,No
EMP_COMP_BAD_01423_00003,Joseph Garcia,Female,35,Sales,Research Scientist,5,3,3,3,3,9683,20,1,8,5,12,5,Travel_Frequently,No
EMP_COMP_BAD_01423_00004,Jessica Wilson,Male,23,IT,IT Administrator,1,2,1,2,2,8856,16,0,1,0,5,8,Travel_Rarely,Yes
EMP_COMP_BAD_01423_00005,Barbara White,Female,55,Marketing,Software Engineer,2,4,4,1,4,8626,12,3,15,3,25,25,Travel_Frequently,Yes
EMP_COMP_BAD_01423_00006,Sarah Robinson,Female,58,Marketing,Operations Manager,5,4,3,2,2,9924,18,0,12,2,13,1,Travel_Rarely,Yes
EMP_COMP_BAD_01423_00007,Richard Martinez,Male,56,Finance,Data Scientist,2,1,2,3,1,8116,16,2,4,4,14,19,Travel_Frequently,Yes
EMP_COMP_BAD_01423_00008,Melissa Robinson,Female,43,IT,Accountant,2,4,3,3,2,11110,19,3,2,2,9,8,Travel_Rarely,Yes
EMP_COMP_BAD_01423_00009,Christopher Taylor,Male,31,Legal,IT Administrator,2,1,4,3,1,8758,13,1,7,0,15,16,Travel_Frequently,Yes
EMP_COMP_BAD_01423_00010,Ashley Lee,Female,57,Support,Business Analyst,4,3,4,4,4,11037,25,3,2,0,10,17,Travel_Frequently,Yes
EMP_COMP_BAD_01423_00011,Donna Smith,Female,35,Marketing,Legal Counsel,2,1,4,2,2,5431,19,2,7,0,14,1,Travel_Rarely,No
EMP_COMP_BAD_01423_00012,Mary Moore,Female,42,Operations,Data Scientist,1,1,2,4,3,13410,20,3,13,4,15,17,Travel_Rarely,Yes
EMP_COMP_BAD_01423_00013,Linda Lopez,Male,40,Sales,Marketing Manager,3,3,4,1,2,5588,14,2,10,7,19,26,Travel_Rarely,No
EMP_COMP_BAD_01423_00014,Ashley Wilson,Female,56,Sales,Data Scientist,5,1,4,4,3,12378,25,2,13,7,22,16,Travel_Rarely,Yes
EMP_COMP_BAD_01423_00015,Elizabeth Jackson,Male,43,Human Resources,Product Manager,1,3,1,4,4,9928,25,3,3,3,13,8,Travel_Frequently,No
EMP_COMP_BAD_01423_00016,Christopher Robinson,Male,42,Human Resources,Research Scientist,1,2,4,1,2,5987,18,1,8,6,11,23,Non-Travel,No
EMP_COMP_BAD_01423_00017,Andrew Gonzalez,Male,49,Research and Development,Business Analyst,5,4,1,3,1,9988,23,0,13,3,18,21,Travel_Frequently,Yes
EMP_COMP_BAD_01423_00018,Ashley Lewis,Male,56,Human Resources,IT Administrator,1,1,3,3,1,7125,20,0,7,3,14,9,Non-Travel,Yes
EMP_COMP_BAD_01423_00019,Michelle Smith,Female,51,Marketing,IT Administrator,2,2,4,1,2,10839,23,0,11,10,11,11,Travel_Frequently,No
