employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_BAD_00397_00001,Melissa Perez,Male,24,Marketing,Business Analyst,3,4,3,4,3,9341,13,3,4,4,4,8,Travel_Rarely,Yes
EMP_COMP_BAD_00397_00002,Sandra Moore,Female,50,IT,Accountant,2,1,4,1,4,10196,20,3,3,3,3,9,Non-Travel,Yes
EMP_COMP_BAD_00397_00003,James Lewis,Male,24,Support,Financial Analyst,3,3,2,3,4,11782,19,2,4,4,13,27,Non-Travel,Yes
EMP_COMP_BAD_00397_00004,Kevin Miller,Female,44,Sales,Business Analyst,4,4,3,4,2,14947,19,2,7,5,16,12,Non-Travel,No
EMP_COMP_BAD_00397_00005,Matthew Lopez,Male,26,Finance,Product Manager,3,2,3,4,2,4684,13,0,11,9,21,24,Non-Travel,Yes
EMP_COMP_BAD_00397_00006,Sandra Moore,Female,46,Human Resources,Marketing Manager,4,4,3,2,2,3517,14,1,12,6,16,21,Travel_Rarely,Yes
EMP_COMP_BAD_00397_00007,James Harris,Female,33,IT,Financial Analyst,4,2,4,1,3,4618,11,2,12,4,17,26,Travel_Frequently,Yes
EMP_COMP_BAD_00397_00008,Kimberly Martinez,Male,53,Support,Financial Analyst,5,4,2,3,4,4748,11,2,1,1,6,3,Travel_Frequently,No
EMP_COMP_BAD_00397_00009,Kenneth Sanchez,Female,27,Marketing,Accountant,3,1,4,1,2,11668,24,3,1,0,9,26,Non-Travel,No
EMP_COMP_BAD_00397_00010,Kimberly Harris,Male,51,Support,Data Scientist,2,1,3,4,2,12410,23,1,3,3,11,25,Travel_Frequently,No
EMP_COMP_BAD_00397_00011,Elizabeth Jones,Male,35,Marketing,HR Manager,3,4,4,4,3,7832,20,3,0,0,5,6,Travel_Rarely,No
EMP_COMP_BAD_00397_00012,Emily Taylor,Male,53,Support,Research Scientist,5,4,1,4,4,7370,24,2,12,3,14,29,Travel_Rarely,Yes
EMP_COMP_BAD_00397_00013,Steven Rodriguez,Male,45,Marketing,Operations Manager,5,3,4,3,3,5854,18,1,2,2,9,3,Travel_Rarely,Yes
EMP_COMP_BAD_00397_00014,Carol Thomas,Female,50,Support,Operations Manager,3,4,4,3,2,5297,25,1,7,7,9,5,Non-Travel,No
EMP_COMP_BAD_00397_00015,Barbara Davis,Female,33,Operations,Marketing Manager,3,4,1,3,1,9647,18,1,15,10,19,10,Travel_Frequently,No
EMP_COMP_BAD_00397_00016,Christopher Clark,Male,52,Support,Software Engineer,4,2,2,3,3,9367,22,3,12,9,19,4,Non-Travel,Yes
EMP_COMP_BAD_00397_00017,Richard Gonzalez,Male,46,Support,Operations Manager,2,4,1,3,4,6731,11,2,9,9,18,16,Non-Travel,No
EMP_COMP_BAD_00397_00018,Emily Harris,Male,55,Research and Development,Research Scientist,4,2,1,3,2,7685,16,0,4,4,8,13,Travel_Frequently,No
EMP_COMP_BAD_00397_00019,Nancy Perez,Male,23,Finance,Accountant,5,1,2,4,2,5106,25,3,9,2,14,27,Travel_Frequently,No
EMP_COMP_BAD_00397_00020,William Thomas,Male,28,Operations,HR Manager,2,2,4,4,3,6500,11,2,1,1,1,7,Non-Travel,Yes
EMP_COMP_BAD_00397_00021,Michelle Martin,Female,34,IT,Legal Counsel,3,4,2,1,3,6644,13,0,10,3,19,9,Non-Travel,Yes
