employee_id,name,gender,age,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time
EMP_COMP_GOOD_00210_00001,Matthew Lopez,Male,43,Operations,HR Manager,3,2,1,1,1,6936,13,2,2,1,9,24,Travel_Rarely,Yes
EMP_COMP_GOOD_00210_00002,Sarah Jackson,Male,48,Human Resources,IT Administrator,3,2,4,2,1,12250,17,3,11,3,18,18,Travel_Rarely,No
EMP_COMP_GOOD_00210_00003,Kevin Hernandez,Male,22,Operations,Software Engineer,2,4,4,3,3,6789,18,3,14,10,20,6,Travel_Rarely,No
EMP_COMP_GOOD_00210_00004,Anthony Smith,Male,39,Finance,IT Administrator,3,3,1,1,2,9016,23,3,2,2,6,3,Travel_Rarely,Yes
EMP_COMP_GOOD_00210_00005,Kevin Williams,Male,55,Sales,Product Manager,2,3,2,3,1,4082,11,0,7,7,11,17,Travel_Frequently,No
EMP_COMP_GOOD_00210_00006,Michael Lopez,Female,40,Marketing,Research Scientist,2,4,1,2,2,4528,24,3,6,6,13,6,Non-Travel,Yes
EMP_COMP_GOOD_00210_00007,Michelle White,Male,35,Marketing,Support Specialist,4,2,2,3,1,7154,15,1,8,2,12,28,Non-Travel,Yes
EMP_COMP_GOOD_00210_00008,Thomas Ramirez,Female,46,Engineering,Software Engineer,2,4,4,2,4,4414,24,2,6,2,14,11,Travel_Frequently,No
EMP_COMP_GOOD_00210_00009,Melissa Lee,Female,45,Sales,Operations Manager,1,1,3,3,3,7814,21,0,2,2,6,21,Travel_Frequently,Yes
EMP_COMP_GOOD_00210_00010,Sarah Johnson,Male,37,Research and Development,Data Scientist,5,3,1,1,1,5656,21,2,0,0,0,4,Non-Travel,No
EMP_COMP_GOOD_00210_00011,Michelle Williams,Female,37,Support,Sales Representative,1,4,3,1,3,12149,21,3,11,0,20,3,Travel_Frequently,Yes
EMP_COMP_GOOD_00210_00012,Thomas Brown,Male,27,Operations,Product Manager,3,2,4,1,2,5007,21,1,11,10,20,10,Non-Travel,No
EMP_COMP_GOOD_00210_00013,Kimberly Martinez,Female,51,Human Resources,Research Scientist,2,1,1,2,4,9792,25,1,0,0,5,2,Travel_Rarely,No
EMP_COMP_GOOD_00210_00014,Barbara Thompson,Female,32,Support,Research Scientist,3,2,4,2,2,10404,15,1,15,5,25,27,Travel_Rarely,No
EMP_COMP_GOOD_00210_00015,Joseph Williams,Male,34,Human Resources,Financial Analyst,3,3,2,4,4,9216,25,3,4,4,12,12,Non-Travel,No
EMP_COMP_GOOD_00210_00016,David Anderson,Female,40,Engineering,Research Scientist,3,4,3,3,4,5590,17,2,12,10,22,1,Travel_Frequently,No
EMP_COMP_GOOD_00210_00017,Patricia Lee,Female,42,Support,Operations Manager,5,2,3,3,3,4810,22,3,2,2,7,13,Travel_Frequently,Yes
EMP_COMP_GOOD_00210_00018,William Thompson,Female,38,Operations,Marketing Manager,5,2,3,3,1,12727,18,0,2,2,11,27,Non-Travel,No
EMP_COMP_GOOD_00210_00019,Matthew Lee,Male,28,IT,Product Manager,4,1,4,4,4,12038,17,3,5,5,10,13,Travel_Rarely,No
EMP_COMP_GOOD_00210_00020,Andrew Miller,Female,30,Engineering,Operations Manager,4,2,4,3,2,12492,22,2,14,1,14,18,Travel_Frequently,No
EMP_COMP_GOOD_00210_00021,Donna Wilson,Female,33,Research and Development,Business Analyst,1,2,1,2,1,10390,15,0,15,1,24,1,Non-Travel,Yes
EMP_COMP_GOOD_00210_00022,Charles Johnson,Female,22,Marketing,Sales Representative,1,4,2,2,4,8034,25,1,0,0,1,13,Travel_Rarely,Yes
